N	2gram	Vinokur_Ku_1	Problemy
1	и в	24	46
2	и не	12	27
3	может быть	13	23
4	не может	7	19
5	как бы	7	19
6	в нем	4	17
7	в этом	14	16
8	у достоевского	1	16
9	не только	10	14
10	слова в	1	13
11	на пороге	1	12
12	перед нами	1	12
13	как мы	1	12
14	но и	6	12
15	как и	2	12
16	и на	4	11
17	точки зрения	14	11
18	в одном	3	11
19	а не	8	11
20	в пределах	4	10
21	не в	11	10
22	между ними	2	10
23	в самом	10	9
24	с точки	9	9
25	слово не	1	9
26	и все	2	9
27	в его	12	9
28	в том	30	9
29	в большинстве	2	9
30	вовсе не	10	9
31	прежде всего	9	9
32	достоевского в	1	8
33	до сих	4	8
34	конечно не	2	8
35	большинстве случаев	1	8
36	сих пор	4	8
37	или в	2	8
38	в сущности	3	7
39	свой предмет	2	7
40	еще не	5	7
41	в себе	3	7
42	и с	5	7
43	слова с	1	7
44	по себе	2	7
45	как раз	8	7
46	устную речь	1	7
47	слова и	4	7
48	то же	8	6
49	никогда не	2	6
50	и он	3	6
51	хотя и	3	6
52	но в	2	6
53	слово в	1	6
54	к одному	1	6
55	в каждом	2	6
56	ни в	2	6
57	что я	2	6
58	но это	1	6
59	и его	5	6
60	о нем	2	6
61	в него	1	6
62	что он	6	6
63	только в	11	6
64	есть в	4	6
65	к себе	4	6
66	все это	6	6
67	мы увидим	3	6
68	в котором	3	5
69	ведь и	1	5
70	с его	4	5
71	во всех	1	5
72	по отношению	8	5
73	слова на	1	5
74	так сказать	5	5
75	при этом	6	5
76	это не	7	5
77	в жизни	1	5
78	рядом с	5	5
79	в то	2	5
80	в структуре	2	5
81	в самой	4	5
82	это слово	3	5
83	и сам	1	5
84	о том	9	5
85	же время	2	5
86	слово с	2	5
87	если мы	2	5
88	мы находим	1	5
89	так как	9	5
90	речи и	5	5
91	отношению к	9	5
92	жизни и	1	5
93	например в	5	4
94	самом деле	9	4
95	в их	3	4
96	на себя	3	4
97	но не	5	4
98	как в	4	4
99	все же	12	4
100	кроме того	1	4
101	все эти	6	4
102	он не	2	4
103	таким образом	12	4
104	том что	21	4
105	в этих	4	4
106	своего рода	1	4
107	том же	2	4
108	любовь к	2	4
109	раз и	1	4
110	в процессе	1	4
111	потому что	23	4
112	слова но	2	4
113	здесь не	3	4
114	типов и	1	4
115	в себя	1	4
116	так и	7	4
117	в чужом	1	4
118	в словах	1	4
119	по мере	3	4
120	в виду	5	4
121	и здесь	3	4
122	и других	1	4
123	можно сказать	3	4
124	чужую речь	1	4
125	же и	2	4
126	уже не	8	4
127	уже в	3	4
128	к ним	1	4
129	мы можем	1	4
130	еще и	5	4
131	до конца	2	4
132	превращается в	2	4
133	да и	1	4
134	должно быть	3	4
135	то что	9	4
136	не знает	1	4
137	совершенно не	1	4
138	что в	17	4
139	но эти	1	4
140	одним из	2	3
141	также и	2	3
142	почти всегда	1	3
143	той же	3	3
144	мы имеем	6	3
145	так чтобы	1	3
146	мы и	1	3
147	то это	3	3
148	конечно и	1	3
149	направленное на	1	3
150	отношение к	1	3
151	себе и	2	3
152	отличие от	1	3
153	в той	5	3
154	в своем	3	3
155	более или	3	3
156	в условиях	1	3
157	из этих	4	3
158	в этой	3	3
159	имеем в	1	3
160	как он	1	3
161	на то	4	3
162	но именно	1	3
163	на этом	1	3
164	было бы	15	3
165	далеко не	1	3
166	в слове	2	3
167	или менее	3	3
168	но если	2	3
169	и при	2	3
170	и их	1	3
171	в своей	2	3
172	в отличие	1	3
173	мы сказали	1	3
174	но он	1	3
175	правда в	1	3
176	дело в	1	3
177	слова как	3	3
178	не могут	2	3
179	чужой речи	1	3
180	если бы	9	3
181	никак не	2	3
182	и что	5	3
183	в различных	1	3
184	и во	1	3
185	и только	1	3
186	слов и	1	3
187	устной речи	2	3
188	себя в	1	3
189	только на	1	3
190	а то	2	3
191	в конце	1	3
192	что и	4	3
193	тем что	8	3
194	и даже	3	3
195	с другой	7	3
196	современная стилистика	1	3
197	себя и	1	3
198	более того	1	3
199	жизнь в	1	3
200	с помощью	7	3
201	в такие	1	3
202	так же	4	3
203	к своему	2	3
204	что же	6	3
205	по существу	4	3
206	но для	1	3
207	и для	2	3
208	своему предмету	1	3
209	в речи	3	3
210	бы в	7	3
211	еще более	1	3
212	другой стороны	6	3
213	того же	4	3
214	и идеи	1	3
215	смысле слова	1	2
216	ту же	1	2
217	же как	1	2
218	так я	1	2
219	словом как	1	2
220	связи между	1	2
221	или к	1	2
222	и должны	1	2
223	вопрос о	2	2
224	из своих	1	2
225	не нужно	1	2
226	если в	2	2
227	в общем	3	2
228	литературной речи	1	2
229	в одной	1	2
230	не входят	1	2
231	с этим	4	2
232	когда он	3	2
233	целый ряд	5	2
234	и как	2	2
235	не было	3	2
236	его к	3	2
237	увидим что	2	2
238	зрения как	1	2
239	от этого	2	2
240	на площадке	1	2
241	не хочет	1	2
242	бы и	2	2
243	бы не	1	2
244	на некоторых	1	2
245	отношение между	1	2
246	но ведь	2	2
247	в братьях	1	2
248	но на	1	2
249	широком смысле	1	2
250	должна быть	3	2
251	на том	3	2
252	свое время	2	2
253	и по	1	2
254	но дело	1	2
255	но все	2	2
256	об этом	1	2
257	речь а	1	2
258	на все	1	2
259	лишь в	2	2
260	хотя бы	10	2
261	может стать	1	2
262	на почве	1	2
263	он есть	3	2
264	этом смысле	3	2
265	и тем	2	2
266	все равно	2	2
267	строгом смысле	1	2
268	для своих	1	2
269	вернемся к	1	2
270	что такое	6	2
271	в которых	6	2
272	мысли и	1	2
273	могло бы	1	2
274	он тоже	1	2
275	не менее	7	2
276	которые в	1	2
277	слова мы	1	2
278	речь и	1	2
279	того как	4	2
280	одна из	1	2
281	братьях карамазовых	1	2
282	не могло	1	2
283	ничего не	2	2
284	только и	3	2
285	его речи	1	2
286	языковых стилей	2	2
287	отношении к	1	2
288	и является	4	2
289	этих случаях	2	2
290	и мысли	2	2
291	то и	2	2
292	у нас	10	2
293	языка в	12	2
294	могут быть	1	2
295	к тому	5	2
296	той или	1	2
297	указывает на	1	2
298	без всякого	1	2
299	языка и	8	2
300	можно было	6	2
301	из одного	3	2
302	с ним	5	2
303	как выражение	1	2
304	лишь как	2	2
305	между тем	5	2
306	тем как	1	2
307	в языке	8	2
308	здесь в	1	2
309	все время	1	2
310	и следовательно	1	2
311	но с	2	2
312	и одновременно	1	2
313	этот вопрос	1	2
314	явления в	1	2
315	отчасти и	1	2
316	и так	1	2
317	поэтому и	1	2
318	так что	4	2
319	если уж	1	2
320	же явления	1	2
321	речь в	4	2
322	их как	1	2
323	для него	1	2
324	в известной	1	2
325	сами по	1	2
326	а в	5	2
327	в других	1	2
328	именно как	1	2
329	или иной	3	2
330	для этого	3	2
331	влияние на	1	2
332	только к	2	2
333	и пр	15	2
334	на этот	2	2
335	его как	1	2
336	что так	3	2
337	там где	4	2
338	что мы	1	2
339	в одно	1	2
340	вместе с	7	2
341	в строгом	1	2
342	в духе	3	2
343	со словом	3	2
344	в данном	4	2
345	к жизни	2	2
346	лингвистики и	1	2
347	слов в	2	2
348	этого слова	3	2
349	так ли	1	2
350	при всем	1	2
351	речи как	1	2
352	в результате	5	2
353	о котором	2	2
354	эти проблемы	1	2
355	для нас	2	2
356	поэтому все	1	2
357	есть уже	1	2
358	не дает	1	2
359	в системе	3	2
360	здесь только	2	2
361	сказать что	1	2
362	есть и	1	2
363	в свое	2	2
364	выходят за	1	2
365	к другим	1	2
366	значение в	1	2
367	во всяком	5	2
368	все что	1	2
369	они не	3	2
370	я и	1	1
371	слова которые	1	1
372	в обычном	1	1
373	слова второй	1	1
374	предполагает что	1	1
375	и то	3	1
376	на самом	2	1
377	к своей	1	1
378	и есть	2	1
379	здесь возможны	1	1
380	из самых	1	1
381	по преимуществу	2	1
382	от которых	1	1
383	собственном смысле	1	1
384	нет ведь	1	1
385	вы не	1	1
386	на материале	1	1
387	может даже	1	1
388	говорящего коллектива	1	1
389	до крайности	1	1
390	язык как	9	1
391	именно к	1	1
392	его о	1	1
393	как то	2	1
394	на себе	6	1
395	приходит и	1	1
396	слова например	1	1
397	вместо того	1	1
398	от друга	1	1
399	из того	1	1
400	в некотором	1	1
401	речь эта	1	1
402	эти языковые	1	1
403	смысле имеет	1	1
404	в каждой	1	1
405	с большим	3	1
406	сдвигов в	1	1
407	это время	1	1
408	в ней	6	1
409	которую можно	2	1
410	и сами	2	1
411	от самих	1	1
412	всем этим	1	1
413	из той	1	1
414	время в	1	1
415	от себя	2	1
416	события в	1	1
417	в нашем	1	1
418	то мы	3	1
419	отчетлива и	1	1
420	как правило	1	1
421	но как	1	1
422	а только	8	1
423	языка например	1	1
424	очевидно и	1	1
425	менее всего	1	1
426	в новом	1	1
427	друг от	1	1
428	его собственном	1	1
429	большое значение	2	1
430	форме и	1	1
431	к сожалению	1	1
432	заключено в	1	1
433	в собственном	2	1
434	как к	1	1
435	однако не	6	1
436	приводят к	1	1
437	но лингвистика	1	1
438	могли бы	2	1
439	мысль в	1	1
440	в словаре	1	1
441	здесь тему	1	1
442	со своей	1	1
443	та же	1	1
444	точку зрения	1	1
445	что это	5	1
446	в целом	4	1
447	так или	2	1
448	же слово	1	1
449	учение о	4	1
450	еще один	2	1
451	с их	3	1
452	все слова	1	1
453	тому же	1	1
454	во многих	2	1
455	из его	1	1
456	в наших	1	1
457	слово это	5	1
458	а вовсе	1	1
459	и если	3	1
460	но прежде	1	1
461	на его	3	1
462	при всякой	1	1
463	что она	3	1
464	в ее	1	1
465	и прочное	1	1
466	диалектическую позицию	1	1
467	и еще	2	1
468	и социальной	2	1
469	он должен	1	1
470	однако он	1	1
471	в силу	10	1
472	и вот	1	1
473	по законам	1	1
474	в первом	3	1
475	что у	1	1
476	i в	1	1
477	и единство	1	1
478	такова например	2	1
479	одно и	1	1
480	я вам	1	1
481	от нее	1	1
482	что все	2	1
483	же не	1	1
484	связанных с	1	1
485	ними как	1	1
486	на ту	1	1
487	на этой	1	1
488	его в	1	1
489	оно выражает	1	1
490	деле в	1	1
491	и иных	1	1
492	и мы	2	1
493	лишь на	1	1
494	неизбежно должен	1	1
495	уж не	1	1
496	слова без	1	1
497	не соответствует	1	1
498	постоянное и	1	1
499	для достижения	1	1
500	он является	1	1
501	в них	7	1
502	она и	1	1
503	берет на	1	1
504	предмет лингвистики	1	1
505	же эти	1	1
506	не всегда	2	1
507	и уже	1	1
508	прямое и	1	1
509	несмотря на	3	1
510	здесь можно	1	1
511	и тогда	4	1
512	в научной	1	1
513	убедиться что	2	1
514	же есть	2	1
515	здесь само	1	1
516	можно только	1	1
517	бы на	2	1
518	что если	2	1
519	во второй	1	1
520	через другую	1	1
521	котором идет	2	1
522	языка если	2	1
523	в такой	1	1
524	язык с	1	1
525	по сравнению	1	1
526	что вся	1	1
527	необходимо указать	1	1
528	мы в	1	1
529	не столько	2	1
530	их вообще	1	1
531	что еще	1	1
532	другие проявления	1	1
533	но во	1	1
534	друг другу	1	1
535	в прямом	1	1
536	что было	2	1
537	требуют в	1	1
538	тем самым	4	1
539	него должно	1	1
540	внутренних оснований	1	1
541	однако в	1	1
542	где нет	1	1
543	в устах	1	1
544	и под	2	1
545	даже в	3	1
546	а вот	1	1
547	здесь следовательно	1	1
548	тому что	3	1
549	но они	1	1
550	отчетливо и	1	1
551	что ему	1	1
552	мысли в	1	1
553	дело не	2	1
554	освободиться от	1	1
555	тогда когда	6	1
556	что их	2	1
557	слово без	1	1
558	и притом	1	1
559	пушкина но	1	1
560	и остается	1	1
561	весь этот	1	1
562	как его	1	1
563	в самых	1	1
564	иметь в	1	1
565	но только	1	1
566	не достигается	1	1
567	и без	1	1
568	задачу доказать	1	1
569	речи не	2	1
570	слово второй	1	1
571	всего на	1	1
572	на речи	1	1
573	на практике	3	1
574	а лишь	1	1
575	есть это	1	1
576	связи с	7	1
577	в более	2	1
578	в сознании	1	1
579	его собственное	1	1
580	что речь	1	1
581	язык живет	2	1
