N	4gram	Vygotskiy__2	Formalny
1	бы то ни было	1	4
2	на самом же деле	1	2
3	так и со стороны	1	2
4	дело в том что	1	1
5	мы имеем в виду	1	1
6	в самом деле что	1	1
7	вовсе не следует что	1	1
8	оно не может быть	1	1
9	не потому что он	2	1
10	в том числе и	3	1
11	но мы видели что	1	1
12	один и тот же	1	1
13	по мере того как	1	1
14	в собственном смысле слова	3	1
15	ни в коем случае	1	1
16	сводится к тому чтобы	1	1
17	в коем случае не	1	1
18	все более и более	1	1
19	в зависимости от того	1	1
20	какого бы то ни	1	1
