N	3gram	Vygotskiy__3	Problema
1	о том что	3	14
2	во всяком случае	2	10
3	и то что	3	7
4	и т д	4	6
5	в данном случае	2	5
6	с одной стороны	5	5
7	того или иного	1	5
8	с другой стороны	5	5
9	то же самое	8	5
10	более или менее	1	4
11	только в том	2	4
12	до сих пор	5	4
13	на то что	12	4
14	в том что	11	4
15	только то что	2	3
16	мы все же	1	3
17	и в этом	3	3
18	не может быть	1	3
19	можно сказать что	1	3
20	вовсе не является	1	3
21	должны были бы	2	2
22	и той же	1	2
23	на самом деле	2	2
24	в самом деле	18	2
25	так что в	1	2
26	никак не может	1	2
27	с самого начала	6	2
28	не имеет никакого	3	2
29	в том единственном	1	2
30	можно было бы	1	2
31	но если мы	1	2
32	в том случае	1	2
33	может быть и	1	2
34	для того чтобы	8	2
35	и тут же	1	2
36	и тот же	1	2
37	но и не	1	2
38	имеем в виду	1	2
39	не так уж	1	2
40	уже с самого	1	2
41	один и тот	1	2
42	не совпадает с	2	2
43	одной и той	1	2
44	заключается в том	6	2
45	не только не	1	2
46	подобно тому как	1	2
47	по этому поводу	1	2
48	хотя она и	1	2
49	и здесь мы	1	2
50	таким образом что	1	1
51	для нас важно	1	1
52	и для всякой	1	1
53	и все другие	1	1
54	тот же самый	1	1
55	какой мере не	1	1
56	что в этом	1	1
57	самом деле когда	3	1
58	указание на то	1	1
59	в какой мере	2	1
60	того что в	1	1
61	а вовсе не	2	1
62	это было бы	1	1
63	самом деле если	1	1
64	внимание на то	1	1
65	нам кажется что	1	1
66	о том как	2	1
67	а в том	1	1
68	он не может	1	1
69	и если мы	1	1
70	том что всякое	1	1
71	одной стороны это	1	1
72	том случае если	1	1
73	в зависимости от	1	1
74	мы могли бы	3	1
75	в этом отношении	1	1
76	то что в	2	1
77	что не только	1	1
78	с тем чтобы	1	1
79	уже это одно	3	1
80	совершенно ясно что	5	1
81	к тому чтобы	1	1
82	если он действительно	1	1
83	что и здесь	1	1
84	утверждать что в	1	1
85	уже то что	1	1
86	то и другое	3	1
87	вместе с тем	2	1
88	не то что	2	1
89	не могли бы	1	1
90	ни в какой	1	1
91	она должна быть	3	1
92	но как же	1	1
93	и в своем	1	1
94	то время как	2	1
95	и в своих	1	1
96	но как мы	1	1
97	здесь мы имеем	1	1
98	в противоречие с	1	1
99	и то же	2	1
100	как один из	1	1
101	в обычном смысле	1	1
102	все больше и	2	1
103	и к его	1	1
104	а с другой	1	1
105	и ничего не	1	1
106	как это ясно	1	1
107	во всех отношениях	1	1
108	у нас такое	1	1
109	перед нами в	1	1
110	все более и	2	1
111	мы отнюдь не	1	1
112	в точном смысле	1	1
113	всему тому что	1	1
114	а на самом	1	1
115	потому что они	2	1
116	каждый раз в	1	1
117	до такой степени	3	1
118	и до наших	1	1
119	деле когда мы	1	1
120	таким образом ни	1	1
121	только один вывод	1	1
122	мы не можем	2	1
123	не потому что	1	1
124	в то время	2	1
125	хотя бы в	1	1
126	более и более	2	1
127	что при такой	1	1
128	и заставляет нас	2	1
129	но все же	1	1
130	самом деле она	1	1
131	никак не могут	1	1
132	больше и больше	2	1
133	исследователи уже давно	1	1
134	ли это что	1	1
135	это вовсе не	1	1
136	на то чтобы	1	1
137	что до сих	1	1
