N	2gram	Vygotskiy__6	Dialekti
1	и не	11	27
2	а не	3	26
3	точки зрения	13	25
4	и в	28	24
5	значит что	1	24
6	есть нечто	1	23
7	не только	16	23
8	что такое	3	21
9	по себе	3	20
10	не может	19	19
11	не просто	1	18
12	допустим что	1	16
13	и что	6	15
14	что все	5	14
15	с точки	10	14
16	то что	28	14
17	таким образом	18	13
18	что он	18	13
19	вовсе не	1	13
20	может быть	13	13
21	и даже	1	13
22	что это	1	12
23	есть только	1	12
24	того что	24	12
25	есть и	1	12
26	не менее	2	11
27	не имеет	6	11
28	что же	1	11
29	в сущности	7	10
30	отнюдь не	1	10
31	тем не	1	10
32	только не	3	10
33	она есть	1	10
34	не существует	1	10
35	есть не	1	9
36	что она	1	9
37	ни в	1	9
38	но и	10	9
39	в этом	27	8
40	и как	6	8
41	это есть	3	8
42	учение о	1	8
43	отличается от	3	8
44	так что	6	8
45	в виде	1	8
46	прежде всего	2	8
47	что мы	11	8
48	том что	19	8
49	это и	3	7
50	в самом	8	7
51	как и	6	7
52	никогда не	8	7
53	как раз	6	7
54	потому что	22	7
55	что оно	7	7
56	ясно что	4	7
57	только на	2	7
58	но что	4	7
59	что в	17	7
60	самом деле	2	6
61	что иное	1	6
62	я не	4	6
63	иное как	1	6
64	то же	7	6
65	об этом	1	6
66	и с	1	6
67	возможно только	3	6
68	оно не	4	6
69	если бы	7	6
70	что и	4	6
71	и только	3	6
72	о том	1	6
73	так как	10	6
74	не на	2	6
75	и все	5	6
76	все это	2	6
77	кроме того	1	6
78	но если	4	6
79	не что	1	6
80	есть то	1	6
81	сам по	1	5
82	вопрос о	5	5
83	что его	1	5
84	точка зрения	1	5
85	хотя и	3	5
86	и к	6	5
87	сущности и	1	5
88	он не	7	5
89	одно и	1	5
90	так и	6	5
91	было бы	9	5
92	в них	3	5
93	мы не	6	5
94	и тогда	1	5
95	в том	28	5
96	в то	6	5
97	тогда когда	6	5
98	и притом	1	5
99	и его	3	5
100	только в	18	5
101	уже не	1	5
102	от всякого	1	5
103	как же	1	5
104	как это	3	5
105	ничего нет	1	5
106	с этой	2	5
107	но это	2	5
108	только как	1	5
109	как на	3	5
110	и то	4	4
111	чего не	3	4
112	в возможности	2	4
113	время как	5	4
114	мы и	4	4
115	первый план	1	4
116	в чем	6	4
117	нет и	1	4
118	в истории	1	4
119	конечно не	1	4
120	подобно тому	1	4
121	это не	5	4
122	на первый	1	4
123	тому что	11	4
124	что есть	1	4
125	но только	2	4
126	от того	10	4
127	не могут	5	4
128	и это	1	4
129	то время	6	4
130	можно только	2	4
131	жизнь и	1	4
132	к тому	10	4
133	с другой	2	4
134	для него	6	4
135	если оно	1	4
136	или иной	1	4
137	говорит о	1	4
138	у нас	2	4
139	так же	15	4
140	тому как	1	4
141	тогда оно	1	4
142	только что	2	4
143	сказать что	13	4
144	была бы	2	3
145	мы уже	2	3
146	той же	4	3
147	но даже	1	3
148	зависимости от	5	3
149	и на	5	3
150	за пределы	1	3
151	в одной	4	3
152	что именно	2	3
153	с этим	4	3
154	в своем	7	3
155	только тогда	4	3
156	все же	2	3
157	перед нами	1	3
158	как таковое	2	3
159	все эти	2	3
160	тем более	1	3
161	на то	4	3
162	в нем	7	3
163	не значит	1	3
164	он должен	4	3
165	в силу	17	3
166	он и	1	3
167	выйти за	1	3
168	и без	1	3
169	и значит	1	3
170	не в	4	3
171	особого рода	1	3
172	раз и	2	3
173	из которых	1	3
174	тем самым	8	3
175	она не	2	3
176	одна из	1	3
177	в основе	3	3
178	во всем	1	3
179	должны быть	1	3
180	и о	1	3
181	эти факты	1	3
182	утверждает что	1	3
183	это было	1	3
184	к нему	1	3
185	все время	3	3
186	и ее	1	3
187	вопрос об	1	3
188	с одной	1	3
189	есть в	3	3
190	то и	1	3
191	из них	2	3
192	мы знаем	4	3
193	сами по	1	3
194	друг друга	4	3
195	не говорит	1	3
196	тем что	8	3
197	для того	8	3
198	в каком	1	3
199	в ущерб	1	3
200	ни на	1	3
201	одной стороны	1	3
202	в сферу	3	3
203	как бы	11	3
204	если не	1	3
205	и от	2	3
206	не знает	3	3
207	только о	1	3
208	вещах и	1	3
209	все что	1	3
210	например в	4	2
211	же как	6	2
212	в частности	4	2
213	а из	2	2
214	в чисто	1	2
215	в первом	4	2
216	исходит из	2	2
217	в зависимости	5	2
218	если я	4	2
219	что если	2	2
220	из того	5	2
221	что можно	1	2
222	и он	1	2
223	еще не	8	2
