N	3gram	Bakhtin_Pr_1	Istorich
1	и т д	1	16
2	с другой стороны	3	8
3	не только в	2	5
4	о том что	1	5
5	так же как	1	4
6	на первый взгляд	1	4
7	мы имеем в	1	4
8	в том что	6	4
9	этой точки зрения	1	3
10	то что в	1	3
11	не может быть	4	3
12	в данном случае	2	3
13	мы видим и	1	3
14	даже там где	2	2
15	то время как	1	2
16	точно так же	1	2
17	и в других	1	2
18	потому что у	1	2
19	но это не	2	2
20	на этот вопрос	1	2
21	до сих пор	2	2
22	ответ на вопрос	1	2
23	так и в	1	2
24	т е в	2	2
25	а в том	1	2
26	в то время	1	2
27	у него есть	1	2
28	другой стороны и	1	2
29	но все же	2	2
30	что это не	1	2
31	то же что	3	2
32	что и в	1	2
33	хотя и не	1	1
34	с точки зрения	13	1
35	оно может быть	2	1
36	что они не	1	1
37	по отношению к	8	1
38	в самом деле	2	1
39	новые и новые	1	1
40	он не только	1	1
41	нам кажется что	1	1
42	в этом случае	1	1
43	в своей работе	1	1
44	же как и	1	1
45	то же самое	1	1
46	он не может	1	1
47	в нем и	1	1
48	ничем не отличается	1	1
49	в зависимости от	5	1
50	в другом месте	1	1
51	сама по себе	1	1
52	не входит в	3	1
53	бы то ни	2	1
54	а так как	1	1
55	независимо от того	1	1
56	в их основе	2	1
57	но он не	1	1
58	и т п	3	1
59	в большинстве случаев	2	1
60	можно было бы	2	1
61	не отличается от	1	1
62	как мы уже	1	1
63	как если бы	1	1
64	то и другое	1	1
65	как можно больше	2	1
66	природы но есть	1	1
67	он почти никогда	1	1
68	мы увидим дальше	1	1
69	все это в	1	1
70	и что в	1	1
71	там где он	1	1
72	почву на которой	1	1
73	то ни было	1	1
74	и соответствующие им	1	1
75	а как он	1	1
76	так как не	2	1
77	то и здесь	1	1
78	может быть это	1	1
79	не согласиться с	1	1
80	может выйти за	1	1
81	это не так	1	1
82	героя и здесь	2	1
83	все же не	2	1
84	почти никогда не	1	1
85	что мы видим	1	1
86	от того в	1	1
87	более или менее	1	1
88	но с другой	2	1
89	героя а его	1	1
90	все новые и	1	1
91	но и на	1	1
92	но все эти	1	1
93	или может быть	1	1
94	как и сам	1	1
95	своего индивидуального облика	1	1
96	таким образом и	1	1
97	конечно не в	1	1
98	к тому что	1	1
99	кроме того он	1	1
100	она не может	1	1
101	видеть в нем	1	1
102	как мы видели	1	1
