N	3gram	Vygotskiy__7	Analitik
1	о том что	4	6
2	в том что	13	6
3	в данном случае	5	5
4	состоит в том	3	4
5	по отношению к	5	4
6	с одной стороны	5	4
7	и в этом	1	4
8	в этом случае	14	4
9	мы имеем дело	1	3
10	подобно тому как	1	3
11	не удивительно что	1	3
12	в этом отношении	3	3
13	содержит в себе	3	3
14	в самом начале	3	3
15	той или иной	1	3
16	тем не менее	3	3
17	как и в	3	3
18	в обоих случаях	1	2
19	в этом смысле	1	2
20	в соответствии с	1	2
21	с точки зрения	21	2
22	в то же	1	2
23	можно было бы	1	2
24	и то что	3	2
25	едва ли не	2	2
26	не только в	1	2
27	в отличие от	2	2
28	с другой стороны	1	2
29	и тем самым	4	2
30	в конечном счете	2	2
31	не только не	9	2
32	на то что	4	2
33	что иное как	1	1
34	можно сказать что	3	1
35	сказать что в	1	1
36	должна была бы	1	1
37	как бы с	1	1
38	приводит к тому	2	1
39	нет я не	1	1
40	одним и тем	2	1
41	как бы не	1	1
42	только в ситуации	1	1
43	никак не может	1	1
44	внимание на то	1	1
45	то что с	1	1
46	как раз и	1	1
47	речи и к	1	1
48	и во всех	1	1
49	нельзя сказать что	1	1
50	во всех этих	1	1
51	и там и	1	1
52	что она не	1	1
53	в углу комнаты	1	1
54	от предложения к	1	1
55	этом случае в	2	1
56	по способу своего	1	1
57	несмотря на то	1	1
58	с этой точки	4	1
59	то и другое	3	1
60	в равной мере	1	1
61	не совпадает с	3	1
62	имеет место слияние	1	1
63	есть в сущности	1	1
64	самое что и	1	1
65	и тем же	2	1
66	и то же	3	1
67	в известном смысле	2	1
68	до некоторой степени	1	1
69	это имеет место	1	1
70	не имеет места	1	1
71	в свою очередь	2	1
72	одно и то	3	1
73	прежде всего в	2	1
74	в первую очередь	1	1
75	этой точки зрения	4	1
76	имеет место в	1	1
77	есть не что	1	1
78	там и здесь	1	1
79	не может быть	4	1
80	так же точно	3	1
81	же самое что	2	1
82	заключается в том	4	1
83	как и всякий	1	1
84	но и для	1	1
85	не что иное	1	1
86	и не совпадает	2	1
87	в самом деле	4	1
88	но и не	3	1
89	на всем протяжении	4	1
90	то что она	1	1
91	в силу своей	1	1
92	к тому что	6	1
93	сама по себе	1	1
94	друг с другом	2	1
95	в чем дело	3	1
96	как это имеет	1	1
97	его речи и	1	1
98	точно так же	2	1
99	то же самое	5	1
100	не только для	1	1
