N	2gram	Vygotskiy__2	Problemy
1	и в	15	34
2	и не	7	29
3	как бы	7	27
4	что он	12	23
5	в его	2	22
6	в нем	1	19
7	может быть	9	19
8	не может	9	19
9	и все	3	19
10	как и	6	18
11	к себе	2	17
12	в этом	19	16
13	но в	6	16
14	и его	4	16
15	все это	4	16
16	он не	7	15
17	и с	4	15
18	прежде всего	4	15
19	то же	5	14
20	с самим	1	14
21	к нему	1	14
22	самом деле	6	13
23	для него	3	13
24	и к	6	12
25	потому что	7	12
26	но и	10	12
27	на самом	3	11
28	в сущности	9	11
29	вовсе не	6	11
30	то что	20	11
31	не только	15	10
32	не в	8	9
33	в отношении	6	9
34	а не	3	9
35	с самого	1	8
36	самого начала	1	8
37	никогда не	8	8
38	с ним	3	8
39	в другом	2	8
40	в самом	11	8
41	так же	4	8
42	что же	2	8
43	о мире	3	8
44	и для	2	8
45	точки зрения	26	8
46	я не	1	7
47	на него	1	7
48	как мы	6	7
49	слова в	1	7
50	и даже	5	7
51	что не	1	7
52	с которым	1	7
53	там где	6	7
54	этого слова	3	7
55	все же	4	7
56	что в	14	7
57	мы уже	6	6
58	и на	1	6
59	с его	4	6
60	что они	3	6
61	в пределах	1	6
62	что у	3	6
63	для себя	3	6
64	не хочу	1	6
65	так и	8	6
66	в себе	2	6
67	только в	4	6
68	от него	1	6
69	не знает	1	6
70	которым он	1	6
71	отношению к	5	6
72	он сам	3	5
73	в чем	1	5
74	по отношению	6	5
75	и наконец	1	5
76	что это	6	5
77	в целом	10	5
78	и вот	1	5
79	но все	2	5
80	лишь в	3	5
81	на протяжении	2	5
82	с тем	1	5
83	даже в	4	5
84	таким образом	14	5
85	к тому	7	5
86	и сам	3	5
87	и что	8	5
88	что и	2	5
89	это не	5	5
90	все время	3	5
91	того что	17	5
92	и так	1	5
93	так что	1	5
94	из них	3	5
95	всяком случае	6	5
96	в одном	2	5
97	себе и	1	5
98	к своему	1	5
99	дело идет	1	5
100	и от	1	5
101	ни одного	1	5
102	мы должны	6	5
103	хотя бы	4	5
104	а в	4	5
105	во всяком	7	5
106	с таким	6	4
107	он как	2	4
108	бы то	1	4
109	но не	3	4
110	но как	1	4
111	как в	4	4
112	бы и	3	4
113	он в	3	4
114	все эти	3	4
115	но на	3	4
116	при этом	3	4
117	внутренней речи	5	4
118	на этом	1	4
119	то ни	1	4
120	что все	4	4
121	его в	1	4
122	с другими	3	4
123	этом смысле	2	4
124	ни в	2	4
125	рядом с	1	4
126	все равно	2	4
127	с точки	18	4
128	но это	1	4
129	друг другу	1	4
130	ничего не	3	4
131	он хочет	1	4
132	как раз	4	4
133	его внутренней	2	4
134	его с	2	4
135	и это	3	4
136	внутреннюю речь	1	4
137	если бы	8	4
138	на вопрос	4	4
139	его мысль	2	4
140	тотчас же	1	4
141	только на	1	4
142	в виде	1	4
143	в начале	4	4
144	в общем	3	4
145	так как	4	4
146	у него	2	4
147	протяжении всего	2	4
148	с другой	6	4
149	тем что	2	4
150	вместе с	6	4
151	да и	1	4
152	бы он	1	4
153	ни было	1	4
154	в такой	2	3
155	и то	1	3
156	за собой	2	3
157	высшей степени	7	3
158	так чтобы	1	3
159	говорить о	2	3
160	в виду	6	3
161	в ней	1	3
162	что его	4	3
163	нет и	2	3
164	вот как	1	3
165	и как	2	3
166	уже в	5	3
167	как он	6	3
168	их в	4	3
169	без исключения	1	3
170	это было	1	3
171	в высшей	7	3
172	мы видели	6	3
173	должно быть	2	3
174	такой же	1	3
175	в своей	4	3
176	в котором	2	3
177	и другого	1	3
178	по себе	7	3
179	его внутреннего	1	3
180	как можно	1	3
181	что с	5	3
182	том что	27	3
183	которого он	1	3
184	во всем	2	3
185	уже говорили	3	3
186	слова с	1	3
187	где он	1	3
188	с ее	2	3
189	в ее	1	3
190	внутренняя речь	3	3
191	говорили что	1	3
192	для этого	3	3
193	сводится к	1	3
194	и во	1	3
