N	2gram	Voloshinov_1	Istorich
1	и в	38	22
2	мы имеем	2	19
3	в этом	10	17
4	что в	1	15
5	не только	27	14
6	мы видели	5	13
7	но и	13	12
8	и не	14	12
9	в этих	2	11
10	может быть	13	11
11	и пр	4	11
12	или в	2	11
13	но в	5	10
14	таким образом	7	10
15	еще не	3	10
16	в нем	4	9
17	что и	3	9
18	в том	2	9
19	что он	2	9
20	вместе с	5	9
21	как мы	9	8
22	дома в	1	8
23	мы видим	3	8
24	с этим	2	8
25	том что	3	8
26	но не	2	7
27	то что	8	7
28	и здесь	3	7
29	мы должны	10	7
30	уже не	4	7
31	из них	3	7
32	так как	7	7
33	с другой	1	7
34	другой стороны	1	7
35	там где	1	7
36	предположить что	1	7
37	к этому	2	7
38	то же	14	6
39	мы уже	10	6
40	это не	3	6
41	ничего не	8	6
42	связи с	3	6
43	возможно что	1	6
44	все еще	1	6
45	если бы	4	6
46	друг друга	2	6
47	мы можем	7	6
48	а не	6	6
49	связь с	2	6
50	в течение	1	6
51	а в	5	6
52	с ней	2	6
53	все же	7	5
54	он не	2	5
55	здесь мы	3	5
56	в этой	6	5
57	тем не	1	5
58	не менее	1	5
59	к нему	2	5
60	того что	4	5
61	один из	4	5
62	так что	1	5
63	не противоречит	1	5
64	до сих	1	5
65	в частности	3	5
66	этот мотив	1	5
67	этом случае	3	5
68	сих пор	2	5
69	одним из	1	4
70	пребывание в	1	4
71	и на	6	4
72	все эти	2	4
73	видели что	3	4
74	отношение к	2	4
75	не в	6	4
76	имеем в	1	4
77	на этом	1	4
78	и с	5	4
79	о связи	1	4
80	не всегда	2	4
81	у нас	4	4
82	как это	5	4
83	видим что	2	4
84	и его	7	4
85	тем что	2	4
86	она не	1	4
87	в дальнейшем	2	4
88	в другой	1	4
89	с появлением	4	4
90	только в	6	4
91	его и	3	4
92	связано с	2	4
93	для нас	3	4
94	в свою	6	4
95	не может	12	4
96	и другие	1	4
97	увидим ниже	1	3
98	если я	1	3
99	что иное	2	3
100	я не	1	3
101	не совсем	1	3
102	иное как	2	3
103	в чем	1	3
104	со стороны	1	3
105	в одной	1	3
106	целый ряд	3	3
107	и как	9	3
108	и к	4	3
109	в целом	4	3
110	представляет собой	2	3
111	из этих	1	3
112	на его	5	3
113	уже видели	2	3
114	их в	3	3
115	а затем	1	3
116	его в	4	3
117	дома и	1	3
118	было бы	7	3
119	должен был	1	3
120	для них	2	3
121	все равно	1	3
122	как и	10	3
123	он уходит	1	3
124	должны были	2	3
125	не будем	1	3
126	и эти	1	3
127	в русской	1	3
128	никогда не	7	3
129	потому что	5	3
130	к тому	4	3
131	о том	4	3
132	здесь не	2	3
133	уже с	1	3
134	что у	3	3
135	он к	1	3
136	в его	6	3
137	с ними	1	3
138	при помощи	1	3
139	за ним	1	3
140	прежде всего	21	3
141	у него	1	3
142	из приведенных	1	3
143	превращается в	1	3
144	в связи	2	3
145	так же	4	3
146	мы увидим	5	3
147	но это	2	3
148	и от	7	3
149	его не	2	3
150	и все	4	3
151	сказать что	3	3
152	равно как	2	3
153	не что	4	3
154	все что	1	3
155	например в	1	2
156	и то	3	2
157	к нашей	2	2
158	на самом	3	2
159	и есть	1	2
160	в котором	3	2
161	теперь к	2	2
162	не имеют	1	2
163	от которых	2	2
164	той же	5	2
165	или наоборот	1	2
166	же как	1	2
167	перо и	1	2
168	вопрос о	2	2
169	на себя	1	2
170	и он	2	2
171	в ней	8	2
172	не отражает	1	2
173	то мы	3	2
174	в сторону	1	2
175	в качестве	4	2
176	себе и	2	2
177	мы сейчас	1	2
178	независимо от	5	2
179	как в	2	2
180	в своем	1	2
181	хотя и	3	2
182	ни один	2	2
183	тому же	2	2
184	если он	3	2
185	в наших	1	2
186	не могла	1	2
187	при этом	9	2
188	достаточно чтобы	1	2
189	всех этих	1	2
190	нее и	1	2
191	в виде	1	2
192	и вот	3	2
193	так и	6	2
194	но все	4	2
195	следует за	1	2
196	с изучением	1	2
197	на все	1	2
198	большинстве случаев	1	2
199	уже знаем	1	2
200	ни в	1	2
201	он у	1	2
202	вовсе не	2	2
203	с тем	8	2
204	со своими	1	2
205	и уже	3	2
206	и для	3	2
207	как таковой	3	2
208	не мог	3	2
209	точки зрения	10	2
210	на месте	1	2
211	в которых	2	2
212	друг другу	2	2
213	что было	3	2
214	но они	1	2
215	ему как	1	2
216	в то	9	2
217	одна из	1	2
218	это еще	1	2
219	с одним	1	2
220	относится к	2	2
221	связь и	3	2
222	как будто	1	2
223	как только	4	2
224	утверждать что	1	2
225	на это	4	2
226	и это	7	2
227	и о	1	2
228	роль в	3	2
229	в другом	1	2
230	с собой	2	2
231	не с	3	2
232	связан с	1	2
233	одного из	1	2
234	связанных с	3	2
235	связанное с	1	2
236	и что	1	2
237	в силу	1	2
238	образом мы	1	2
239	должно было	3	2
240	между тем	3	2
241	уже только	1	2
242	все время	5	2
243	в него	1	2
244	же в	1	2
245	этот вопрос	2	2
246	дело с	1	2
247	и действительно	1	2
248	и так	6	2
249	где они	1	2
250	из которого	1	2
251	в жизни	2	2
252	себе в	2	2
253	в одном	3	2
254	перейти к	2	2
255	только на	3	2
256	в особенности	1	2
257	и даже	3	2
258	даже не	1	2
259	в знак	1	2
260	к более	1	2
261	не было	2	2
262	представления о	1	2
263	именно так	1	2
264	так на	1	2
265	и вновь	1	2
266	и потому	2	2
267	с миром	1	2
268	в тех	3	2
269	да и	4	2
270	отношения не	1	2
271	можно сказать	4	2
272	мы найдем	2	2
273	указать на	1	2
274	если не	3	2
275	еще более	2	2
276	или несколько	2	2
277	или не	1	2
278	нет ничего	2	2
279	совершенно не	3	2
280	совсем так	1	2
281	жизни и	3	2
282	только не	1	2
283	к людям	1	1
284	увидим дальше	1	1
285	также что	1	1
286	также и	2	1
287	доступ в	1	1
288	самом деле	4	1
289	народов у	1	1
290	показаться что	2	1
291	говорили выше	1	1
292	ясно что	2	1
293	идеологическим отражением	1	1
294	и до	1	1
295	видели есть	1	1
296	со своей	1	1
297	и данный	1	1
298	и этот	1	1
299	из всех	1	1
300	есть не	2	1
301	мы не	9	1
302	бы что	1	1
303	на эти	2	1
304	человека и	1	1
305	эта форма	1	1
306	это всегда	1	1
307	принадлежит к	1	1
308	нет но	1	1
309	той роли	1	1
310	и земледелию	1	1
311	которые он	1	1
312	между собой	2	1
313	быть в	1	1
314	столь же	1	1
315	что его	1	1
316	всего с	1	1
317	роли которую	1	1
318	из сторон	1	1
319	мы будем	6	1
320	но как	2	1
321	это слишком	1	1
322	не то	1	1
323	к которой	1	1
324	ответ на	2	1
325	в новом	1	1
326	иногда и	1	1
327	не просто	2	1
328	свое существование	1	1
329	друга и	1	1
330	нет и	3	1
331	к сожалению	1	1
332	отнюдь не	10	1
333	как говорит	1	1
334	более чем	1	1
335	если она	1	1
336	было так	1	1
337	комнаты и	1	1
338	нельзя было	1	1
339	перед нами	3	1
340	кроме того	2	1
341	из сознания	1	1
342	и каждое	1	1
343	ясно и	1	1
344	над природой	1	1
345	происходило с	1	1
