N	2gram	Losev_Prob_2	Komedia
1	и в	35	22
2	и не	37	21
3	т е	1	16
4	том что	19	13
5	таким образом	4	12
6	в том	12	12
7	так как	7	11
8	со стороны	1	11
9	ни в	6	10
10	потому что	13	10
11	в самом	5	9
12	до сих	4	9
13	вместе с	2	9
14	сих пор	4	9
15	в этом	17	8
16	его в	3	8
17	в глазах	1	8
18	в своем	4	8
19	о том	18	8
20	если бы	4	8
21	в его	7	8
22	что и	2	8
23	что он	4	8
24	едва ли	9	7
25	то же	5	7
26	при этом	3	7
27	об этом	2	7
28	в конце	7	7
29	о чем	6	7
30	а в	4	7
31	самом деле	4	6
32	еще не	10	6
33	так что	11	6
34	iii в	1	6
35	в то	6	6
36	и его	1	6
37	к тому	3	6
38	того чтобы	2	6
39	ясно что	8	6
40	и что	13	6
41	для того	3	6
42	может быть	18	6
43	как раз	8	6
44	во время	1	6
45	к этому	1	6
46	речь идет	2	5
47	что его	1	5
48	отношение к	1	5
49	но в	6	5
50	не только	24	5
51	он не	2	5
52	в которых	1	5
53	то это	3	5
54	не менее	13	5
55	связи с	5	5
56	и сам	2	5
57	хотя и	3	5
58	с ним	1	5
59	к нему	2	5
60	что в	11	5
61	тем что	4	5
62	прежде всего	11	5
63	как это	1	5
64	все это	4	5
65	и т	6	4
66	на себя	1	4
67	в ней	2	4
68	он был	1	4
69	с другой	6	4
70	тут же	8	4
71	нет и	3	4
72	и речи	3	4
73	меньше всего	1	4
74	отнюдь не	5	4
75	все же	8	4
76	то что	38	4
77	в себе	5	4
78	что она	4	4
79	но все	2	4
80	и с	10	4
81	должен был	1	4
82	с тем	3	4
83	несмотря на	3	4
84	точки зрения	2	4
85	не в	2	4
86	в отношении	4	4
87	самого начала	2	4
88	на него	2	4
89	и здесь	4	4
90	с самого	3	4
91	друг друга	1	4
92	так и	7	4
93	здесь нет	1	4
94	между собой	5	4
95	и поэтому	2	4
96	вовсе не	37	4
97	само собой	1	4
98	но и	16	4
99	до конца	1	4
100	ничем не	2	4
101	а не	10	4
102	в связи	5	4
103	не является	7	4
104	и для	6	4
105	бы в	3	4
106	тем более	10	4
107	хотя бы	12	4
108	так же	5	4
109	ясно только	1	3
110	говорить о	10	3
111	на них	1	3
112	столь же	1	3
113	с его	1	3
114	с этим	5	3
115	и к	3	3
116	тем же	1	3
117	представляет собой	2	3
118	в этой	9	3
119	и тот	3	3
120	на то	6	3
121	не могла	1	3
122	в нем	1	3
123	что ни	1	3
124	от нее	1	3
125	то ни	3	3
126	было бы	8	3
127	в них	2	3
128	все равно	3	3
129	далеко не	4	3
130	как и	5	3
131	чем в	1	3
132	и еще	1	3
133	но если	4	3
134	том как	1	3
135	себе в	2	3
136	тем не	12	3
137	их в	4	3
138	к ним	1	3
139	не имеет	7	3
140	никогда не	1	3
141	ничего не	10	3
142	же самое	6	3
143	на это	2	3
144	возможно что	1	3
145	с полным	1	3
146	одного из	1	3
147	и мы	2	3
148	тех пор	4	3
149	не о	6	3
150	одной из	1	3
151	с одной	5	3
152	что не	5	3
153	это обстоятельство	2	3
154	не так	2	3
155	всяком случае	10	3
156	мы можем	6	3
157	и даже	11	3
158	даже не	3	3
159	один из	3	3
160	если не	4	3
161	в частности	5	3
162	не может	13	3
163	конечно не	2	3
164	по своему	5	3
165	одной стороны	5	3
166	совсем другой	1	3
167	как бы	4	3
168	в целом	3	3
169	еще больше	1	3
170	бы он	1	3
171	до тех	4	3
172	не знает	3	3
173	дело с	1	3
174	все что	3	3
175	в какой	1	3
176	во всяком	13	3
177	отношения к	1	2
178	здесь и	1	2
179	г в	1	2
180	в и	2	2
181	мы не	7	2
182	время как	1	2
183	представление о	5	2
184	но при	2	2
185	и на	5	2
186	бы то	2	2
187	во всех	2	2
188	он говорит	1	2
189	что они	3	2
190	выясняется что	1	2
191	как в	1	2
192	стороны и	4	2
193	в известной	1	2
194	в результате	4	2
195	и хотя	2	2
196	не приходится	1	2
197	так или	6	2
198	бы не	3	2
199	то обстоятельство	1	2
200	раз в	1	2
201	только один	3	2
202	если он	1	2
203	ни было	1	2
204	и если	3	2
