N	2gram	Tiupa_Anal_1	Problema
1	и не	21	28
2	то есть	11	27
3	не только	15	24
4	только в	6	23
5	в виде	1	22
6	вовсе не	2	21
7	и в	18	20
8	в том	27	20
9	ни в	4	17
10	не просто	2	16
11	все эти	2	16
12	смысле слова	1	15
13	то что	6	15
14	потому что	2	15
15	точки зрения	6	14
16	той или	6	14
17	было бы	2	14
18	но и	17	14
19	также и	2	13
20	перед нами	1	13
21	не в	14	13
22	или иной	6	13
23	в нашем	3	12
24	в себе	11	12
25	том что	12	12
26	не есть	8	12
27	с точки	4	11
28	по себе	4	11
29	прежде всего	6	11
30	как будто	3	11
31	едва ли	2	10
32	отнюдь не	15	10
33	и его	5	10
34	не менее	1	10
35	так и	4	10
36	в качестве	31	10
37	при помощи	2	10
38	не является	2	10
39	есть нечто	1	9
40	в этом	13	9
41	может быть	29	9
42	и даже	1	9
43	но в	8	8
44	таким образом	3	8
45	если бы	3	8
46	что он	3	8
47	в той	8	8
48	в результате	1	8
49	и все	3	8
50	во всяком	1	8
51	то же	9	7
52	мы не	1	7
53	в ней	1	7
54	еще не	3	7
55	и с	2	7
56	это не	6	7
57	здесь не	2	7
58	хотя бы	3	7
59	и тем	1	7
60	есть в	1	7
61	с другой	4	7
62	именно в	4	7
63	а не	17	7
64	и потому	2	7
65	такого рода	5	7
66	сам по	1	6
67	есть не	8	6
68	мы имеем	6	6
69	а только	1	6
70	при этом	12	6
71	всех этих	1	6
72	как и	13	6
73	в данном	2	6
74	по крайней	1	6
75	в каком	1	6
76	же самое	2	6
77	в виду	1	6
78	а также	3	6
79	крайней мере	1	6
80	так что	1	6
81	по своему	1	6
82	но это	1	6
83	и от	1	6
84	для нас	1	6
85	другой стороны	2	6
86	в таком	3	6
87	на самом	2	5
88	но не	10	5
89	как в	1	5
90	хотя и	1	5
91	в нем	3	5
92	да и	1	5
93	в них	1	5
94	в этих	1	5
95	и о	2	5
96	в ее	1	5
97	данном случае	2	5
98	о том	5	5
99	можно сказать	2	5
100	своему содержанию	1	5
101	жизни и	1	5
102	уже не	4	5
103	так как	2	5
104	случае не	2	5
105	здесь в	1	5
106	то и	1	5
107	человеческой жизни	1	5
108	не может	22	5
109	вместе с	4	5
110	или в	1	5
111	в целях	1	5
112	и т	3	4
113	и есть	3	4
114	и наконец	1	4
115	в этой	5	4
116	которая является	1	4
117	времени и	6	4
118	с тем	1	4
119	несмотря на	2	4
120	в своей	6	4
121	всяком случае	1	4
122	в одном	1	4
123	в отношении	1	4
124	тем самым	7	4
125	отличается от	2	4
126	только не	2	4
127	в разных	1	4
128	в самой	1	4
129	здесь как	1	4
130	с ним	4	4
131	и во	1	4
132	во всех	1	4
133	и только	1	4
134	тем более	2	4
135	и ее	1	4
136	или даже	1	4
137	ни с	3	4
138	что не	3	4
139	как бы	5	4
140	в художественном	3	4
141	однако не	3	4
142	как раз	1	4
143	тех или	2	4
144	и для	1	4
145	же в	1	4
146	а в	9	4
147	в то	9	4
148	в какой	2	4
149	самом деле	2	3
150	в зависимости	1	3
151	он как	1	3
152	и на	5	3
153	он был	1	3
154	коем случае	2	3
155	но как	1	3
156	тут же	1	3
157	и к	3	3
158	учение о	1	3
159	имеем в	1	3
160	или иных	2	3
161	но все	1	3
162	в другом	4	3
163	того или	3	3
164	с другими	4	3
165	этом смысле	1	3
166	из них	2	3
167	все равно	1	3
168	как это	1	3
169	связи с	1	3
170	если и	1	3
171	вплоть до	1	3
172	дело не	3	3
173	не всякий	1	3
174	в коем	2	3
175	имеем дело	4	3
176	и является	2	3
177	в области	4	3
178	зависимости от	1	3
179	к тому	7	3
180	в самых	1	3
181	себе в	2	3
182	как мы	2	3
183	к нему	3	3
184	том или	3	3
185	в его	13	3
186	что и	3	3
187	даже если	1	3
188	для всех	1	3
189	не обходится	1	3
190	в начале	2	3
191	в сознании	2	3
192	здесь мы	1	3
193	не так	1	3
194	для него	2	3
195	само собой	1	3
196	для того	4	3
197	не было	1	3
198	были бы	1	3
199	если не	1	3
200	в связи	1	3
201	нет ничего	2	3
202	о себе	1	3
203	ни на	1	3
204	к его	1	3
205	независимо от	1	3
206	из которых	4	3
207	для искусства	1	3
208	это произведение	1	3
209	или иного	3	3
210	и более	4	3
211	является для	1	3
212	что мы	3	3
213	только для	2	3
214	сознания и	1	3
215	или другой	1	3
216	они суть	1	3
217	и как	5	3
218	мы должны	1	3
219	все они	1	3
220	не говоря	2	3
221	совершенно не	1	3
222	из этого	1	3
223	что в	5	3
224	и то	2	2
225	по преимуществу	1	2
226	и больше	1	2
227	обойтись без	1	2
228	в которой	2	2
229	не вполне	1	2
230	основная особенность	1	2
231	между собой	2	2
232	иное как	5	2
233	говоря уже	1	2
234	нам представляется	1	2
235	столь же	4	2
236	в чем	1	2
237	нет и	2	2
238	за пределы	2	2
239	что именно	2	2
240	все же	4	2
241	не являются	2	2
242	более или	1	2
243	то в	2	2
244	со своей	1	2
245	человеческого сознания	1	2
246	что это	1	2
247	в известном	1	2
248	мифа и	1	2
249	только один	1	2
250	тому же	4	2
251	если он	1	2
252	на его	2	2
253	он не	3	2
254	не к	2	2
255	том чтобы	7	2
256	в понятии	1	2
257	а вместе	1	2
258	не будет	3	2
259	и может	1	2
260	тем оно	1	2
261	а его	1	2
262	на все	2	2
263	его в	1	2
264	этом мы	1	2
265	для них	1	2
266	далеко не	6	2
267	между собою	1	2
268	и тогда	2	2
269	или менее	1	2
270	в котором	3	2
271	она в	1	2
272	однако этот	1	2
273	мы находим	1	2
274	самое время	2	2
275	и всякого	1	2
276	при условии	1	2
277	однако в	3	2
278	бы быть	3	2
279	того же	4	2
280	в обоих	1	2
281	друг друга	1	2
282	того чтобы	3	2
283	и по	2	2
284	во всем	1	2
285	для себя	2	2
286	но по	1	2
287	лучше сказать	1	2
288	в пределах	2	2
289	для этого	2	2
290	анализа не	2	2
291	и что	1	2
292	на всех	1	2
293	с его	3	2
294	мы ни	1	2
295	в литературе	4	2
296	том как	1	2
297	тот же	1	2
298	дело с	4	2
299	то он	2	2
300	по этому	1	2
301	и порождение	1	2
302	себя в	6	2
303	только на	1	2
304	свидетельствует о	2	2
305	а то	1	2
306	заключается в	1	2
307	за ним	1	2
308	не сам	2	2
309	никто не	3	2
310	сами по	2	2
311	же деле	1	2
312	выходит за	1	2
313	в самом	6	2
314	не обязательно	1	2
315	а именно	3	2
316	что иное	5	2
317	говорит о	1	2
318	все время	1	2
319	была бы	2	2
320	или по	1	2
321	к своему	1	2
322	если оно	1	2
323	л толстой	1	2
324	самом же	1	2
325	как предмет	4	2
326	произведения искусства	3	2
327	от нас	1	2
328	себе все	1	2
329	этот путь	1	2
330	том виде	1	2
331	из себя	1	2
332	будто бы	3	2
333	ни было	4	2
334	жизни в	1	2
335	в частности	19	2
336	не что	4	2
337	а может	1	2
338	или других	1	2
339	как известно	3	1
340	которых состоит	1	1
341	говоря о	2	1
342	одним из	3	1
343	таком случае	3	1
344	человека и	1	1
345	перед лицом	6	1
346	есть сама	1	1
347	от своей	1	1
348	смысл этого	1	1
349	и до	2	1
350	он всегда	1	1
351	в году	1	1
352	со второй	1	1
353	от художественного	1	1
354	при анализе	1	1
355	случае это	2	1
356	вопрос о	2	1
357	как функции	1	1
358	сама в	1	1
359	на себя	2	1
360	а во-вторых	1	1
361	мы и	1	1
362	что можно	1	1
363	однако так	1	1
364	теории литературы	1	1
365	и самого	2	1
366	начало и	1	1
367	обращен к	1	1
368	и четвертой	1	1
369	бы то	3	1
370	тем как	1	1
371	или во	1	1
372	и всего	1	1
373	и религия	1	1
374	а тем	1	1
375	мы будем	1	1
376	не все	2	1
377	если в	3	1
378	присутствует в	1	1
379	вообще как	1	1
380	отношение к	2	1
381	иной эстетической	1	1
382	первый взгляд	1	1
383	из возможных	2	1
384	его на	1	1
385	от мифа	1	1
386	если на	1	1
387	что действительно	1	1
388	как к	2	1
389	понятие принципиально	1	1
390	как нам	1	1
391	разного рода	3	1
392	могли бы	2	1
393	я должен	1	1
394	в действительности	1	1
395	в противоположность	2	1
396	о самом	1	1
