N	2gram	Bakhtin_Pr_2	Problemy
1	и не	29	34
2	как бы	22	28
3	в этом	13	25
4	то есть	4	24
5	у достоевского	14	24
6	в его	10	24
7	и в	43	23
8	точки зрения	13	21
9	может быть	23	21
10	в нем	12	20
11	а не	7	20
12	достоевского в	4	19
13	то что	7	18
14	с точки	8	15
15	для него	8	15
16	романа достоевского	1	14
17	не только	11	13
18	рядом с	5	13
19	и его	8	13
20	не как	6	12
21	достоевского как	2	12
22	достоевского и	2	12
23	художественного видения	1	12
24	по отношению	5	11
25	мир достоевского	1	11
26	достоевского не	3	11
27	таким образом	5	11
28	из подполья	2	11
29	о нем	6	11
30	в том	6	11
31	не может	18	11
32	в романе	3	11
33	в своей	4	11
34	отношению к	5	11
35	но и	14	11
36	то же	8	10
37	и на	10	10
38	это не	3	10
39	в то	7	10
40	так и	3	10
41	что он	13	10
42	если бы	3	10
43	это и	1	9
44	в пределах	16	9
45	романе достоевского	2	9
46	этом смысле	2	9
47	том что	2	9
48	в одном	12	9
49	о себе	7	9
50	одним из	1	8
51	все эти	5	8
52	и как	2	8
53	в самом	7	8
54	в каждом	11	8
55	зрения на	1	8
56	как и	14	8
57	достоевского но	3	8
58	его самосознания	1	8
59	говорит он	1	8
60	только в	4	8
61	нашего тезиса	1	8
62	уже не	3	8
63	вовсе не	5	8
64	в своем	4	8
65	видения и	1	8
66	но не	5	8
67	что в	4	8
68	точка зрения	1	7
69	произведений достоевского	2	7
70	в мире	1	7
71	с другими	1	7
72	по себе	11	7
73	в самой	4	7
74	же время	5	7
75	достоевский в	4	7
76	творчества достоевского	1	7
77	в единстве	3	7
78	так как	4	7
79	авторского слова	2	7
80	прежде всего	10	7
81	достоевского с	1	7
82	идеи в	1	7
83	в романах	3	7
84	все это	5	7
85	его творчества	2	7
86	а в	5	7
87	той же	3	6
88	а как	4	6
89	с его	4	6
90	за пределы	3	6
91	как в	2	6
92	романах достоевского	2	6
93	самого автора	1	6
94	было бы	5	6
95	в жизни	3	6
96	несмотря на	1	6
97	не в	11	6
98	с ним	3	6
99	у него	6	6
100	героев и	1	6
101	ничего не	3	6
102	себе самом	3	6
103	самого достоевского	1	6
104	герой достоевского	2	6
105	в форме	2	6
106	слово героя	3	6
107	так же	2	6
108	там где	4	6
109	в человеке	3	6
110	не могут	4	6
111	в той	5	6
112	дело идет	1	6
113	для достоевского	3	6
114	жизни и	1	6
115	себя как	3	5
116	не становится	1	5
117	самом деле	5	5
118	ивана карамазова	2	5
119	и есть	1	5
120	самосознание героя	1	5
121	как мы	10	5
122	в сущности	9	5
123	еще не	9	5
124	во всех	4	5
125	с их	2	5
126	все же	3	5
127	и наконец	6	5
128	в себе	5	5
129	уже в	2	5
130	в плане	1	5
131	человека в	4	5
132	в драме	1	5
133	он и	3	5
134	произведениях достоевского	4	5
135	автора и	2	5
136	построения романа	1	5
137	она не	3	5
138	между тем	3	5
139	достоевский не	2	5
140	в основе	1	5
141	никогда не	9	5
142	или как	4	5
143	и это	4	5
144	в построении	1	5
145	мире достоевского	2	5
146	творчестве достоевского	3	5
147	в конце	2	5
148	что и	3	5
149	до конца	4	5
150	его как	1	5
151	в творчестве	2	5
152	сознаний в	1	5
153	но это	4	5
154	лишь как	2	5
155	героя и	5	5
156	сказать что	2	5
157	сознаний с	1	4
158	на самом	1	4
159	нам кажется	5	4
160	вопрос о	2	4
161	неслиянных сознаний	1	4
162	достоевского мы	1	4
163	конечно и	1	4
164	европейского романа	2	4
165	тем как	1	4
166	менее всего	1	4
167	в одной	3	4
168	перед нами	7	4
169	его к	2	4
170	и к	3	4
171	но в	10	4
172	но эта	2	4
173	бы и	2	4
174	в целом	2	4
175	в этой	1	4
176	он не	9	4
177	его в	3	4
178	их мирами	2	4
179	точку зрения	1	4
180	но они	1	4
181	в процессе	2	4
182	того чтобы	1	4
183	героя а	1	4
184	все то	1	4
185	но все	2	4
186	как не	1	4
187	его художественного	3	4
188	в плоскости	2	4
189	и с	5	4
190	из одного	4	4
191	человека из	1	4
192	романа в	1	4
193	как объект	1	4
194	одного сознания	2	4
195	ни было	2	4
196	как раз	4	4
197	были бы	1	4
198	по существу	3	4
199	другого человека	4	4
200	в результате	4	4
201	себя самого	1	4
202	конце концов	2	4
203	героя в	3	4
204	во всяком	2	4
205	например в	2	3
206	он может	1	3
207	идет о	1	3
208	это очень	1	3
209	из его	2	3
210	на материале	2	3
211	он знает	1	3
212	не во	2	3
213	на себя	2	3
214	я не	4	3
215	что достоевский	1	3
216	он сам	3	3
217	бы то	1	3
218	то он	1	3
219	но как	1	3
220	себе и	4	3
221	кроме того	3	3
222	и понимания	1	3
223	героев достоевского	4	3
224	стиля и	1	3
225	так сказать	6	3
226	друг с	4	3
227	и тона	1	3
228	диалогические отношения	1	3
229	можно было	3	3
230	то ни	1	3
231	что все	1	3
232	сознание и	2	3
233	при этом	6	3
234	в книге	1	3
235	лишь в	8	3
236	он есть	2	3
237	кажется что	3	3
238	в них	4	3
239	в плоскость	1	3
240	романы достоевского	1	3
241	и уже	1	3
242	достоевского нет	2	3
243	голосов в	9	3
244	в их	3	3
245	в авторском	1	3
246	что было	2	3
247	раз и	2	3
248	герои достоевского	1	3
249	одной плоскости	2	3
250	как будто	1	3
251	с другом	4	3
252	в духе	1	3
253	для его	1	3
254	он ищет	1	3
255	у себя	1	3
256	в себя	3	3
257	приводит к	6	3
258	и здесь	3	3
259	к нему	5	3
260	в другой	1	3
261	мы видим	1	3
262	всяком случае	1	3
