N	2gram	Bakhtin_Pr_3	Problemy
1	и в	53	43
2	и не	15	29
3	может быть	12	23
4	как бы	14	22
5	не может	2	18
6	как и	11	14
7	у достоевского	17	14
8	но и	7	14
9	в этом	8	13
10	точки зрения	4	13
11	что он	4	13
12	в нем	10	12
13	слова и	3	12
14	не только	4	11
15	в каждом	4	11
16	не в	2	11
17	и на	18	10
18	но в	5	10
19	как мы	5	10
20	в его	8	10
21	прежде всего	15	10
22	в сущности	10	9
23	еще не	5	9
24	он не	3	9
25	никогда не	2	9
26	в большинстве	4	9
27	то же	6	8
28	с точки	2	8
29	и его	10	8
30	с самим	5	8
31	большинстве случаев	4	8
32	или в	1	8
33	слово в	2	8
34	перед нами	5	7
35	в самом	2	7
36	к себе	6	7
37	в то	5	7
38	до сих	5	7
39	а не	11	7
40	о себе	2	7
41	сих пор	5	7
42	то что	9	7
43	и наконец	2	6
44	так сказать	5	6
45	при этом	3	6
46	к одному	2	6
47	не как	1	6
48	в этих	5	6
49	что я	2	6
50	здесь не	4	6
51	о нем	1	6
52	в том	14	6
53	в котором	1	6
54	у него	1	6
55	в речь	1	6
56	и все	10	6
57	и он	1	5
58	но не	5	5
59	по отношению	2	5
60	хотя и	4	5
61	в себе	5	5
62	тон и	1	5
63	все эти	9	5
64	но ведь	1	5
65	да и	2	5
66	таким образом	6	5
67	и с	6	5
68	было бы	5	5
69	рядом с	1	5
70	в слове	1	5
71	самим собою	4	5
72	но здесь	2	5
73	о том	2	5
74	и что	1	5
75	же время	5	5
76	так что	1	5
77	вовсе не	3	5
78	в той	2	5
79	все это	8	5
80	а в	2	5
81	отношению к	1	5
82	достоевского в	3	4
83	и до	5	4
84	он ничего	1	4
85	мы не	4	4
86	я не	4	4
87	с его	2	4
88	во всех	12	4
89	себе и	1	4
90	отличие от	1	4
91	там где	1	4
92	в своем	1	4
93	героев достоевского	2	4
94	знаю что	1	4
95	если же	1	4
96	человека в	3	4
97	рассказчика и	1	4
98	видеть и	1	4
99	в них	2	4
100	далеко не	2	4
101	произведениях достоевского	3	4
102	во время	1	4
103	в своей	3	4
104	в отличие	1	4
105	но он	2	4
106	их в	2	4
107	как его	1	4
108	скрытой полемики	1	4
109	в самой	1	4
110	в направлении	1	4
111	и это	3	4
112	с собой	1	4
113	по мере	1	4
114	только в	4	4
115	в стиле	1	4
116	же и	1	4
117	так как	7	4
118	с другой	2	4
119	более того	6	4
120	то есть	48	4
121	рассказ в	1	4
122	но это	3	4
123	в результате	1	4
124	между ними	2	4
125	речи и	1	4
126	себе самому	6	4
127	что в	2	4
128	также и	4	3
129	рассказ и	1	3
130	мы уже	5	3
131	той же	5	3
132	что если	1	3
133	не была	1	3
134	и со	1	3
135	здесь нет	1	3
136	он был	1	3
137	он сам	4	3
138	мы будем	1	3
139	за пределы	1	3
140	в одной	2	3
141	кроме того	3	3
142	когда он	1	3
143	и к	5	3
144	более или	3	3
145	только на	1	3
146	тому же	2	3
147	глубины души	1	3
148	самим собой	1	3
149	это не	6	3
150	в жизни	8	3
151	достоевского но	1	3
152	или менее	3	3
153	и их	2	3
154	в их	2	3
155	образом и	1	3
156	зрения и	1	3
157	даже в	1	3
158	на него	1	3
159	ничего не	6	3
160	во всем	2	3
161	уже говорили	2	3
162	так себе	1	3
163	могут быть	4	3
164	за всеми	2	3
165	души человеческой	1	3
166	той или	1	3
167	не менее	3	3
168	но при	1	3
169	он с	1	3
170	и этим	1	3
171	в себя	6	3
172	можно было	1	3
173	так и	6	3
174	со всею	1	3
175	и даже	2	3
176	с ним	2	3
177	и здесь	1	3
178	в различных	1	3
179	между тем	2	3
180	что и	3	3
181	а он	1	3
182	наконец в	2	3
183	здесь в	10	3
184	его в	2	3
185	тот же	2	3
186	и ее	6	3
187	со всеми	8	3
188	от автора	1	3
189	есть в	3	3
190	уже не	1	3
191	творчестве достоевского	5	3
192	достоевского не	1	3
193	тем что	2	3
194	к самому	4	3
195	или иной	1	3
196	по своим	1	3
197	себя и	2	3
198	в рассказе	2	3
199	в произведениях	1	3
200	он и	1	3
201	ни на	1	3
202	рассказа в	1	3
203	по существу	5	3
204	и для	4	3
205	сознания и	1	3
206	в эту	3	3
207	для достоевского	3	3
208	это все	1	3
209	в романе	1	3
210	не знает	4	3
211	другой стороны	1	3
212	того же	2	3
213	в последнем	1	3
214	есть и	2	3
215	героя в	1	3
216	я и	1	2
217	а между	2	2
218	ту же	1	2
219	человека и	7	2
220	ивана карамазова	4	2
221	почти всегда	3	2
222	из подполья	5	2
223	время как	1	2
224	от друга	1	2
225	мы и	2	2
226	то это	1	2
227	мы здесь	3	2
228	в каждой	1	2
229	собою и	1	2
230	типа это	1	2
231	в двойнике	1	2
232	но конечно	1	2
233	друг к	1	2
234	же она	1	2
235	с собою	1	2
236	отношение к	6	2
237	сюжетом и	1	2
238	друг от	1	2
239	как в	7	2
240	с этим	2	2
241	и различные	1	2
242	целый ряд	1	2
243	с преобладанием	1	2
244	ведь я	1	2
245	что это	2	2
246	в целом	1	2
247	из этих	1	2
248	с их	2	2
249	им в	1	2
250	романа но	1	2
251	как он	2	2
252	но на	1	2
253	иногда же	1	2
254	и еще	1	2
255	что тут	1	2
256	достоевского как	1	2
257	а затем	4	2
258	конечно в	2	2
259	об этом	1	2
260	из них	4	2
261	к другу	1	2
262	знает что	1	2
263	на почве	1	2
264	и соответствующие	1	2
265	лишь на	1	2
266	него как	1	2
267	достоевского и	6	2
268	его слова	1	2
269	том что	5	2
270	которую он	1	2
271	в такой	1	2
272	есть свой	1	2
273	речь рассказчика	1	2
274	мысли и	1	2
275	мы сказали	1	2
276	значение для	2	2
277	но эта	1	2
278	что было	1	2
279	и то	1	2
280	иной раз	1	2
281	того как	1	2
282	одна из	7	2
283	достоевский не	1	2
284	слово языка	1	2
285	в процессе	1	2
286	и без	3	2
287	тем не	2	2
288	а лишь	1	2
289	что на	1	2
290	должны быть	1	2
291	но к	3	2
292	здесь мы	2	2
293	и самое	1	2
294	в конце	3	2
295	и тонко	1	2
296	нашей работы	1	2
297	всего этого	1	2
298	не могу	3	2
299	особенно в	4	2
300	говорили что	1	2
301	мы наблюдаем	3	2
302	глубже и	1	2
303	в образе	3	2
304	времени и	2	2
305	для этого	1	2
306	слово звучит	1	2
307	с человеком	1	2
308	его жизни	1	2
309	все его	2	2
310	от них	1	2
311	в форме	6	2
312	этом смысле	1	2
313	быть и	2	2
314	словом и	1	2
315	и так	3	2
316	здесь с	1	2
317	и мысли	2	2
318	произведений достоевского	2	2
319	конечно не	4	2
320	уже в	2	2
321	и они	2	2
322	ведь это	1	2
323	и та	1	2
324	может служить	1	2
325	мы можем	5	2
326	дело и	1	2
327	каждый из	1	2
328	уже и	1	2
329	именно как	1	2
330	он владеет	1	2
331	и др	14	2
332	что не	1	2
333	превращается в	1	2
334	пожалуй и	1	2
335	они могут	1	2
336	в творчестве	8	2
337	и особенно	3	2
338	по своему	6	2
339	для понимания	2	2
340	например в	5	2
341	этого слова	1	2
342	своей жизни	1	2
343	рассказа и	1	2
344	например у	3	2
345	сознании и	1	2
346	я очень	1	2
347	его творчества	6	2
348	себя на	1	2
349	человек и	2	2
350	бы он	1	2
351	еще более	5	2
352	конце концов	1	2
353	хотя бы	2	2
354	очень хорошо	3	2
355	с ними	1	2
356	сказать что	10	2
357	с авантюрным	1	2
358	разновидности с	1	2
359	ее в	3	2
360	в своих	2	2
361	значение в	4	2
362	в таком	2	2
363	во всяком	1	2
364	если б	7	1
365	относится и	1	1
366	и через	3	1
367	они еще	1	1
368	на самом	1	1
369	не одного	1	1
370	это и	1	1
371	органическое единство	1	1
372	но тем	1	1
373	о тропах	1	1
374	между двумя	1	1
375	в чисто	2	1
376	его же	1	1
377	мировоззрения и	1	1
378	диалоге в	1	1
379	собственном смысле	2	1
380	и больше	1	1
381	этого он	1	1
382	видеть в	1	1
383	сказать с	1	1
384	одним из	3	1
385	есть не	1	1
386	хорошо и	1	1
387	бы уже	1	1
388	или наоборот	2	1
389	всех его	1	1
390	внутреннего человека	1	1
391	дан в	1	1
392	этом не	1	1
393	он как	1	1
394	достоевского мы	4	1
395	и стиль	1	1
396	есть нечто	1	1
397	но она	1	1
398	сравнить например	1	1
399	роман в	1	1
400	и тем	2	1
401	на тему	1	1
402	жанр но	2	1
403	ему в	1	1
404	конечно и	4	1
405	и скрытой	2	1
406	достоевского почти	2	1
407	духе и	1	1
408	меньшей степени	2	1
409	которого здесь	1	1
410	литературы и	2	1
411	на них	1	1
412	от себя	1	1
413	этой почве	1	1
414	глубокой и	1	1
415	возможности и	2	1
416	в сюжете	1	1
417	и главное	1	1
418	силы и	2	1
419	в общем	1	1
420	менее всего	2	1
421	прозы в	1	1
422	этого типа	1	1
423	нет и	1	1
424	большое значение	1	1
425	не пользуется	1	1
426	в собственном	2	1
427	дело идет	1	1
428	но пока	1	1
429	в особом	1	1
430	без другого	1	1
431	достоевского этот	1	1
432	в слово	1	1
433	самый дурной	1	1
434	и художественного	1	1
435	вообще всех	1	1
436	себе не	1	1
437	своих произведениях	1	1
438	и отчасти	2	1
439	к некоторым	1	1
440	можно в	1	1
441	по достоевскому	1	1
442	благодаря этому	1	1
443	что достоевский	1	1
444	так или	1	1
445	и непосредственной	1	1
446	у каждого	1	1
447	которые в	1	1
448	и пространства	1	1
449	самое это	1	1
450	не сделал	1	1
451	следующей главе	1	1
452	в этой	1	1
453	романного целого	1	1
454	все слова	1	1
455	ведет себя	1	1
456	достоевского а	1	1
457	человек не	1	1
458	всеми остальными	1	1
459	все они	1	1
460	и если	3	1
461	всеми ее	1	1
462	что она	1	1
463	люди а	1	1
464	он все	1	1
465	и социальной	1	1
466	не к	1	1
467	собой не	1	1
468	свои собственные	1	1
469	полемики с	2	1
470	достаточно чтобы	1	1
471	в плане	1	1
472	и по	3	1
473	даже прямо	1	1
474	на этом	1	1
475	будем говорить	1	1
476	речь его	1	1
477	новая разновидность	2	1
478	что все	1	1
479	его характера	2	1
480	и характер	1	1
481	в мире	5	1
482	связанных с	1	1
483	не исчерпали	1	1
