N	2gram	Voloshinov_1	Psycholo
1	в том	2	37
2	и в	38	32
3	и что	1	22
4	то есть	4	21
5	том что	3	21
6	потому что	5	21
7	таким образом	7	21
8	то что	8	21
9	что в	1	20
10	может быть	13	18
11	так же	4	18
12	точки зрения	10	17
13	что и	3	17
14	не может	12	17
15	самом деле	4	16
16	того чтобы	7	14
17	то же	14	13
18	в этом	10	13
19	при этом	9	13
20	для того	9	13
21	что он	2	13
22	в самом	4	12
23	не только	27	12
24	по себе	1	12
25	если мы	4	12
26	так как	7	12
27	на то	1	11
28	было бы	7	11
29	с тем	8	11
30	в основе	2	11
31	когда он	1	10
32	с точки	5	10
33	при помощи	1	10
34	но и	13	10
35	же точно	1	10
36	как и	10	10
37	и не	14	10
38	как в	2	9
39	никогда не	7	9
40	что при	1	9
41	тем что	2	9
42	в своих	2	9
43	той же	5	8
44	что это	4	8
45	не в	6	8
46	не менее	1	8
47	дело с	1	8
48	того что	4	8
49	в сущности	1	7
50	и как	9	7
51	все эти	2	7
52	ясно что	2	7
53	и его	7	7
54	как будто	1	7
55	к тому	4	7
56	можно было	4	7
57	только в	6	7
58	что для	1	7
59	а не	6	7
60	сказать что	3	7
61	в этой	6	6
62	в художественном	1	6
63	целый ряд	3	6
64	он не	2	6
65	если бы	4	6
66	те же	4	6
67	о том	4	6
68	все время	5	6
69	тот же	2	6
70	как бы	28	6
71	художественное произведение	1	6
72	же самое	5	6
73	художественного произведения	1	5
74	на самом	3	5
75	и на	6	5
76	что его	1	5
77	только на	3	5
78	что у	3	5
79	на все	1	5
80	искусства в	1	5
81	сейчас же	1	5
82	все это	4	5
83	в то	9	5
84	не сумеем	2	5
85	в ней	8	5
86	и даже	3	5
87	до сих	1	5
88	вслед за	1	5
89	отнюдь не	10	5
90	он говорит	1	5
91	сих пор	2	5
92	как раз	1	5
93	этом отношении	2	5
94	же как	1	4
95	есть не	2	4
96	мы имеем	2	4
97	столь же	1	4
98	в чем	1	4
99	иметь дело	3	4
100	из которого	1	4
101	с этим	2	4
102	все же	7	4
103	в действительности	1	4
104	с той	1	4
105	в произведении	1	4
106	в целом	4	4
107	и те	1	4
108	в нем	4	4
109	к одному	1	4
110	одной и	2	4
111	и с	5	4
112	и тем	6	4
113	в жизни	2	4
114	несмотря на	2	4
115	и той	5	4
116	которые в	2	4
117	тому что	5	4
118	того как	1	4
119	ничего не	8	4
120	и до	1	4
121	в сознании	3	4
122	и для	3	4
123	тем не	1	4
124	утверждать что	1	4
125	если же	1	4
126	и это	7	4
127	и когда	2	4
128	и сам	2	4
129	и поэтому	3	4
130	никак не	1	4
131	между тем	3	4
132	мы видим	3	4
133	из них	3	4
134	от того	3	4
135	а на	2	4
136	приходится иметь	2	4
137	как это	5	4
