N	3gram	Bakhtin_Fr_7	Formalny
1	с точки зрения	3	13
2	то же время	9	8
3	в его целом	2	8
4	в то же	9	8
5	более или менее	2	6
6	на самом деле	1	6
7	в свою очередь	3	6
8	по отношению к	2	4
9	во всяком случае	1	4
10	так и в	3	4
11	прежде всего в	4	3
12	и до конца	2	3
13	по аналогии с	1	3
14	только и может	1	2
15	целом так и	1	2
16	и не в	1	2
17	как и все	1	2
18	в этом процессе	1	2
19	точки зрения их	1	2
20	в большинстве случаев	2	2
21	в применении к	1	2
22	но в то	3	2
23	и в этом	1	2
24	начала и до	2	2
25	в связи с	1	2
26	в связи со	1	2
27	друг от друга	1	2
28	с начала и	2	2
29	как мы видели	4	2
30	в процессе борьбы	1	1
31	жизнь и судьба	2	1
32	уже знаем что	1	1
33	в изобразительных искусствах	1	1
34	в чем же	1	1
35	ничего общего с	1	1
36	и может быть	1	1
37	как и во	1	1
38	же время и	1	1
39	в этом смысле	1	1
40	создает специфическую атмосферу	1	1
41	в том и	1	1
42	гораздо большей степени	1	1
43	это отношение к	1	1
44	в его движении	1	1
45	ярко проявляется в	1	1
46	в том что	3	1
47	но и в	1	1
48	на самом же	1	1
49	в этом отношении	2	1
50	том числе и	2	1
51	в гораздо большей	1	1
52	же время здесь	1	1
53	ни взяли мы	1	1
54	в нем как	1	1
55	некоторое влияние на	1	1
56	со всех сторон	1	1
57	как в его	1	1
58	то что было	1	1
59	в это время	1	1
60	роль в истории	1	1
61	ее в свою	1	1
62	у них своя	1	1
63	мы видим что	1	1
64	в данном случае	1	1
65	а также и	1	1
66	еще не было	1	1
67	все это уже	1	1
68	все же в	1	1
69	он может и	1	1
70	как целое так	1	1
71	целое так и	1	1
72	мы здесь не	1	1
73	эпоху и в	1	1
74	и в том	1	1
75	самом же деле	1	1
76	все то что	3	1
77	не могла не	1	1
78	у них и	1	1
79	во всем своем	1	1
80	в реальном пространстве	2	1
81	в той же	1	1
82	его целом так	1	1
83	реального пространства и	1	1
84	века особенно в	1	1
85	все это в	2	1
86	к нему и	1	1
87	и тем самым	1	1
88	с самого начала	1	1
89	нужно сказать что	1	1
90	во всех ее	1	1
91	совсем не так	1	1
92	в этом романе	1	1
93	в том числе	4	1
94	не подлежит конечно	1	1
95	то же что	1	1
96	мы уже знаем	1	1
97	в последнем счете	1	1
98	выходит за пределы	1	1
99	и наконец от	1	1
100	в отрыве от	2	1
101	мы увидим что	1	1
102	не в этом	1	1
103	по своей природе	1	1
104	существенное влияние на	1	1
105	в более или	2	1
