N	3gram	Vygotskiy__3	Komedia
1	в том что	17	5
2	за то что	1	4
3	вместе с тем	10	4
4	на этот раз	1	4
5	о том что	3	4
6	для того чтобы	7	4
7	по отношению к	2	3
8	в том числе	1	3
9	так или иначе	1	3
10	в связи с	5	3
11	в то время	4	3
12	только потому что	2	2
13	с их точки	1	2
14	в этом смысле	2	2
15	их точки зрения	1	2
16	на пути к	2	2
17	до сих пор	1	2
18	в отличие от	6	2
19	бы то ни	1	2
20	то время как	4	2
21	то ни было	1	2
22	с одной стороны	5	2
23	в самом начале	1	2
24	во всяком случае	4	2
25	независимо от того	3	2
26	в этом же	1	2
27	к тому что	1	2
28	можно было бы	5	2
29	друг с другом	5	2
30	что и в	5	2
31	в так называемой	1	1
32	тот же что	1	1
33	не в состоянии	1	1
34	время как в	1	1
35	шаг вперед по	1	1
36	тех же слов	1	1
37	вперед по сравнению	1	1
38	с точки зрения	1	1
39	на первый план	2	1
40	только в том	2	1
41	имеет в виду	1	1
42	с самого начала	6	1
43	огромный шаг вперед	1	1
44	то что в	2	1
45	том числе и	1	1
46	основе его лежит	1	1
47	точно так же	1	1
48	между детьми и	1	1
49	может привести к	1	1
50	а вместе с	1	1
51	так как он	1	1
52	же что и	1	1
53	и во всяком	2	1
54	другой стороны он	1	1
55	представление о том	1	1
56	той или иной	2	1
57	в этой области	1	1
58	не в его	1	1
59	можем представить себе	1	1
60	в один ряд	1	1
61	по сравнению с	3	1
62	если в основе	2	1
63	имеем дело с	1	1
64	само по себе	2	1
65	таким же образом	1	1
66	с другой стороны	3	1
67	и в том	1	1
68	не может быть	2	1
69	внешней и внутренней	3	1
70	дополняющих друг друга	3	1
71	того или иного	2	1
72	но столь же	1	1
73	более или менее	1	1
74	в основе его	1	1
75	то обстоятельство что	3	1
76	ожидать что и	1	1
77	всяком случае в	1	1
78	уже в самом	1	1
79	так и в	2	1
80	в свою очередь	2	1
81	связи с этим	1	1
82	и в самом	1	1
83	не только в	1	1
84	когда в этом	1	1
85	друг от друга	1	1
86	но все эти	1	1
87	он имеет в	1	1
88	изменился и самый	1	1
89	тем не менее	5	1
90	к выводу что	2	1
91	вслед за этим	1	1
92	и опирается на	1	1
93	как мы видели	3	1
