N	2gram	Propp_Russ_2	Narrotol
1	не только	10	31
2	но и	8	27
3	и не	1	23
4	при этом	6	19
5	может быть	13	15
6	в качестве	3	14
7	как и	11	13
8	а не	4	13
9	а в	9	13
10	в этом	11	12
11	только в	1	12
12	и в	29	11
13	в данном	6	11
14	тогда как	2	10
15	состоит в	15	10
16	своего рода	1	10
17	и его	1	10
18	то что	5	9
19	то же	4	8
20	представляет собой	2	8
21	не может	5	8
22	данном случае	7	8
23	в том	22	8
24	уже не	4	8
25	но в	5	7
26	том что	22	7
27	если бы	1	7
28	в самом	1	6
29	не в	4	6
30	в этой	3	6
31	тому же	1	6
32	об этом	2	6
33	в его	1	6
34	как бы	18	6
35	один из	2	6
36	как раз	1	6
37	или в	7	6
38	а также	4	6
39	и на	6	5
40	как правило	1	5
41	перед нами	1	5
42	так и	1	5
43	в своей	2	5
44	потому что	5	5
45	на другой	2	5
46	можно сказать	1	5
47	на себя	2	4
48	еще не	6	4
49	но не	5	4
50	как в	7	4
51	все же	2	4
52	хотя и	1	4
53	из этих	2	4
54	в нем	1	4
55	из них	4	4
56	в одном	1	4
57	в то	2	4
58	одна из	11	4
59	того чтобы	6	4
60	никогда не	2	4
61	что на	2	4
62	к себе	1	4
63	в ней	1	4
64	так в	2	4
65	что у	1	4
66	о том	9	4
67	к нему	4	4
68	в литературе	1	4
69	того что	3	4
70	для него	1	4
71	прежде всего	2	4
72	из наиболее	2	4
73	о чем	4	4
74	этом и	2	4
75	или не	1	4
76	имеет место	1	4
77	и состоит	1	4
78	и то	2	3
79	мы имеем	6	3
80	мы не	6	3
81	другой день	2	3
82	в своем	1	3
83	и как	2	3
84	для того	6	3
85	подобно тому	3	3
86	и с	10	3
87	это не	5	3
88	не всегда	3	3
89	в современной	1	3
90	себя внимание	1	3
91	и ее	2	3
92	тем не	2	3
93	их в	4	3
94	однако в	1	3
95	не менее	2	3
96	но они	1	3
97	в русской	1	3
98	о них	2	3
99	как будто	1	3
100	этом отношении	1	3
101	у нас	4	3
102	начиная с	2	3
103	и о	3	3
104	о воскресении	3	3
105	еще в	2	3
106	когда в	1	3
107	сводится к	1	3
108	между тем	3	3
109	что он	1	3
110	в состав	2	3
111	могло бы	1	3
112	в пространстве	1	3
113	представляют собой	7	3
114	именно в	4	3
115	не было	2	3
116	как это	4	3
117	тому как	3	3
118	исходя из	1	3
119	быть не	1	3
120	не является	1	3
121	и все	4	3
122	в поле	19	3
123	что в	22	3
124	и через	3	2
125	переход от	2	2
126	и для	2	2
127	между собой	2	2
128	если в	1	2
129	отличие от	3	2
130	отнюдь не	1	2
131	если она	2	2
132	так называемая	1	2
133	что касается	1	2
134	на святках	5	2
135	них как	2	2
136	та же	2	2
137	лица и	1	2
138	на две	2	2
139	на то	1	2
140	не могла	1	2
141	так сказать	1	2
142	и еще	2	2
143	не будет	1	2
144	а по	1	2
145	входит в	1	2
146	для них	2	2
147	также не	1	2
148	а за	4	2
149	в москве	1	2
150	и тогда	1	2
151	в этих	3	2
152	в город	1	2
153	в отличие	3	2
154	она не	3	2
155	по полю	4	2
156	не имеет	3	2
157	дело в	1	2
158	дело не	2	2
159	ничего не	1	2
160	и является	1	2
161	и после	3	2
162	связи с	2	2
163	к жизни	5	2
164	оно не	1	2
165	как мы	3	2
166	свою очередь	1	2
167	здесь не	1	2
168	другой стороны	1	2
169	в пределах	1	2
170	с ним	1	2
171	то они	1	2
172	за пределами	2	2
173	с другой	2	2
174	нас в	1	2
175	в форме	2	2
176	город с	1	2
177	же в	6	2
178	идет по	1	2
179	с ними	1	2
180	всяком случае	1	2
181	они могут	1	2
182	который в	1	2
183	где они	2	2
184	только на	1	2
185	до конца	3	2
186	в конце	1	2
187	к ним	1	2
188	друг друга	3	2
189	каждый из	2	2
190	в особенности	1	2
191	и даже	1	2
192	она в	1	2
193	как у	1	2
194	или просто	2	2
195	и притом	1	2
196	а на	9	2
197	зависит от	1	2
198	вместе с	6	2
199	по своим	1	2
200	по своему	1	2
201	быть и	1	2
202	человека который	2	2
203	и действия	1	2
204	и от	3	2
205	она может	1	2
206	в году	3	2
207	тот кто	1	2
208	только что	1	2
209	из деревни	1	2
210	но возможно	1	2
211	к ее	1	2
212	жизни в	2	2
213	сказать что	1	2
214	в свою	1	2
215	все что	1	2
216	в таком	4	2
217	во всяком	1	2
218	без этих	1	1
219	как все	1	1
220	из церкви	1	1
221	и т	5	1
222	одним из	2	1
223	же как	4	1
224	на самом	2	1
225	в стороне	2	1
226	это и	2	1
227	говорилось выше	1	1
228	в приведенном	1	1
229	и есть	1	1
230	и до	1	1
231	по его	1	1
232	мы уже	1	1
233	например в	1	1
234	полагает что	2	1
235	жизни по	1	1
236	что между	1	1
237	в первый	1	1
238	этом не	1	1
239	то и	4	1
240	что иное	2	1
241	радость жизни	1	1
242	причем это	1	1
243	из того	1	1
244	мы и	1	1
245	не совсем	2	1
246	из которых	2	1
247	имеется ряд	1	1
248	жизни столь	1	1
249	и сами	1	1
250	он был	1	1
251	из особенностей	1	1
252	иное как	2	1
253	в различных	1	1
254	тем как	1	1
255	природы и	2	1
256	не входит	1	1
257	значение и	1	1
258	не все	4	1
259	а он	2	1
260	ответ на	1	1
261	отношение к	1	1
262	что именно	1	1
263	с этим	2	1
264	что ее	3	1
265	когда он	1	1
266	и наконец	1	1
267	следующим образом	5	1
268	совершаемые с	1	1
269	еще на	1	1
270	в которой	2	1
271	что это	3	1
272	во многих	9	1
273	важные в	1	1
274	братьев и	1	1
275	ни одна	1	1
276	приводит к	1	1
277	что к	1	1
278	как он	1	1
279	но на	1	1
280	того кого	1	1
281	что она	3	1
282	главным образом	3	1
283	т д	5	1
284	чтобы они	2	1
285	во вторник	2	1
286	на земле	5	1
287	домов и	1	1
288	и по	3	1
289	людей и	2	1
290	так например	1	1
291	в нее	1	1
292	именно это	1	1
293	таким образом	6	1
294	но все	1	1
295	в одну	1	1
296	ее по	1	1
297	однако все	1	1
298	его решения	1	1
299	могла бы	1	1
300	значение в	1	1
301	уже знаем	1	1
302	однако такая	1	1
303	его в	8	1
304	после обеда	4	1
305	с другими	3	1
306	и отдельные	1	1
307	он есть	2	1
308	лучше чем	1	1
309	выходя из	1	1
310	это воскресение	1	1
311	далеко не	4	1
312	на основании	1	1
313	в ее	3	1
314	с тем	6	1
315	мы видели	7	1
316	в церкви	2	1
317	или менее	1	1
318	во время	12	1
319	или точнее	1	1
320	этой связи	1	1
321	как когда-то	1	1
322	в котором	3	1
323	в их	2	1
324	столь важное	1	1
325	в которых	4	1
326	должны были	2	1
327	мир и	1	1
328	и радость	1	1
329	что этот	1	1
330	что эта	1	1
331	с длинной	1	1
332	случае мы	1	1
333	нас к	3	1
334	так как	13	1
335	как можно	2	1
336	и смех	3	1
337	того как	2	1
338	с и	1	1
339	это еще	1	1
340	вся его	1	1
341	имеет двоякую	1	1
342	детей и	1	1
343	по своей	1	1
344	во всем	2	1
345	где-нибудь в	2	1
346	так называемый	1	1
347	только с	1	1
348	тем это	2	1
349	в момент	2	1
350	могут быть	2	1
351	на лошади	1	1
352	для его	1	1
353	предыдущей главе	1	1
354	ли в	1	1
355	игра в	2	1
356	время они	1	1
357	обычно в	1	1
358	должен быть	2	1
359	в виду	2	1
360	говорит и	1	1
361	а когда	1	1
362	как знак	1	1
363	и совершенно	1	1
364	и когда	1	1
365	что каждый	1	1
366	в другом	1	1
367	в образе	2	1
368	по аналогии	1	1
369	на нее	6	1
370	не с	2	1
371	это явная	1	1
372	живет в	3	1
373	мог бы	1	1
374	на которую	1	1
375	с собой	1	1
376	том как	1	1
377	но у	1	1
378	имеется довольно	1	1
379	с этого	1	1
380	и чтобы	1	1
381	из одного	1	1
382	и вообще	1	1
383	нас нет	1	1
384	и здесь	1	1
385	в глаза	2	1
386	имея в	1	1
387	утверждает что	1	1
388	весны не	1	1
389	ее и	2	1
390	для нас	6	1
391	своим формам	1	1
392	к слову	1	1
393	поздней осени	1	1
394	под именем	3	1
395	и передают	1	1
396	во всех	3	1
397	одного конца	2	1
398	теперь уже	1	1
399	чиновника или	1	1
400	что и	2	1
401	чем и	1	1
402	не более	1	1
403	также в	2	1
404	все время	1	1
405	к ней	2	1
406	в него	2	1
407	представление будто	2	1
408	же можно	1	1
409	и игры	1	1
410	с той	1	1
411	которой и	1	1
412	сразу же	2	1
413	в новой	2	1
414	в двух	1	1
415	к различным	1	1
416	тот же	1	1
417	или когда	1	1
418	что один	2	1
419	мы увидим	1	1
420	ли он	1	1
421	в разные	2	1
422	их не	1	1
423	и сестер	1	1
424	с одной	2	1
425	уже в	1	1
426	вопроса о	1	1
427	там он	1	1
428	от других	1	1
429	у них	2	1
430	в данной	1	1
431	только одно	1	1
432	на столе	1	1
433	их как	1	1
434	или даже	3	1
435	случае не	1	1
436	в ряде	1	1
437	тем что	3	1
438	ставят на	3	1
439	не просто	1	1
440	указание на	1	1
441	следует признать	1	1
442	случае с	1	1
443	смерти и	2	1
444	в исторической	1	1
445	даже не	1	1
446	его смерти	1	1
447	а именно	3	1
448	для этого	5	1
449	этому времени	1	1
450	а с	2	1
451	что для	3	1
452	говорит о	2	1
453	выступает в	1	1
454	связано с	2	1
455	одной стороны	2	1
456	на которых	1	1
457	не на	1	1
458	а так	1	1
459	там где	2	1
460	он приходится	1	1
461	церковной службе	1	1
462	пока что	1	1
463	приходится на	1	1
464	связь с	3	1
465	будем и	1	1
466	в лесу	10	1
467	так же	4	1
468	к вечеру	2	1
469	и потому	1	1
470	не удается	1	1
471	в предыдущей	1	1
472	дома в	1	1
473	этих случаях	4	1
474	что за	1	1
475	в церковь	2	1
476	также к	1	1
477	в тех	1	1
478	как средство	2	1
479	действие а	1	1
480	крестьянской среде	1	1
481	не можем	2	1
482	плачут и	1	1
483	бросается в	2	1
484	на другое	1	1
485	в четверг	2	1
486	вербное воскресенье	1	1
487	но это	1	1
488	все это	10	1
489	пока еще	2	1
490	и где	1	1
491	от конца	1	1
492	он видел	1	1
493	случаях когда	1	1
494	представлениями о	2	1
495	это позволяет	1	1
496	тем более	1	1
497	будто бы	5	1
498	сон в	1	1
499	в период	1	1
500	от первого	1	1
501	а п	1	1
502	на сцену	1	1
503	совершенно не	2	1
504	это на	1	1
505	как за	1	1
506	историю их	1	1
507	не сами	1	1
508	им не	1	1
509	этим объясняется	1	1
510	более или	1	1
511	не говорится	2	1
512	к этой	1	1
513	вся эта	2	1
514	к этому	5	1
515	это время	2	1
