N	2gram	Vygotskiy__5	Analitik
1	в этом	14	18
2	не только	16	16
3	и в	30	16
4	в частности	4	16
5	так и	3	15
6	как и	6	14
7	но и	6	12
8	и не	6	12
9	том что	21	12
10	в том	27	12
11	иначе говоря	1	11
12	в качестве	2	11
13	при этом	8	10
14	могут быть	8	10
15	а не	8	10
16	как бы	19	10
17	в этой	5	9
18	ничего не	2	9
19	и даже	2	9
20	то есть	13	9
21	в целом	5	8
22	представляет собой	1	8
23	состоит в	3	8
24	в данном	3	8
25	и т.п	1	8
26	к тому	8	7
27	о том	10	7
28	в себе	5	7
29	то что	37	7
30	в самом	14	6
31	и на	3	6
32	но в	5	6
33	может быть	11	6
34	с другой	9	6
35	как это	7	6
36	как система	1	5
37	и к	4	5
38	данном случае	3	5
39	с одной	12	5
40	говорит о	4	5
41	в контексте	1	5
42	того же	2	4
43	по преимуществу	2	4
44	в сущности	12	4
45	совпадает с	1	4
46	столь же	1	4
47	но не	7	4
48	по отношению	2	4
49	как в	3	4
50	в своем	6	4
51	хотя и	1	4
52	в себя	2	4
53	он в	2	4
54	тому же	1	4
55	на этом	6	4
56	то же	7	4
57	не с	2	4
58	и тем	6	4
59	не любит	1	4
60	для него	3	4
61	точки зрения	7	4
62	не в	8	4
63	в конце	4	4
64	только не	5	4
65	и является	1	4
66	имеет место	3	4
67	не менее	1	4
68	можно сказать	2	4
69	в новелле	5	4
70	во всех	2	4
71	только в	5	4
72	и его	6	4
73	уже не	1	4
74	в сознании	1	4
75	не так	1	4
76	у него	3	4
77	как раз	13	4
78	игры и	1	4
79	одной стороны	12	4
80	не может	9	4
81	ударение на	1	4
82	и смерти	1	4
83	этом случае	2	4
84	о его	1	4
85	все это	2	4
86	в один	1	4
87	отношению к	1	4
88	и то	9	3
89	на две	1	3
90	едва ли	2	3
91	в их	3	3
92	в конечном	1	3
93	мы имеем	8	3
94	проявляется в	1	3
95	ответ на	5	3
96	в центре	2	3
97	что касается	2	3
98	в нашем	2	3
99	на его	3	3
100	и если	6	3
101	его от	1	3
102	несмотря на	5	3
103	не мог	1	3
104	в эту	1	3
105	ритма и	2	3
106	по крайней	1	3
107	случае в	1	3
108	никогда не	9	3
109	казалось бы	4	3
110	имеем дело	1	3
111	со своим	2	3
112	сводится к	5	3
113	тем что	6	3
114	как будто	6	3
115	этом отношении	3	3
116	что на	3	3
117	ни о	1	3
118	той или	2	3
119	как мы	5	3
120	приводит к	2	3
121	можно было	3	3
122	в результате	4	3
123	если бы	11	3
124	в словах	2	3
125	и т.д	1	3
126	того или	1	3
127	что и	3	3
128	крайней мере	1	3
129	и все	4	3
130	одной из	1	3
131	с ними	1	3
132	так что	3	3
133	я в	1	3
134	из них	2	3
135	только на	4	3
136	со стороны	3	3
137	или иной	2	3
138	именно в	6	3
139	было бы	5	3
140	литературное произведение	1	3
141	в речи	1	3
142	и за	1	3
143	или иного	1	3
144	тому как	1	3
145	в первой	1	3
146	этого слова	1	3
147	сюжета и	1	3
148	или в	6	3
149	романа в	1	3
150	бы в	5	3
151	прежде всего	4	3
152	а в	4	3
153	не знает	2	3
154	в действительности	1	3
155	по поводу	3	3
156	речь идет	1	2
157	отношения к	2	2
158	художественного произведения	3	2
159	и до	2	2
160	из его	1	2
161	той же	3	2
162	а как	2	2
163	во времени	1	2
164	из своих	1	2
165	и он	2	2
166	собой в	2	2
167	еще не	5	2
168	он был	2	2
169	когда не	1	2
170	конечном счете	1	2
171	отличие от	2	2
172	как говорит	4	2
173	оказывается не	1	2
174	в значительной	1	2
175	себе не	2	2
176	в противоположность	2	2
177	на то	17	2
178	он не	3	2
179	что она	6	2
180	таким образом	20	2
181	в одну	1	2
182	а затем	2	2
183	что все	6	2
184	же не	2	2
185	и второй	1	2
186	на этой	1	2
187	за собою	1	2
188	на протяжении	1	2
189	этом смысле	2	2
190	по себе	7	2
191	и ритма	1	2
192	в ритме	2	2
193	жизни но	1	2
194	еще в	2	2
195	в этих	3	2
196	в своей	4	2
197	в котором	2	2
198	с точки	2	2
199	в отличие	2	2
200	стало быть	1	2
201	но эта	1	2
202	речи в	1	2
203	и наоборот	1	2
204	даже в	1	2
205	она не	1	2
206	что с	6	2
207	в то	2	2
208	не имеет	1	2
209	на котором	1	2
210	на него	1	2
211	которые и	1	2
212	так например	3	2
213	ли не	2	2
214	всего в	1	2
215	в нас	13	2
216	с ее	1	2
217	для читателя	2	2
218	того и	1	2
219	это только	3	2
220	строго говоря	2	2
221	нас к	1	2
222	что в	24	2
223	в произведении	1	2
224	за пределами	1	2
225	никак не	6	2
226	и во	1	2
227	том или	1	2
228	между тем	1	2
229	в его	4	2
230	вообще и	1	2
231	того что	8	2
232	с той	2	2
233	один из	5	2
234	к внутреннему	1	2
235	времени как	1	2
236	себя в	1	2
237	в поэзии	1	2
238	не есть	4	2
239	по выражению	1	2
240	и их	1	2
241	или даже	1	2
242	в одном	2	2
243	вовсе не	3	2
244	не о	1	2
245	или ином	1	2
246	представляют собой	2	2
247	здесь в	1	2
248	вслед за	1	2
249	превращается в	1	2
250	на этот	3	2
251	его как	1	2
252	была бы	3	2
253	о чем	4	2
254	вступает в	1	2
255	вместе с	12	2
256	так же	13	2
257	к его	1	2
258	в ответ	2	2
259	по существу	2	2
260	в состоянии	3	2
261	и для	6	2
262	при таком	3	2
263	и другими	2	2
264	в двух	5	2
265	внимание на	4	2
266	еще более	1	2
267	сказать что	9	2
268	другой стороны	5	2
269	речи и	1	2
270	частности в	1	2
271	все что	1	2
272	к этому	3	2
273	в таком	3	2
274	ко всем	1	1
275	и т	7	1
276	с с	1	1
277	совершенно новый	1	1
278	самом деле	8	1
279	противоречие с	2	1
280	но автор	1	1
281	идет о	1	1
282	к мнению	1	1
283	здесь и	1	1
284	к другому	2	1
285	отношения между	2	1
286	который совершенно	1	1
287	по его	3	1
288	и композиционного	1	1
289	мы уже	6	1
290	полагает что	3	1
291	есть не	4	1
292	уложить в	1	1
293	впечатления в	1	1
294	принадлежит только	1	1
295	говорит сам	1	1
296	на место	1	1
297	почти все	1	1
298	в каждый	1	1
299	что иное	2	1
300	своему герою	1	1
301	которые при	1	1
302	в полной	2	1
303	из того	3	1
304	событий и	2	1
305	частный случай	1	1
306	отступление от	1	1
307	что оба	1	1
308	как один	1	1
309	иное как	2	1
310	в последних	2	1
311	взгляде на	1	1
312	в чем	1	1
313	автора есть	1	1
314	в сюжете	1	1
315	тем как	1	1
316	это имеет	1	1
317	во внешнем	2	1
318	истинный смысл	1	1
319	совсем не	2	1
320	о смерти	5	1
321	не все	1	1
322	очевидно что	2	1
323	тут же	1	1
324	и надежды	2	1
325	один и	1	1
326	образ смерти	1	1
327	бы для	2	1
328	не принимает	1	1
329	зрения которая	1	1
330	данный момент	1	1
331	в художественном	1	1
332	применении к	1	1
333	когда он	5	1
334	эстетической деятельности	1	1
335	и наконец	3	1
336	и тот	1	1
337	тем же	3	1
338	имеет в	1	1
339	более или	1	1
340	следующим образом	2	1
341	искусство и	1	1
342	о самом	1	1
343	себе как	1	1
344	в которой	3	1
345	в литературном	1	1
346	бы с	1	1
347	следует понимать	2	1
348	все эти	2	1
349	из этих	3	1
350	которые в	1	1
351	еще один	2	1
352	в известном	1	1
353	что даже	2	1
354	разговор о	1	1
355	героя есть	1	1
356	как он	2	1
357	в наших	1	1
358	так сказать	1	1
359	что вообще	1	1
360	с чем	1	1
361	в нем	7	1
362	время и	1	1
363	всех остальных	1	1
364	оно в	2	1
365	первой части	1	1
366	состоит именно	1	1
367	как эстетического	1	1
368	не к	1	1
369	не как	3	1
370	в силу	3	1
371	из виду	1	1
372	евгения онегина	1	1
373	характер в	1	1
374	то самое	1	1
375	целого ряда	1	1
376	и эмоции	1	1
377	человека в	3	1
378	в каждом	2	1
379	бы дать	1	1
380	а когда	1	1
381	нам остается	1	1
382	самого автора	1	1
383	об этом	3	1
384	из самой	1	1
385	оно становится	1	1
386	по смыслу	1	1
387	времени и	3	1
388	заключается в	8	1
389	воспринимается как	1	1
390	в глазах	2	1
391	это не	3	1
392	смерти то	1	1
393	тенденцией к	1	1
394	каждого из	1	1
395	что один	1	1
396	литературном произведении	1	1
397	вся художественная	1	1
398	в жизни	1	1
399	только одно	1	1
400	ни в	3	1
401	останавливаться на	1	1
402	в них	4	1
403	все равно	2	1
404	к которым	2	1
405	далеко не	1	1
406	которой он	1	1
407	говорится о	2	1
408	когда автор	1	1
409	бы определить	1	1
410	видим как	1	1
411	со всей	1	1
412	в восприятии	1	1
413	с первых	1	1
414	слогов и	1	1
415	в понимании	1	1
416	и при	2	1
417	и помимо	1	1
418	в следующем	1	1
419	в такой	1	1
420	это делает	2	1
421	страсти и	1	1
422	одним и	3	1
423	самого героя	1	1
424	допускает как	1	1
425	от себя	1	1
426	его жизнь	1	1
427	вплоть до	1	1
428	их систему	1	1
429	и эти	1	1
430	и меньше	1	1
431	далека от	1	1
432	второй раз	1	1
433	однако в	1	1
434	ни одна	1	1
435	форму в	1	1
436	и вся	3	1
437	тому что	8	1
438	что те	1	1
439	точно и	1	1
440	до известной	1	1
441	во-первых это	1	1
442	все три	1	1
443	с теми	3	1
444	и другое	2	1
445	хотелось бы	1	1
446	тогда когда	1	1
447	одна из	3	1
448	которого он	1	1
449	но только	3	1
450	это еще	1	1
451	каждый из	1	1
452	смысл его	1	1
453	что ни	3	1
454	в разных	1	1
455	и такой	1	1
456	этих двух	7	1
457	в противоречие	1	1
458	всего на	1	1
459	и выражение	1	1
460	же после	1	1
461	пути и	1	1
462	как она	4	1
463	потому что	23	1
464	связи с	2	1
465	понимать под	1	1
466	только с	1	1
467	смерти ее	1	1
468	конечно и	1	1
469	с другом	3	1
470	всех прочих	1	1
471	у нас	4	1
472	мысли так	1	1
473	одно и	3	1
474	которых он	2	1
475	т.п и	1	1
476	места для	1	1
477	прямо говорит	1	1
478	и заключается	4	1
479	во все	1	1
480	и другой	1	1
481	отличается от	2	1
482	же самое	5	1
483	должны быть	1	1
484	указывает на	4	1
485	как человек	1	1
486	части романа	2	1
487	он видит	2	1
488	что при	3	1
489	отказаться от	1	1
490	говоря словами	1	1
491	если же	2	1
492	в применении	1	1
493	следует отнести	1	1
494	и о	3	1
495	случае это	1	1
496	в виду	4	1
497	свою очередь	1	1
498	в ее	3	1
499	героя романа	1	1
500	ударных и	1	1
501	только то	1	1
502	в совершенно	6	1
503	однако эта	2	1
504	если они	1	1
505	с первым	1	1
506	с собой	1	1
507	в отношении	2	1
508	что нам	3	1
509	ритм является	1	1
510	нам уже	1	1
511	наше внимание	2	1
512	с героем	2	1
513	в последней	1	1
514	нас и	2	1
515	мы ощущаем	1	1
516	о нем	1	1
517	и здесь	6	1
518	приводящей к	1	1
519	этому мы	1	1
520	мы могли	4	1
521	в другом	3	1
522	но к	1	1
523	всем протяжении	1	1
524	но мы	2	1
525	и что	23	1
526	не ту	1	1
527	отдельном случае	1	1
528	но когда	1	1
529	отличаются от	1	1
530	это была	1	1
531	места и	2	1
532	к нему	1	1
533	с его	2	1
534	в драме	1	1
535	комедии и	1	1
536	при взгляде	1	1
537	героя он	1	1
538	полной мере	1	1
539	слов и	2	1
540	не тот	1	1
541	что здесь	3	1
542	рассуждение о	1	1
543	ритм как	2	1
544	зная что	1	1
545	мы видим	8	1
546	тот же	3	1
547	и представляет	1	1
548	дело с	5	1
549	нуждается в	1	1
550	в какой	1	1
551	хотя бы	3	1
552	к их	1	1
553	который в	1	1
554	на несколько	1	1
555	между этими	1	1
556	и ее	1	1
557	которого является	1	1
558	все они	1	1
559	читатель не	2	1
560	можно на	3	1
561	внимание что	1	1
562	этот вопрос	4	1
563	на всем	1	1
564	переживания и	1	1
565	уже в	6	1
566	вопроса о	2	1
567	в действие	2	1
568	в начале	1	1
569	этого процесса	1	1
570	в борьбу	1	1
571	его и	1	1
572	за ним	1	1
573	сам не	1	1
574	представить себе	2	1
575	слова в	1	1
576	сами по	2	1
577	так как	9	1
578	может служить	1	1
579	себе и	2	1
580	составных частей	1	1
581	дело и	3	1
582	в стихах	1	1
583	героя а	2	1
584	другой и	1	1
585	к самому	2	1
586	постоянно меняется	1	1
587	нам не	1	1
588	на примере	4	1
589	как у	1	1
590	на ее	1	1
591	каждом отдельном	1	1
592	что тот	2	1
593	я был	1	1
594	в свою	3	1
595	еще и	1	1
596	себя и	2	1
597	исходит из	4	1
598	обратиться к	5	1
599	его из	1	1
600	говорит я	1	1
601	смерти но	1	1
602	в рассказе	2	1
603	есть лишь	1	1
604	выступают в	1	1
605	же точно	6	1
606	на смерть	1	1
607	которая является	1	1
608	объединены в	1	1
609	что хотя	1	1
610	возвращает его	1	1
611	или с	2	1
612	произведения искусства	2	1
613	ближе к	1	1
614	если не	1	1
615	материал для	2	1
616	разрешить вопрос	1	1
617	себя за	1	1
618	только усиливает	1	1
619	и потому	5	1
620	но такое	1	1
621	на втором	1	1
622	целом ряде	1	1
