N	2gram	Tiupa_Disk_2	FransuaR
1	и в	16	65
2	то есть	12	45
3	и др	1	24
4	как бы	4	22
5	и не	15	22
6	вовсе не	1	18
7	и т.п	12	17
8	в сущности	1	16
9	в том	8	16
10	в этом	16	15
11	но в	11	14
12	в нем	7	13
13	в условиях	1	13
14	нового времени	5	13
15	и на	5	11
16	прежде всего	7	11
17	все эти	3	10
18	не только	10	10
19	и его	3	10
20	так и	9	10
21	но и	11	10
22	том числе	1	10
23	во всех	1	9
24	в эпоху	1	9
25	в его	3	9
26	все это	2	9
27	за пределы	1	8
28	в своем	5	8
29	в основе	4	8
30	и даже	1	8
31	здесь в	3	8
32	по своему	1	8
33	формы и	1	7
34	его в	3	7
35	точки зрения	4	7
36	в области	2	7
37	только в	3	7
38	числе и	1	7
39	жизни и	3	7
40	в году	1	6
41	они были	1	6
42	в ней	2	6
43	еще не	6	6
44	все же	6	6
45	при этом	17	6
46	том что	10	6
47	никогда не	2	6
48	времени и	2	6
49	в значительной	1	6
50	одно из	4	6
51	может быть	16	6
52	века и	1	6
53	не знает	3	6
54	сказать что	1	6
55	с его	6	5
56	отличие от	12	5
57	как в	8	5
58	с их	2	5
59	в них	3	5
60	как и	16	5
61	есть в	2	5
62	в своей	6	5
63	потому что	4	5
64	той или	3	5
65	между тем	2	5
66	и одновременно	2	5
67	на мир	1	5
68	для него	5	5
69	в одном	4	5
70	или иной	3	5
71	еще и	1	5
72	превращается в	1	5
73	в частности	12	5
74	xix века	1	5
75	в той	2	5
76	и все	3	5
77	еще более	1	5
78	в своих	6	5
79	жизни в	3	5
80	и до	1	4
81	начала в	1	4
82	поэтому и	1	4
83	в самом	1	4
84	в этой	4	4
85	так сказать	1	4
86	и еще	1	4
87	входит в	2	4
88	в отличие	12	4
89	не в	3	4
90	можно только	1	4
91	начало в	1	4
92	в жизни	1	4
93	из них	3	4
94	отношение к	2	4
95	и оценки	1	4
96	мира и	4	4
97	между ними	1	4
98	это в	2	4
99	можно говорить	1	3
100	в применении	1	3
101	самом деле	1	3
102	жизни здесь	1	3
103	жизни как	2	3
104	не просто	1	3
105	в себя	2	3
106	уже не	3	3
107	но все	1	3
108	то что	5	3
109	в себе	19	3
110	но на	1	3
111	и с	2	3
112	это не	3	3
113	далеко не	2	3
114	в ее	1	3
115	пародия на	1	3
116	с точки	2	3
117	верха и	1	3
118	но это	3	3
119	даже в	1	3
120	всей их	1	3
121	ничего не	1	3
122	по своей	6	3
123	этом отношении	4	3
124	и здесь	1	3
125	картине мира	2	3
126	не могут	1	3
127	но одновременно	3	3
128	и прежде	2	3
129	она была	1	3
130	с ним	1	3
131	о нем	1	3
132	с другой	5	3
133	и во	1	3
134	в форме	1	3
135	что он	2	3
136	до нас	1	3
137	мир в	1	3
138	друг друга	1	3
139	в других	1	3
140	не были	1	3
141	в ряду	2	3
142	мира в	3	3
143	на фоне	1	3
144	и их	1	3
145	применении к	1	3
146	с миром	1	3
147	в состоянии	1	3
148	речевого общения	1	3
149	но для	1	3
150	не является	4	3
151	и ни	1	3
152	не может	9	3
153	и низа	1	3
154	что в	5	3
155	в искусстве	1	3
156	т.п в	1	2
157	одним из	1	2
158	например в	3	2
159	в чужой	1	2
160	для своего	1	2
161	и само	1	2
162	не была	1	2
163	это всегда	1	2
164	не вполне	1	2
165	это время	1	2
166	он был	1	2
167	время в	2	2
168	в чем	1	2
169	но не	7	2
170	человеческих отношений	1	2
171	и выражения	1	2
172	низа и	1	2
173	и наконец	3	2
174	дальнейшем развитии	1	2
175	таковы например	1	2
176	контакт между	1	2
177	из этих	3	2
178	он не	3	2
179	различные формы	1	2
180	не к	2	2
181	свое время	2	2
182	его от	1	2
183	это его	1	2
184	значительной степени	1	2
185	большинстве случаев	1	2
186	мир этот	1	2
187	жизни но	3	2
188	в этих	3	2
189	их в	2	2
190	при всех	1	2
191	в таких	1	2
192	дело в	2	2
193	на него	1	2
194	в процессе	1	2
195	всего на	1	2
196	во всем	1	2
197	в мир	1	2
198	начиная с	1	2
199	к себе	1	2
200	и именно	1	2
201	могут быть	3	2
202	к тому	1	2
203	и это	2	2
204	но при	2	2
205	приводит к	3	2
206	роль в	4	2
207	во второй	1	2
208	поэтому в	1	2
209	о том	4	2
210	можно сказать	3	2
211	основе своей	2	2
