N	3gram	Vygotskiy__7	Problemy
1	с точки зрения	21	9
2	до сих пор	3	8
3	не может быть	4	8
4	в большинстве случаев	2	8
5	и не может	1	7
6	по отношению к	5	5
7	в то же	1	5
8	друг с другом	2	5
9	в самом деле	4	4
10	в том числе	1	4
11	как раз и	1	3
12	в отличие от	2	3
13	как мы увидим	1	3
14	том числе и	1	3
15	сам по себе	1	3
16	с другой стороны	1	3
17	как и в	3	3
18	в самой этой	1	2
19	а следовательно и	1	2
20	нет и не	2	2
21	по своей природе	4	2
22	в этом смысле	1	2
23	мы находим в	2	2
24	того и другого	2	2
25	можно было бы	1	2
26	в том что	13	2
27	слово может быть	1	2
28	в одной плоскости	1	2
29	друг на друга	1	2
30	о том что	4	2
31	те изменения которые	1	2
32	можно сказать что	3	2
33	той или иной	1	2
34	как мы уже	1	2
35	сама по себе	1	2
36	себя как бы	1	1
37	и в конце	2	1
38	что мы говорим	1	1
39	представим себе что	1	1
40	он как и	1	1
41	в другом произведении	1	1
42	слова как мы	1	1
43	остается тем же	1	1
44	прежде всего на	1	1
45	та же самая	1	1
46	прежде всего в	2	1
47	одним и тем	2	1
48	также и в	1	1
49	том что он	2	1
50	неизбежно приводят к	1	1
51	в том же	1	1
52	в этом случае	14	1
53	одной стороны и	3	1
54	же как и	2	1
55	то что делает	1	1
56	со всеми ее	1	1
57	и там и	1	1
58	и во всех	1	1
59	уже в силу	1	1
60	в той же	2	1
61	не вещь а	1	1
62	на самом же	1	1
63	и в этих	1	1
64	и в речи	2	1
65	не как речь	1	1
66	в первых двух	1	1
67	мысли и слова	4	1
68	одно и то	3	1
69	не совпадает с	3	1
70	сильнее чем у	1	1
71	так же как	7	1
72	в данном случае	5	1
73	и тем же	2	1
74	с одной стороны	5	1
75	мы упоминали выше	1	1
76	в конце концов	1	1
77	у нее нет	2	1
78	и то же	3	1
79	но при этом	1	1
80	то что мы	1	1
81	по сравнению с	7	1
82	никогда не может	1	1
83	до некоторой степени	1	1
84	но пожалуй самым	1	1
85	в противоположных направлениях	2	1
86	не только к	1	1
87	во всяком случае	1	1
88	же деле это	1	1
89	о которых мы	2	1
90	самом же деле	1	1
91	вместо того чтобы	1	1
92	речи и в	3	1
93	что он живет	1	1
94	как бы не	1	1
95	бытия и небытия	1	1
96	только на то	1	1
97	отношении к другим	1	1
98	речь а не	1	1
99	всей нашей работы	1	1
100	так и в	1	1
101	и вместе с	2	1
102	слова с точки	2	1
103	в собственном смысле	3	1
104	с самого начала	7	1
105	не только в	1	1
106	но все же	1	1
107	друг от друга	2	1
108	мы не только	1	1
109	все что ему	1	1
110	и ту же	1	1
111	после того как	1	1
112	есть прежде всего	1	1
113	своего пути и	2	1
114	к тому что	6	1
115	и его значение	2	1
116	его отношения к	1	1
117	никак не может	1	1
118	этого слова с	1	1
119	и другой но	2	1
120	одну и ту	1	1
121	в высшей степени	1	1
122	друг друга и	1	1
123	от друга в	1	1
124	поэтому мы и	1	1
125	точки зрения того	1	1
126	самого начала в	1	1
