N	2gram	Bakhtin_Pr_2	Myslijsy
1	то есть	4	34
2	то что	7	29
3	может быть	23	26
4	таким образом	5	24
5	в этом	13	23
6	в том	6	23
7	и в	43	23
8	в слове	5	22
9	и не	29	18
10	что в	4	17
11	в языке	1	16
12	при этом	6	15
13	только в	4	15
14	то же	8	14
15	в себе	5	14
16	как и	14	14
17	того что	2	14
18	так как	4	14
19	для нас	2	14
20	если бы	3	13
21	не было	1	12
22	а не	7	12
23	том что	2	12
24	что я	6	11
25	не в	11	11
26	по себе	11	11
27	но и	14	11
28	не может	18	11
29	по отношению	5	10
30	не только	11	10
31	мы можем	2	10
32	тем что	3	10
33	и потому	1	10
34	между тем	3	9
35	не есть	2	9
36	мы не	4	8
37	то это	2	8
38	в своем	4	8
39	но в	10	8
40	было бы	5	8
41	стало быть	1	8
42	тогда когда	1	8
43	о том	5	8
44	сказать что	2	8
45	отношению к	5	8
46	и т	13	7
47	как в	2	7
48	с этим	2	7
49	что это	2	7
50	на то	5	7
51	в нем	12	7
52	что такое	2	7
53	мысли и	2	7
54	это не	3	7
55	по мере	4	7
56	и что	5	7
57	что и	3	7
58	вовсе не	5	7
59	могут быть	3	7
60	этого слова	2	7
61	что если	3	6
62	и к	3	6
63	известно что	2	6
64	того как	2	6
65	так и	3	6
66	слово с	5	6
67	что не	2	6
68	вместе с	1	6
69	и то	2	5
70	есть нечто	1	5
71	не то	1	5
72	один и	1	5
73	хотя и	5	5
74	бы и	2	5
75	как бы	22	5
76	так сказать	6	5
77	и мы	1	5
78	должно быть	4	5
79	по крайней	1	5
80	не менее	3	5
81	с ним	3	5
82	не имеет	1	5
83	такие же	1	5
84	к нему	5	5
85	крайней мере	1	5
86	так что	5	5
87	есть в	3	5
88	уже в	2	5
89	в его	10	5
90	для него	8	5
91	само по	1	5
92	что же	7	5
93	слова и	12	5
94	все это	5	5
95	тем более	1	5
96	а в	5	5
97	во всяком	2	5
98	а между	2	4
99	если б	1	4
100	сам по	5	4
101	есть не	1	4
102	и о	2	4
103	что как	1	4
104	что все	1	4
105	и с	5	4
106	его в	3	4
107	с другими	1	4
108	и тем	1	4
109	между собою	4	4
110	точки зрения	13	4
111	в котором	6	4
112	сих пор	7	4
113	тем не	2	4
114	т п	9	4
115	в то	7	4
116	это последнее	1	4
117	того чтобы	1	4
118	это слово	5	4
119	со своим	1	4
120	в сознании	1	4
121	же самое	1	4
122	мере того	1	4
123	если же	4	4
124	и та	2	4
125	можно сказать	1	4
126	что он	13	4
127	хотя бы	2	4
128	то и	2	4
129	в одном	12	4
130	только на	3	4
131	до сих	7	4
132	а именно	1	4
133	как же	2	4
134	но есть	1	4
135	так же	2	4
136	мысли но	1	4
137	в той	5	4
138	да и	5	4
139	слов в	2	4
140	и все	6	4
141	есть уже	1	4
142	слово в	8	4
143	между ними	4	4
144	по поводу	1	4
145	в таком	2	4
146	например в	2	3
147	человека и	2	3
148	самом деле	5	3
149	на самом	1	3
150	и есть	1	3
151	в первом	2	3
152	и до	4	3
153	слова в	12	3
154	мы уже	3	3
155	той же	3	3
156	еще не	9	3
157	и на	10	3
158	то мы	1	3
159	к слову	1	3
160	там где	4	3
161	в мысли	1	3
162	в самом	7	3
163	все эти	5	3
164	бы не	2	3
165	так в	1	3
166	и если	1	3
167	т д	4	3
168	к одному	6	3
169	и по	1	3
170	на нее	1	3
171	в каждом	11	3
172	лишь в	8	3
173	от одного	2	3
174	но уже	1	3
175	в них	4	3
176	все равно	1	3
177	к которым	1	3
178	не всегда	1	3
179	с точки	8	3
180	но это	4	3
181	не от	1	3
182	в которых	2	3
183	их в	4	3
184	слово для	1	3
185	что есть	1	3
186	на себе	2	3
187	связанная с	1	3
188	только не	1	3
189	никогда не	9	3
190	же время	5	3
191	связи с	1	3
192	до того	1	3
193	должны быть	2	3
194	к тому	4	3
195	как человек	2	3
196	слова с	7	3
197	образы и	1	3
198	что у	2	3
199	те же	1	3
200	ту же	2	3
