N	2gram	Propp_Isto_1	Myshleni
1	и в	28	25
2	мышления и	1	23
3	в том	9	23
4	на основе	5	22
5	том что	7	20
6	таким образом	8	17
7	так же	7	17
8	мышления в	1	17
9	что в	12	17
10	с тем	4	16
11	в основе	4	16
12	как и	4	15
13	в его	5	15
14	то что	9	15
15	в этом	8	14
16	вместе с	6	14
17	между собой	4	13
18	может быть	25	13
19	в целом	2	13
20	так как	6	12
21	в качестве	5	12
22	могли бы	3	11
23	на основании	1	11
24	что они	5	10
25	перед нами	3	10
26	и что	10	10
27	что и	6	10
28	было бы	7	10
29	того что	4	10
30	только в	11	10
31	как бы	2	10
32	и не	9	10
33	мы не	10	9
34	связи с	4	9
35	мы могли	1	9
36	как в	2	9
37	как мы	3	8
38	того чтобы	1	8
39	тем что	3	8
40	показывает что	3	8
41	столь же	2	7
42	по своей	2	7
43	все эти	4	7
44	по себе	3	7
45	в области	2	7
46	мы можем	1	7
47	для того	1	7
48	что мы	7	7
49	как это	3	7
50	формы мышления	1	7
51	же как	2	6
52	зависимости от	2	6
53	и на	4	6
54	но не	5	6
55	потому что	4	6
56	как уже	2	6
57	от этого	2	6
58	представляет собой	4	6
59	не только	12	6
60	в силу	5	6
61	не может	15	6
62	мы видели	2	6
63	в отличие	2	6
64	не в	9	6
65	в отношении	1	6
66	не менее	6	6
67	самого начала	2	6
68	приходит к	1	6
69	с самого	2	6
70	можно было	5	6
71	один из	4	6
72	что он	10	6
73	отличие от	2	6
74	и у	1	6
75	с другой	6	6
76	в связи	4	6
77	в основном	2	6
78	все это	4	6
79	все же	10	6
80	мы должны	13	6
81	одним из	2	5
82	в зависимости	2	5
83	мы уже	1	5
84	которую мы	1	5
85	ступени развития	1	5
86	и как	2	5
87	и к	1	5
88	что это	8	5
89	что она	5	5
90	при этом	3	5
91	и по	3	5
92	тем не	6	5
93	задачи и	1	5
94	и другое	2	5
95	но это	4	5
96	с другом	3	5
97	могут быть	4	5
98	о том	9	5
99	так и	9	5
100	если бы	8	5
101	в этой	6	5
