N	3gram	Potebnia_M_3	Problema
1	тем не менее	3	10
2	в том что	16	8
3	это значит что	1	7
4	то же самое	1	6
5	по крайней мере	5	6
6	сам по себе	5	6
7	с другой стороны	4	6
8	в данном случае	1	5
9	не только в	4	4
10	не только не	2	4
11	то есть не	4	3
12	на самом деле	1	3
13	только в том	3	3
14	то и другое	1	3
15	вместе с тем	4	3
16	о том что	1	3
17	и т д	3	3
18	в том виде	1	2
19	потому что он	3	2
20	не говоря уже	1	2
21	и в других	1	2
22	сами по себе	1	2
23	в том смысле	3	2
24	или по крайней	1	2
25	только при помощи	1	2
26	то время как	1	2
27	в том чтобы	2	2
28	не есть ни	4	2
29	только в таком	1	2
30	для того чтобы	3	2
31	более или менее	3	2
32	заключается в том	1	2
33	в то время	4	2
34	это и не	1	2
35	ничего общего с	1	2
36	но никак не	2	2
37	в то же	5	2
38	не сам по	1	2
39	сама по себе	2	2
40	в буквальном смысле	2	2
41	здесь как и	1	2
42	к тому же	1	2
43	и может быть	2	1
44	в чем не	1	1
45	и это будет	1	1
46	только потому что	2	1
47	тем что оно	1	1
48	так же и	1	1
49	мы можем не	1	1
50	далеко не все	3	1
51	это было бы	1	1
52	равно как и	1	1
53	одной из этих	1	1
54	так что в	1	1
55	это было только	1	1
56	том что он	2	1
57	нам кажется что	1	1
58	но все это	1	1
59	дело вовсе не	1	1
60	представим себе что	1	1
61	что он не	3	1
62	по себе и	1	1
63	то тем самым	3	1
64	только то что	1	1
65	человека и без	1	1
66	что не только	1	1
67	которые мы назвали	1	1
68	за то что	1	1
69	и человеческой жизни	1	1
70	и говорить о	1	1
71	говоря уже о	1	1
72	для нас с	1	1
73	одно и то	5	1
74	в таком случае	2	1
75	и тем что	1	1
76	есть то что	1	1
77	до сих пор	3	1
78	и то что	1	1
79	для нас это	1	1
80	в логике но	1	1
81	по самой своей	1	1
82	если бы мы	1	1
83	тоже не есть	1	1
84	не в переносном	1	1
85	мы не знаем	2	1
86	с одной стороны	3	1
87	на первый взгляд	1	1
88	заключается не только	1	1
89	в чем же	1	1
90	или что то	1	1
91	в том как	3	1
92	те или другие	1	1
93	отсюда видно что	1	1
94	и понятия и	1	1
95	не в том	5	1
96	по себе еще	1	1
97	только в очень	1	1
98	в себе все	1	1
99	для сознания и	1	1
100	само по себе	3	1
101	что это и	1	1
102	не является законом	1	1
103	не в смысле	1	1
104	на себе отпечаток	1	1
105	бросается в глаза	1	1
106	что то же	1	1
107	очень редких случаях	1	1
108	на которой строится	1	1
109	а в том	5	1
110	мы читаем в	1	1
111	здесь не только	1	1
112	несмотря на свою	1	1
113	а вместе с	1	1
114	переносном а в	1	1
115	по себе а	4	1
116	уже потому что	1	1
117	том смысле что	1	1
118	так и в	2	1
119	в свою очередь	3	1
120	и т п	2	1
121	но и без	1	1
122	том что этот	1	1
123	и тем самым	1	1
124	не существует и	1	1
125	содержать в себе	1	1
126	то это было	1	1
127	в каждой из	1	1
128	по себе или	1	1
129	а может быть	1	1
130	к нам и	1	1
131	на то что	1	1
132	не говоря о	2	1
133	в переносном а	1	1
134	к мысли о	1	1
135	самой своей природе	1	1
136	по этому поводу	1	1
137	жизни и потому	2	1
138	к тому что	2	1
139	в очень редких	1	1
140	легко может быть	1	1
141	с места и	1	1
142	себе еще не	1	1
143	или лучше сказать	2	1
144	бы для него	1	1
145	для нас не	1	1
146	как и в	2	1
147	что именно в	1	1
148	именно потому что	1	1
