N	2gram	Bakhtin_Pr_5	Marksizm
1	точки зрения	7	34
2	может быть	14	26
3	и не	27	26
4	не может	18	24
5	с точки	2	20
6	и в	35	19
7	и его	14	19
8	таким образом	7	17
9	в этом	14	16
10	как бы	31	15
11	в процессе	1	14
12	как мы	8	13
13	прежде всего	12	13
14	как и	18	12
15	и пр	1	12
16	так и	8	11
17	связи с	1	11
18	и для	8	11
19	самом деле	10	10
20	в нем	16	10
21	в слове	6	10
22	ни было	3	10
23	и т.п	6	10
24	в самом	6	10
25	внутренней речи	5	9
26	лишь в	7	9
27	внутренняя речь	3	9
28	только в	6	9
29	для него	14	9
30	в результате	1	9
31	бы то	3	8
32	все же	8	8
33	не только	10	8
34	без исключения	2	8
35	при этом	2	8
36	то ни	3	8
37	друг друга	2	8
38	до сих	1	8
39	но и	14	8
40	сих пор	1	8
41	то что	10	8
42	во всех	3	7
43	в ее	3	7
44	но в	19	7
45	все эти	3	7
46	то же	15	7
47	в каждом	6	7
48	слова как	1	7
49	а не	4	7
50	так же	7	7
51	отнюдь не	1	6
52	кроме того	1	6
53	так сказать	2	6
54	мы не	1	6
55	и того	2	6
56	ничего не	3	6
57	в пределах	11	6
58	в его	21	6
59	в том	5	6
60	в основном	1	6
61	другой стороны	3	6
62	того же	1	6
63	отличие от	2	5
64	конечно не	2	5
65	по преимуществу	1	5
66	входит в	1	5
67	может стать	1	5
68	рядом с	4	5
69	одного и	1	5
70	в отличие	2	5
71	не в	10	5
72	того чтобы	1	5
73	те же	2	5
74	совершается в	1	5
75	и все	15	5
76	этот вопрос	1	5
77	в начале	3	5
78	в конце	5	5
79	вовсе не	7	5
80	с другой	4	5
81	за пределы	3	5
82	до конца	4	5
83	мы знаем	2	5
84	и потому	1	5
85	хотя бы	2	5
86	к этому	1	5
87	во всяком	4	5
88	что слово	1	4
89	оно может	1	4
90	вопрос о	2	4
91	и на	6	4
92	нет и	4	4
93	чем же	1	4
94	как в	5	4
95	к одному	3	4
96	здесь мы	1	4
97	было бы	3	4
98	мысли и	1	4
99	не менее	2	4
100	по себе	4	4
101	в отношении	9	4
102	в идеологическом	1	4
103	самого начала	8	4
104	всех без	1	4
105	внутренней жизни	2	4
106	не является	1	4
107	в ней	2	4
108	с самого	8	4
109	еще не	7	4
110	только на	4	4
111	слово как	1	4
112	для того	1	4
113	далеко не	1	4
114	и между	1	4
115	слове в	1	4
116	с этим	3	4
117	в данном	1	4
118	что же	7	4
119	дело идет	3	4
120	и внешнего	2	4
121	тот же	4	4
122	а в	7	4
123	отношении к	7	4
124	между ними	1	4
125	и эта	1	4
126	сказать что	3	4
127	что в	6	4
128	на самом	9	3
129	он может	1	3
130	между двумя	2	3
131	в нашу	1	3
132	высшей степени	3	3
133	а как	2	3
134	в сущности	14	3
135	в большинстве	2	3
136	по отношению	6	3
137	и как	2	3
138	и к	12	3
139	в первом	2	3
140	в которой	2	3
141	к другому	16	3
142	является лишь	1	3
143	этот процесс	2	3
144	но все	4	3
145	его в	4	3
146	но именно	2	3
147	он не	13	3
148	в высшей	3	3
149	переходим к	4	3
150	том что	3	3
151	места в	2	3
152	в своей	4	3
153	и ее	1	3
154	в котором	3	3
155	мы говорили	2	3
156	является в	1	3
157	речи в	2	3
158	войти в	2	3
159	в то	11	3
160	для каждого	1	3
161	все без	1	3
162	для всего	1	3
163	же время	10	3
164	этом отношении	1	3
165	не могут	1	3
166	же самое	1	3
167	и это	5	3
168	в дальнейшем	2	3
169	понятно что	2	3
170	сводится к	3	3
171	можно сказать	1	3
172	с другими	2	3
173	здесь в	2	3
174	внутреннего и	2	3
175	конце концов	3	3
176	того что	3	3
177	быть и	2	3
178	одной из	2	3
179	нуждается в	3	3
180	и действительно	1	3
181	правда и	1	3
182	между тем	4	3
183	большинстве случаев	2	3
184	из них	3	3
185	момент в	1	3
186	или иной	4	3
187	на этот	2	3
188	все это	14	3
189	какого бы	1	3
190	смысле этого	2	3
191	слова и	11	3
192	этом случае	1	3
193	и от	3	3
194	нет ничего	1	3
195	сознания и	4	3
196	пр в	1	3
197	слово в	2	3
198	и при	1	3
199	мы должны	3	3
200	это и	3	3
201	вполне понятно	2	3
202	ту же	1	2
203	нем нет	1	2
204	одним из	1	2
205	мы уже	8	2
206	той же	2	2
207	со всех	1	2
208	совпадает с	2	2
209	зависимости от	1	2
210	и он	2	2
211	всех сторон	1	2
212	свою очередь	1	2
213	не найдем	1	2
214	быть в	2	2
215	в чем	4	2
216	как если	1	2
217	для других	3	2
218	не все	1	2
219	себе и	7	2
220	не просто	2	2
221	свои мысли	1	2
222	сама по	1	2
223	в одной	3	2
224	одному знаменателю	2	2
225	как к	5	2
226	в своем	2	2
227	его к	3	2
228	то в	2	2
229	бы и	2	2
230	в себе	5	2
231	как он	2	2
232	тем не	1	2
233	он ни	1	2
234	являются лишь	1	2
235	пределах одного	5	2
236	не как	3	2
237	из виду	1	2
238	из него	1	2
239	можно было	2	2
240	человека в	1	2
241	что все	2	2
242	выражение и	1	2
243	в другом	12	2
244	конечно в	2	2
245	и с	12	2
246	момент и	1	2
247	бы в	4	2
248	глубокий и	1	2
249	этом смысле	3	2
250	ни в	2	2
251	ни одной	1	2
252	разобранные нами	1	2
253	от него	6	2
254	движется в	1	2
255	должно быть	3	2
256	мысль и	2	2
257	мы замечаем	1	2
258	другом и	1	2
259	и более	1	2
260	тому что	2	2
261	в тесной	1	2
262	существует для	1	2
263	этими двумя	2	2
264	мысли в	2	2
265	что такое	1	2
266	в основе	1	2
267	одна из	1	2
268	как она	1	2
269	от их	1	2
270	нет ни	2	2
271	к тому	6	2
272	они и	1	2
273	которой она	1	2
274	она не	1	2
275	с ее	3	2
276	в виду	3	2
277	и та	2	2
278	во внутренний	5	2
279	дано в	1	2
280	никогда не	4	2
281	мог бы	2	2
282	если бы	1	2
283	и вообще	2	2
284	и даже	5	2
285	громадное значение	1	2
286	реакция на	1	2
287	и т.д	3	2
288	о том	2	2
289	не понята	2	2
290	все в	1	2
291	и во	3	2
292	этот момент	1	2
293	во втором	1	2
294	что и	3	2
295	говорит он	4	2
296	и только	1	2
297	в двух	1	2
298	что он	24	2
299	словом и	3	2
300	между этими	1	2
301	в качестве	1	2
302	где они	1	2
303	и других	1	2
304	глаза и	2	2
305	неразрывной связи	1	2
306	менее всего	1	2
307	и их	1	2
308	всяком случае	4	2
309	так как	4	2
310	мы можем	2	2
311	как раз	4	2
312	тем что	4	2
313	без всякой	1	2
314	и сознание	1	2
315	и прежде	4	2
316	что не	4	2
317	вот в	1	2
318	есть лишь	1	2
319	там где	7	2
320	независимо от	1	2
321	из которых	1	2
322	к своему	5	2
323	установкой на	3	2
324	для всех	1	2
325	и этот	2	2
326	и идеологической	1	2
327	со всею	1	2
328	образ и	1	2
329	в тот	1	2
330	в первой	1	2
331	или хотя	1	2
332	этого слова	5	2
333	с этой	2	2
334	благодаря этому	2	2
335	но для	2	2
336	мы скажем	1	2
337	особенности слова	1	2
338	в эти	2	2
339	или в	2	2
340	в свою	1	2
341	в романе	1	2
342	не знает	6	2
343	они все	1	2
344	к его	1	2
345	отношению к	7	2
346	из этого	2	2
347	же и	4	2
348	речи как	1	2
349	в своих	1	2
350	но наоборот	1	1
351	а между	3	1
352	от этой	1	1
353	обращено к	2	1
354	но кроме	1	1
355	например в	2	1
356	неизбежно должно	1	1
357	и то	5	1
358	и без	4	1
359	характер или	1	1
360	ее до	1	1
361	ибо как	2	1
362	он находится	1	1
363	здесь и	1	1
364	не хочет	2	1
365	сущности являются	1	1
366	и до	1	1
367	можно лишь	2	1
368	этого он	1	1
369	этом направлении	1	1
370	превращается для	1	1
371	правильного понимания	1	1
372	или наоборот	1	1
373	и само	1	1
374	которую мы	1	1
375	почти все	1	1
376	в каждый	1	1
377	себя свою	1	1
378	так чтобы	4	1
379	говорить о	3	1
380	они были	1	1
381	в целом	3	1
382	и ни	2	1
383	стать материалом	1	1
384	в каждой	2	1
385	и самого	1	1
386	т.п но	1	1
387	на них	7	1
388	он сам	6	1
389	оценок и	1	1
390	здесь не	1	1
391	столь же	2	1
392	с его	7	1
393	его так	1	1
394	но конечно	2	1
395	ее к	1	1
396	совсем не	3	1
397	отказ от	1	1
398	но как	4	1
399	в голове	2	1
400	не входит	1	1
401	со всеми	3	1
402	ответ на	1	1
403	в общем	3	1
404	с собою	5	1
405	отношение к	6	1
406	между словом	1	1
407	форме и	1	1
408	такое не	1	1
409	материалом для	2	1
410	его стиль	1	1
411	того не	1	1
412	более и	1	1
413	ней в	1	1
414	своему центру	1	1
415	всей этой	1	1
416	хотя и	2	1
417	могли бы	1	1
418	и наконец	7	1
419	важно учитывать	1	1
420	всего как	1	1
421	тон и	4	1
422	становятся как	1	1
423	именно эта	1	1
424	та же	4	1
425	что это	4	1
426	ни один	1	1
427	тон в	1	1
428	или во	1	1
429	к самому	5	1
430	тоже не	1	1
431	в этой	1	1
432	отчетливостью и	1	1
433	нами в	1	1
434	бы только	1	1
435	становления мысли	2	1
436	во многих	1	1
437	но ведь	2	1
438	не могла	1	1
439	вследствие этого	1	1
440	и если	1	1
441	сознании они	1	1
442	иным как	1	1
443	для выделения	1	1
444	не следует	1	1
445	главным образом	1	1
446	ведь и	4	1
447	большей или	1	1
448	чтобы он	1	1
449	а просто	2	1
450	всех этих	2	1
451	ведь не	1	1
452	и вот	4	1
453	вообще не	2	1
454	их в	2	1
455	в плане	6	1
456	подобно тому	2	1
457	и по	2	1
458	так например	1	1
459	в нее	1	1
460	его до	1	1
461	именно это	1	1
462	которое как	1	1
463	ни был	2	1
464	значительной степени	1	1
465	бы они	2	1
466	что почти	1	1
467	же не	4	1
468	значение в	1	1
469	на все	1	1
470	косвенной речи	1	1
471	зрения на	1	1
472	с целью	1	1
473	диалога мы	2	1
474	это не	3	1
475	понять его	1	1
476	то все	2	1
477	может до	2	1
478	не чем	1	1
479	но уже	2	1
480	нет в	3	1
481	она и	1	1
482	с тем	3	1
483	одна и	2	1
484	мы видели	2	1
485	здесь можно	1	1
486	чтобы они	1	1
487	еще в	4	1
488	как таковой	1	1
489	сознанию и	1	1
490	в один	1	1
491	нисколько не	1	1
492	в других	1	1
493	мы как	1	1
494	все более	1	1
495	во время	5	1
496	может лишь	1	1
497	если и	2	1
498	или точнее	1	1
499	можно найти	1	1
500	этого необходимо	2	1
501	почти не	1	1
502	сам и	3	1
503	бы привести	1	1
504	знает и	5	1
505	что я	13	1
506	оно должно	2	1
507	которые в	1	1
508	друг другу	4	1
509	не поймет	1	1
510	по ту	1	1
511	в устах	1	1
512	бы быть	1	1
513	ни были	1	1
514	другом направлении	2	1
515	освободиться от	1	1
516	и очень	1	1
517	время был	1	1
518	сознании в	1	1
519	слова мы	2	1
520	слово должно	1	1
521	его целом	2	1
522	с теми	1	1
523	на него	5	1
524	ничего что	2	1
525	о них	2	1
526	из их	2	1
527	во всякой	1	1
528	хочет и	1	1
529	он с	6	1
530	и всегда	1	1
531	для внутренней	1	1
532	в самой	1	1
533	этих двух	2	1
534	или как	3	1
535	первая часть	1	1
536	того в	1	1
537	к ней	2	1
538	по своей	2	1
539	и углубленной	1	1
540	такая же	2	1
541	потому что	8	1
542	даже из	1	1
543	здесь же	1	1
544	и некоторое	1	1
545	с другом	4	1
546	перед ним	1	1
547	в прямо	1	1
548	нигде нет	1	1
549	еще одна	1	1
550	и другой	1	1
551	отличается от	1	1
552	всего в	1	1
553	той или	4	1
554	к речи	1	1
555	мы могли	1	1
556	него как	1	1
557	в применении	1	1
558	строем и	1	1
559	идеологическом направлении	1	1
560	от друга	1	1
561	ценностного акцента	1	1
562	всем этим	2	1
563	характер и	2	1
564	реальной действительности	1	1
565	в особенности	1	1
566	только не	1	1
567	уже с	2	1
568	приводит к	2	1
569	мы наблюдаем	1	1
570	и совершенно	1	1
571	котором мы	1	1
572	друг для	1	1
573	на нее	2	1
574	времени и	2	1
575	связан с	2	1
576	это вовсе	1	1
577	особенно в	2	1
578	в непосредственном	1	1
579	найти в	1	1
580	для этого	2	1
581	собой и	3	1
582	с человеком	3	1
583	форме в	1	1
584	образом в	1	1
585	о нем	2	1
586	же необходимо	1	1
587	и должно	1	1
588	слово и	2	1
589	и что	6	1
590	находятся в	1	1
591	мысли мы	1	1
592	все его	4	1
593	в значительной	1	1
594	не выходит	1	1
595	должно было	1	1
596	и лишь	2	1
597	к нему	13	1
598	и требует	1	1
599	ибо и	2	1
600	отметить что	1	1
601	во всей	1	1
602	в форме	3	1
603	двух разных	1	1
604	даже для	1	1
605	в ту	1	1
606	а его	1	1
607	для самого	1	1
608	и мир	2	1
609	монологической речи	1	1
610	образом как	1	1
611	с ними	5	1
612	мы увидим	2	1
613	но ни	2	1
614	т.д но	1	1
615	очень много	1	1
616	независим от	1	1
617	образа в	1	1
618	бы ни	1	1
619	дано на	1	1
620	от них	1	1
621	никаких новых	2	1
622	для друга	1	1
623	делает его	1	1
624	с одной	1	1
625	вся эта	1	1
626	без этого	1	1
627	так что	5	1
628	целом это	1	1
629	стилистики в	1	1
630	уже не	3	1
631	уже в	3	1
632	рано или	1	1
633	или даже	1	1
634	словами только	1	1
635	или просто	1	1
636	превращаются в	1	1
637	характерно что	1	1
638	характер идеологическому	1	1
639	слова в	6	1
640	в одном	6	1
641	не о	4	1
642	ту сторону	1	1
643	но что	2	1
644	быть по	1	1
645	лишь один	1	1
646	они становятся	1	1
647	друг от	1	1
648	или поздно	1	1
649	и нельзя	1	1
650	все равно	2	1
651	или меньшей	1	1
652	в сознание	1	1
653	и быть	1	1
654	еще и	1	1
655	тому как	2	1
656	на которые	1	1
657	мы еще	1	1
658	определяется не	2	1
659	стремится к	6	1
660	смысле и	1	1
661	себя и	8	1
662	превращается в	1	1
663	человек в	1	1
664	о чем	1	1
665	мы остановимся	3	1
666	стиль и	4	1
667	него не	1	1
668	своей душе	1	1
669	его становление	1	1
670	в последующем	3	1
671	под влиянием	3	1
672	уже давно	1	1
673	слово слово	2	1
674	все основные	1	1
675	сделать его	2	1
