N	2gram	Losev_Prob_3	slovoVRo
1	и в	44	41
2	в нем	9	30
3	и т	13	28
4	то есть	34	26
5	могут быть	2	19
6	во всех	2	17
7	не только	14	16
8	и не	35	16
9	точки зрения	5	16
10	но и	10	16
11	а не	18	15
12	то же	13	14
13	и на	1	14
14	в то	9	14
15	и его	5	14
16	в пределах	1	14
17	может быть	28	14
18	не может	7	14
19	слова и	3	13
20	в его	9	13
21	в этом	17	12
22	до конца	1	12
23	языка и	4	12
24	как бы	9	12
25	так и	10	11
26	в узком	1	10
27	язык и	1	10
28	в той	3	10
29	узком смысле	1	10
30	себя в	2	9
31	все эти	7	9
32	таким образом	9	9
33	той или	12	9
34	или иной	8	9
35	точка зрения	1	8
36	как в	5	8
37	но в	12	8
38	на его	1	8
39	в предмете	1	8
40	с точки	2	8
41	как мы	8	8
42	или в	4	8
43	слова в	1	8
44	прежде всего	3	8
45	все же	6	7
46	в слове	2	7
47	в своей	5	7
48	не в	13	7
49	у тургенева	2	7
50	вовсе не	37	7
51	с ним	7	7
52	зрения на	2	7
53	и следовательно	2	7
54	всех его	1	7
55	все они	2	7
56	во всяком	9	7
57	того же	2	6
58	при этом	4	6
59	это не	9	6
60	в них	1	6
61	к своему	1	6
62	в отношении	2	6
63	слова как	2	6
64	оно не	1	6
65	только в	19	6
66	и даже	14	6
67	а в	5	6
68	и к	6	5
69	в самом	3	5
70	он в	2	5
71	т д	13	5
72	с другими	3	5
73	далеко не	1	5
74	всяком случае	6	5
75	все это	5	5
76	в основе	2	5
77	со своим	2	5
78	не на	1	5
79	в языке	1	5
80	как его	1	5
81	с другой	7	5
82	и непосредственно	1	5
83	одним из	1	4
84	в ней	5	4
85	еще не	5	4
86	за пределы	5	4
87	перед нами	8	4
88	в которой	2	4
89	но именно	2	4
90	всех этих	2	4
91	не как	1	4
92	и с	9	4
93	лишь в	1	4
94	входит в	1	4
95	как и	10	4
96	автора и	1	4
97	в их	2	4
98	речи в	1	4
99	в процессе	2	4
100	и для	2	4
101	с ее	2	4
102	смысловых и	1	4
103	ничего не	3	4
104	прямо и	1	4
105	все его	1	4
106	с одной	2	4
107	языка как	1	4
108	одной стороны	1	4
109	и все	3	4
110	там где	1	4
111	и потому	7	4
112	мы сказали	1	4
113	и от	9	4
114	кроме того	3	4
115	здесь в	3	4
116	и часто	1	4
117	быть и	3	4
118	другой стороны	5	4
119	также и	16	3
120	жизни поэтому	1	3
121	в первом	1	3
122	почти всегда	2	3
123	от всякой	1	3
124	следовательно в	1	3
125	данном случае	7	3
126	в своем	5	3
127	не требует	1	3
128	более или	1	3
129	бы и	1	3
130	из этих	1	3
131	в себе	8	3
132	связанные с	1	3
133	вообще не	1	3
134	и сам	5	3
135	конца и	1	3
136	как оно	3	3
137	и может	2	3
138	и почти	1	3
139	его в	3	3
140	было бы	8	3
141	он не	8	3
142	или менее	1	3
143	в понимании	1	3
144	и ее	3	3
145	от его	2	3
146	точку зрения	1	3
147	не должно	1	3
148	она не	3	3
149	никогда не	6	3
150	произведения как	1	3
151	и здесь	5	3
152	не могут	1	3
153	к тому	3	3
154	и единственный	1	3
155	самого предмета	1	3
156	образом в	1	3
157	формы и	3	3
158	о том	6	3
159	и во	2	3
160	переходит в	2	3
161	все время	1	3
162	в него	1	3
163	того что	8	3
164	в том	21	3
165	словом и	1	3
166	поэтому и	2	3
167	бы ни	1	3
168	в качестве	3	3
169	от автора	1	3
170	и других	1	3
171	из них	2	3
172	для него	3	3
173	так как	9	3
174	друг друга	2	3
175	у него	1	3
176	как такового	1	3
177	именно в	2	3
178	смысла и	1	3
179	не было	5	3
180	в истории	1	3
181	но оно	3	3
182	речь но	1	3
183	с этим	2	3
184	в данном	9	3
185	и там	2	3
186	по существу	2	3
187	с этой	3	3
188	как только	3	3
189	вне себя	1	3
190	в результате	2	3
191	хотя бы	3	3
192	из этого	3	3
193	но эти	1	3
194	смысле слова	8	2
195	не должны	1	2
196	например в	1	2
197	на самом	7	2
198	то в	3	2
199	в котором	2	2
200	оно было	1	2
201	мы уже	4	2
202	той же	1	2
203	а как	2	2
204	мы не	7	2
205	же как	3	2
206	время как	4	2
207	мы и	2	2
208	конечно и	1	2
209	и то	14	2
210	между собой	1	2
211	по своему	2	2
212	в ее	4	2
213	он может	1	2
214	но не	3	2
215	и речи	1	2
216	что они	5	2
217	сих пор	2	2
218	хотя и	5	2
219	от этой	1	2
220	от этого	1	2
221	именно эта	1	2
222	сливается с	1	2
223	в целом	6	2
224	в известном	2	2
225	нами в	2	2
226	а вовсе	2	2
227	широком смысле	2	2
228	время и	2	2
229	перестает быть	1	2
230	том и	1	2
231	и по	2	2
232	автора от	1	2
233	одно и	3	2
234	представителей этой	1	2
235	для них	2	2
236	нисколько не	2	2
237	был бы	1	2
238	том что	12	2
239	в этих	2	2
240	могут не	1	2
241	и той	1	2
242	но он	1	2
243	и эти	1	2
244	без всяких	1	2
245	языка то	1	2
246	вместе со	1	2
247	зрения и	1	2
248	даже в	1	2
249	их взаимное	1	2
250	тому что	4	2
251	ничего нового	1	2
252	дело не	2	2
253	из него	2	2
254	такая же	1	2
255	для нас	16	2
256	у нас	10	2
257	ни о	3	2
258	мы все	1	2
259	всегда в	1	2
260	и о	5	2
261	то время	4	2
262	на том	1	2
263	можно было	4	2
264	не с	1	2
265	не исчерпывается	1	2
266	и вообще	8	2
267	в другом	2	2
268	свое произведение	2	2
269	можно сказать	6	2
270	а также	4	2
271	нас в	4	2
272	в евгении	1	2
273	жизни но	2	2
274	данного круга	1	2
275	образ может	1	2
276	исторического развития	1	2
277	здесь не	8	2
278	и тем	9	2
279	с которыми	2	2
280	где они	1	2
281	так что	12	2
282	же и	4	2
283	связи с	8	2
284	уже не	7	2
285	и у	2	2
286	если мы	16	2
287	только на	5	2
288	в виде	6	2
289	или даже	5	2
290	в известной	2	2
291	в одном	1	2
292	произведения и	2	2
293	для того	1	2
294	до сих	2	2
295	не есть	35	2
296	чем он	2	2
297	а с	2	2
298	пародии на	1	2
299	с которым	1	2
300	жизнь в	3	2
301	совершенно не	4	2
302	что все	2	2
303	в частности	2	2
304	эти слова	2	2
305	так же	5	2
306	его как	3	2
307	такого рода	6	2
308	быть только	1	2
309	евгении онегине	1	2
310	в контексте	2	2
311	этом случае	5	2
312	в условиях	3	2
313	того или	6	2
314	как раз	8	2
315	не является	11	2
316	его контекста	1	2
317	имеет дело	1	2
318	у них	2	2
319	потому что	25	2
320	и предметом	1	2
321	ни было	3	2
322	от всякого	2	2
323	с ней	5	2
324	сказать что	16	2
325	или иного	3	2
326	одновременно и	1	2
327	первом случае	1	2
328	бы его	1	2
329	к этому	1	2
330	эти категории	1	2
331	тот предмет	1	1
332	только он	2	1
333	слова которые	1	1
334	рассматривается как	1	1
335	художественного произведения	14	1
336	слово само	1	1
337	не остается	1	1
338	от предмета	1	1
339	но этим	1	1
340	возможны и	1	1
341	словами и	1	1
342	самодовлеющего и	1	1
343	самый предмет	1	1
344	и есть	5	1
345	чего не	1	1
346	от самого	1	1
347	и до	2	1
348	не имеют	4	1
349	ведь и	1	1
350	выражается в	3	1
351	конечно в	1	1
352	действительности и	1	1
353	понимается в	1	1
354	его не	2	1
355	из всех	1	1
356	мы имеем	2	1
357	слово вне	1	1
358	предмета в	1	1
359	не сможем	1	1
360	и ничего	1	1
361	именно к	1	1
362	совсем иное	1	1
363	всех моментов	1	1
364	поэтическом образе	1	1
365	но даже	4	1
366	в некотором	2	1
367	полное и	1	1
368	как впрочем	1	1
369	и он	1	1
370	который может	1	1
371	произведение и	1	1
372	собой в	1	1
373	не нужно	1	1
374	мы читаем	2	1
375	бы то	4	1
376	этим не	2	1
377	без всякого	3	1
378	там и	3	1
379	как целое	1	1
380	приведем примеры	1	1
381	но как	4	1
382	еще от	1	1
383	а только	5	1
384	есть своя	1	1
385	в сторону	1	1
386	со всеми	1	1
387	не все	1	1
388	произведение не	1	1
389	отличие от	3	1
390	друга и	2	1
391	или иное	2	1
392	в настоящем	3	1
393	один и	1	1
394	которые не	1	1
395	определения и	1	1
396	его на	1	1
397	очень трудно	1	1
398	самим предметом	1	1
399	то или	3	1
400	образом с	1	1
401	в очень	1	1
402	могли бы	4	1
403	которую оно	1	1
404	в этот	1	1
405	о самом	1	1
406	моментами этого	1	1
407	еще на	2	1
408	себе как	3	1
409	к необходимости	1	1
410	так или	1	1
411	бы не	1	1
412	в этой	3	1
413	часто даже	2	1
414	такое значение	1	1
415	процессе живого	1	1
416	и тот	1	1
417	говорит не	1	1
418	чем его	1	1
419	на то	3	1
420	своего контекста	1	1
421	и если	6	1
422	с чем	2	1
423	что она	1	1
424	в определенном	1	1
425	этом всякий	2	1
426	как развернутый	1	1
427	от которого	1	1
428	данного слова	4	1
429	степени но	1	1
430	не значит	3	1
431	категорий в	1	1
432	к одному	1	1
433	поскольку эти	1	1
434	не к	1	1
435	нашего времени	1	1
436	особенностей и	1	1
437	какой бы	1	1
438	одной и	1	1
439	живого языка	1	1
440	или иных	4	1
441	в нее	1	1
442	не суть	1	1
443	именно это	1	1
444	бы они	1	1
445	символа в	3	1
446	то ни	6	1
447	вещи и	7	1
448	бы быть	3	1
449	них не	1	1
450	семантики в	1	1
451	заключается в	4	1
452	есть не	5	1
453	особенно в	1	1
454	может стать	1	1
455	и дает	1	1
456	здесь у	1	1
457	в жизни	1	1
458	ни в	8	1
459	но уже	3	1
460	произведение как	1	1
461	о которых	3	1
462	всегда и	1	1
463	несмотря на	1	1
464	мы видели	2	1
465	предметом только	1	1
466	значит не	1	1
467	на этот	4	1
468	моральной проповеди	1	1
469	едва только	1	1
470	в один	1	1
471	и того	1	1
472	но если	6	1
473	от своего	1	1
474	а главное	1	1
475	как некоторого	1	1
476	что таких	1	1
477	наших дней	1	1
478	и без	4	1
479	что всякий	9	1
480	мы говорили	2	1
481	мы называем	1	1
482	не столько	2	1
483	ведь не	2	1
484	в отличие	2	1
485	в которых	3	1
486	бы мы	2	1
487	для данного	1	1
488	тем не	10	1
489	эти в	1	1
490	по крайней	5	1
491	и более	2	1
492	произведения в	2	1
493	однако в	2	1
494	же мы	1	1
495	например и	2	1
496	и вся	1	1
497	всякой художественной	1	1
498	не менее	10	1
499	хотя может	1	1
500	участвует в	1	1
501	с теми	2	1
502	правда в	1	1
503	которого он	1	1
504	виду не	1	1
505	героев и	1	1
506	во всякой	1	1
507	к такому	1	1
508	но только	6	1
509	того чтобы	1	1
510	только не	1	1
511	на котором	2	1
512	возможно и	2	1
513	дело в	4	1
514	только и	8	1
515	в самой	2	1
516	также между	1	1
517	в другую	1	1
518	на себе	3	1
519	во всем	1	1
520	же он	1	1
521	не создают	1	1
522	самой этой	2	1
523	не столь	1	1
524	в каком	4	1
525	к той	1	1
526	ведь при	1	1
527	исходить из	1	1
528	данного произведения	1	1
529	есть только	4	1
530	во все	1	1
531	отличается от	4	1
532	на собственной	1	1
533	этого и	1	1
534	значения вообще	1	1
535	всегда есть	2	1
536	и свое	1	1
537	особенности и	1	1
538	поэт не	1	1
539	и своя	1	1
540	и можем	1	1
541	самостоятельно и	1	1
542	и это	9	1
543	в виду	10	1
544	же не	2	1
545	с каким	1	1
546	особой точки	1	1
547	они ни	1	1
548	нет никакой	1	1
549	его внешней	2	1
550	сознания с	1	1
551	различие между	1	1
552	конструкция не	1	1
553	того и	1	1
554	на которую	3	1
555	и ничем	1	1
556	но у	1	1
557	жизнь и	2	1
558	является в	2	1
559	если бы	3	1
560	для этого	6	1
561	некотором отношении	2	1
562	все дело	2	1
563	именно потому	3	1
564	только так	1	1
565	не был	2	1
566	эта точка	1	1
567	и что	7	1
568	находятся в	3	1
569	от звукового	1	1
570	это было	2	1
571	данного языка	1	1
572	та общая	1	1
573	своим предметом	2	1
574	отдельными моментами	1	1
575	что поэт	1	1
576	возникает и	1	1
577	этих слов	1	1
578	существуют даже	1	1
579	во втором	1	1
580	нуждается в	1	1
581	что и	9	1
582	этом как	1	1
583	и только	6	1
584	крайней мере	5	1
585	отношении даже	1	1
586	может иметь	3	1
587	и она	1	1
588	условия для	1	1
589	в литературе	1	1
590	довлеет себе	1	1
591	форме то	1	1
592	кроме самого	1	1
593	дело с	1	1
594	данного элемента	1	1
595	в подчеркнуто	1	1
596	несет на	2	1
597	никак нельзя	2	1
598	не мешает	3	1
599	языка этот	1	1
600	тургенева и	1	1
601	своего собственного	1	1
602	ведь в	2	1
603	есть в	3	1
604	и они	1	1
605	примеры из	2	1
606	вернуться к	2	1
607	в начале	2	1
608	в душе	1	1
609	конечно нет	1	1
610	и понимание	1	1
611	к своим	1	1
612	ни с	4	1
613	и художественно	1	1
614	не выражает	1	1
615	здесь перед	2	1
616	среди которых	1	1
617	из одной	1	1
618	и перестает	1	1
619	но что	2	1
620	только с	4	1
621	случае не	3	1
622	это общее	1	1
623	не просто	23	1
624	от того	2	1
625	самом же	4	1
626	такие которые	1	1
627	момент в	1	1
628	глава iii	1	1
629	а потому	1	1
630	герои не	1	1
631	же деле	4	1
632	с общим	1	1
633	индивидуальность и	1	1
634	или иначе	1	1
635	перестают быть	1	1
636	поля зрения	1	1
637	свои особые	1	1
638	же о	1	1
639	себя и	1	1
640	что не	1	1
641	что для	3	1
642	предмет и	1	1
643	месте и	1	1
644	только по	1	1
645	них и	1	1
646	то и	5	1
647	он только	2	1
648	которых мы	1	1
649	ничем не	2	1
650	однако и	1	1
651	не дан	1	1
652	о чем	2	1
653	когда она	2	1
654	произведение в	2	1
655	что мы	8	1
656	д можно	1	1
657	он и	2	1
658	разговорный язык	1	1
659	нет ничего	6	1
660	на который	1	1
661	на смерть	1	1
662	вместе с	2	1
663	как та	1	1
664	то большим	1	1
665	не существенно	1	1
666	какого-нибудь одного	1	1
667	образ и	3	1
668	да и	5	1
669	образом на	1	1
670	мы до	1	1
671	в уже	1	1
672	быть не	1	1
673	мы коснулись	1	1
674	этого слова	5	1
675	значение что	1	1
676	и нет	2	1
677	но это	8	1
678	быть то	1	1
679	между прочим	2	1
680	например у	1	1
681	тому или	1	1
682	но с	2	1
683	тех или	5	1
684	в более	1	1
685	и вместо	1	1
686	слова но	1	1
687	тем более	3	1
688	сделать это	1	1
689	о котором	1	1
690	в отдельных	1	1
691	от них	1	1
692	от него	2	1
693	такие слова	1	1
694	иное чем	1	1
695	бы в	2	1
696	для его	3	1
697	пришлось бы	1	1
698	зрения в	1	1
699	же в	3	1
700	есть уже	3	1
701	только как	1	1
702	состоит из	5	1
703	при наличии	1	1
704	равно как	1	1
705	взятая в	5	1
706	предмета изображения	1	1
707	есть и	2	1
708	эти типы	1	1
709	жизни и	6	1
710	и другие	3	1
711	значение в	3	1
712	как на	2	1
713	в таком	5	1
714	этой точки	2	1
715	они не	1	1
