N	3gram	Trubetskoy_1	FransuaR
1	то же время	2	8
2	в то же	2	8
3	как и все	2	5
4	мы уже говорили	1	5
5	в конце концов	4	4
6	более или менее	7	3
7	в том числе	1	3
8	для того чтобы	7	3
9	таким образом и	1	3
10	с другой стороны	4	3
11	с самого начала	1	3
12	таким образом в	3	3
13	с точки зрения	8	2
14	таким образом все	1	2
15	том числе и	1	2
16	с одной стороны	2	2
17	в то время	2	2
18	о том что	4	2
19	то есть в	1	2
20	как мы видели	1	2
21	в каждый момент	1	1
22	и в конце	1	1
23	и того же	3	1
24	а следовательно и	1	1
25	уже знаем что	1	1
26	точки зрения на	1	1
27	и все что	2	1
28	дело в том	1	1
29	на том же	1	1
30	мы уже сказали	1	1
31	и до сих	1	1
32	те же самые	1	1
33	то же самое	1	1
34	то что эти	1	1
35	о которой мы	2	1
36	до сих пор	8	1
37	из них в	1	1
38	и не может	1	1
39	том случае если	4	1
40	и на него	1	1
41	нет и не	1	1
42	в таком же	2	1
43	и то что	3	1
44	и если бы	1	1
45	за то что	1	1
46	так как все	1	1
47	в том случае	4	1
48	одно и то	1	1
49	то время как	1	1
50	была у него	1	1
51	в данном случае	3	1
52	с тех пор	1	1
53	именно в этой	1	1
54	на первый взгляд	1	1
55	смысле этого слова	1	1
56	и то же	1	1
57	может быть и	4	1
58	и в нашем	1	1
59	а с другой	2	1
60	к одному из	1	1
61	все же не	3	1
62	в связи с	3	1
63	и все они	1	1
64	так и от	1	1
65	но в этой	1	1
66	быть и не	1	1
67	как мы знаем	1	1
68	не может быть	3	1
69	мы уже знаем	1	1
70	же самое что	1	1
71	и без того	4	1
72	в свою очередь	2	1
73	мало того что	1	1
74	мы не знаем	1	1
75	одного и того	3	1
76	и все прочие	1	1
77	в вопросе о	2	1
78	что эта традиция	1	1
79	мы видим что	1	1
80	не без влияния	1	1
81	мы сказали что	2	1
82	на самом деле	7	1
83	аспекта одного и	1	1
84	в том что	15	1
85	к тому же	5	1
86	в том же	3	1
87	мы видели что	1	1
