N	3gram	Medvedev_F_1	Problemy
1	с точки зрения	13	9
2	до сих пор	6	8
3	не может быть	5	8
4	в большинстве случаев	2	8
5	и не может	2	7
6	в пределах одного	1	6
7	по отношению к	4	5
8	то же время	8	5
9	в то же	8	5
10	в том числе	1	4
11	как и все	2	4
12	более или менее	6	3
13	как раз и	1	3
14	в отличие от	1	3
15	как мы увидим	2	3
16	том числе и	1	3
17	к одному знаменателю	1	3
18	с другой стороны	1	3
19	быть более или	1	2
20	нет и не	2	2
21	по своей природе	1	2
22	и до сих	1	2
23	в этом смысле	1	2
24	оно должно быть	1	2
25	сами по себе	2	2
26	в строгом смысле	2	2
27	но и в	1	2
28	в том что	1	2
29	как если бы	2	2
30	но в то	2	2
31	в этом романе	1	2
32	в отношении к	1	2
33	сама по себе	2	2
34	и не в	2	2
35	мы увидим что	1	2
36	может быть более	1	2
37	бы ни были	2	1
38	может войти в	2	1
39	должно быть адекватно	1	1
40	историка литературы и	1	1
41	в этом его	1	1
42	предмет и задачи	1	1
43	не может не	1	1
44	очень важное место	1	1
45	этом романе и	1	1
46	все эти вопросы	1	1
47	а вовсе не	2	1
48	прежде всего в	3	1
49	и наконец в	2	1
50	отношению к этой	1	1
51	несколько упрощаем и	1	1
52	не с точки	1	1
53	одной стороны и	4	1
54	же как и	1	1
55	все в этом	1	1
56	слова но лишь	1	1
57	и во всех	1	1
58	в его конкретной	1	1
59	если же он	1	1
60	они вовсе не	1	1
61	и в то	1	1
62	хотя бы и	1	1
63	сих пор почти	1	1
64	бы ни было	1	1
65	в той же	1	1
66	или менее глубокой	1	1
67	идеологических оценок в	1	1
68	точки зрения своей	1	1
69	занимает очень важное	1	1
70	между тем как	1	1
71	на самом же	1	1
72	при этом не	1	1
73	резко отличается от	1	1
74	за ней в	1	1
75	в данную эпоху	1	1
76	увидим дальше что	1	1
77	хотя и здесь	1	1
78	так сказать в	1	1
79	может быть и	3	1
80	мы увидим дальше	1	1
81	большое значение в	1	1
82	так же как	1	1
83	в данном случае	1	1
84	значительно и важно	1	1
85	с одной стороны	4	1
86	дистанцию по отношению	1	1
87	как один из	1	1
88	если бы оно	2	1
89	по сравнению с	1	1
90	так или иначе	1	1
91	и в их	2	1
92	не может войти	2	1
93	с разных сторон	1	1
94	в связи с	2	1
95	а не как	1	1
96	реагировать на него	2	1
97	это конечно не	1	1
98	не должна быть	1	1
99	во всяком случае	4	1
100	в точном смысле	1	1
101	до настоящего времени	2	1
102	большинстве же случаев	1	1
103	обрабатывается именно как	1	1
104	в каждом своем	1	1
105	самом же деле	1	1
106	вместо того чтобы	1	1
107	для историка литературы	1	1
108	самом деле в	1	1
109	и пр он	1	1
110	в общем не	1	1
111	в широком смысле	1	1
112	бы оно было	2	1
113	между этими двумя	1	1
114	не могло быть	1	1
115	в большинстве же	1	1
116	так и в	4	1
117	вовсе не как	1	1
118	в каждом элементе	1	1
119	с самого начала	1	1
120	свести концы с	1	1
121	глубже и существеннее	1	1
122	его жизнь и	1	1
123	разобранная нами особенность	1	1
124	в своих последних	1	1
125	выходит за пределы	1	1
126	и все остальные	1	1
127	но все же	1	1
128	как своего рода	1	1
129	не в этом	1	1
130	как мы знаем	1	1
131	друг от друга	2	1
132	определенное место в	1	1
133	если же они	1	1
134	как и всякое	1	1
135	выдвинул у нас	1	1
136	концы с концами	1	1
137	к тому что	1	1
138	из этих моментов	1	1
139	и всякое иное	1	1
140	и до настоящего	1	1
141	все это не	1	1
142	в высшей степени	1	1
143	в этом пункте	2	1
144	в жизни и	1	1
145	существенное влияние на	1	1
