N	3gram	Vygotskiy__5	Istorich
1	так же как	7	12
2	мы знаем что	1	7
3	совершенно так же	1	6
4	до сих пор	3	5
5	и то что	2	5
6	же как и	1	4
7	с другой стороны	2	4
8	не может быть	3	4
9	но все же	2	4
10	приводит нас к	2	4
11	что иное как	1	3
12	в этом случае	3	3
13	по сравнению с	5	3
14	не что иное	1	3
15	как мы видели	2	3
16	о том что	4	2
17	говорит об этом	1	2
18	мы имеем в	1	2
19	то же самое	4	2
20	но мы знаем	1	2
21	смысле этого слова	1	2
22	то что он	2	2
23	в тех случаях	1	2
24	так и в	1	2
25	тех случаях когда	1	2
26	в другом случае	1	2
27	в связи с	1	2
28	тем не менее	1	2
29	на этот вопрос	4	2
30	и может быть	1	1
31	потому что он	5	1
32	этот вопрос так	1	1
33	то здесь мы	1	1
34	не только по	1	1
35	с этим можно	1	1
36	связь этих двух	1	1
37	как это мы	1	1
38	подобно тому как	4	1
39	но и по	1	1
40	в том числе	1	1
41	потому что я	1	1
42	совершенно то же	1	1
43	знает что он	2	1
44	что в этом	1	1
45	если верно что	2	1
46	и не может	2	1
47	в зависимости от	2	1
48	является то что	2	1
49	что он не	2	1
50	становится понятным почему	1	1
51	как мы увидим	1	1
52	независимо от того	1	1
53	тому как в	3	1
54	есть одно и	1	1
55	так и с	1	1
56	происходит потому что	1	1
57	мы до сих	1	1
58	не могло быть	1	1
59	чем перейти к	1	1
60	но и это	1	1
61	в этой связи	1	1
62	о том как	2	1
63	останавливаться на этом	1	1
64	то время как	4	1
65	на передний план	1	1
66	а не только	1	1
67	именно в этой	1	1
68	таким образом и	1	1
69	этом случае мы	1	1
70	чтобы ответить на	1	1
71	это происходит потому	1	1
72	и то же	1	1
73	и вместе с	1	1
74	не могут быть	1	1
75	одни и те	1	1
76	но вместе с	1	1
77	одно и то	1	1
78	вместе с тем	2	1
79	нам понятно почему	1	1
80	в чем состоит	1	1
81	есть не что	1	1
82	не есть нечто	1	1
83	здесь в качестве	1	1
84	между собой и	1	1
85	мы не можем	1	1
86	таким образом мы	1	1
87	в то время	4	1
88	же самое что	2	1
89	но он не	4	1
90	ничего общего с	2	1
91	что он при	1	1
92	и тем самым	1	1
93	в связь с	1	1
94	и те же	1	1
95	как указано в	1	1
96	можно сказать что	5	1
97	ничего не говорит	1	1
98	ответить на этот	1	1
99	как мы видим	1	1
100	до того как	2	1
101	к тому что	1	1
102	мы видим что	2	1
103	но как правило	1	1
104	то что они	2	1
105	тот же процесс	2	1
106	хотя бы гипотетически	1	1
107	в этом убеждает	1	1
108	более ранней стадии	1	1
