N	2gram	Losev_Dial_4	Myshleni
1	точки зрения	14	26
2	таким образом	5	26
3	в том	11	24
4	и в	15	23
5	том что	10	21
6	с точки	9	18
7	в этом	11	17
8	того чтобы	5	17
9	то что	16	17
10	не только	8	16
11	так же	4	16
12	того что	13	15
13	для того	5	15
14	как и	7	14
15	может быть	17	14
16	но и	4	14
17	в его	4	14
18	что в	7	14
19	не может	11	12
20	сказать что	6	11
21	как бы	14	11
22	в отношении	2	10
23	с другой	1	10
24	прежде всего	11	10
25	и с	4	9
26	в качестве	2	9
27	другой стороны	2	9
28	же точно	1	9
29	вместе с	2	9
30	и не	30	9
31	не является	1	9
32	то же	9	8
33	заключается в	2	8
34	в процессе	1	8
35	в основе	10	8
36	и на	5	8
37	нашей работы	1	8
38	с одной	1	8
39	нашего исследования	2	8
40	мы не	9	7
41	вопрос о	2	7
42	в самом	2	7
43	в этой	4	7
44	с тем	4	7
45	в то	6	7
46	мы могли	1	7
47	и ее	8	7
48	так как	14	7
49	что он	7	7
50	же как	1	6
51	в сущности	5	6
52	все это	9	6
53	к слову	1	6
54	с этим	3	6
55	в себе	8	6
56	в силу	4	6
57	лишь в	2	6
58	и тем	6	6
59	с этой	2	6
60	по сравнению	2	6
61	и его	7	6
62	о том	5	6
63	учения о	1	6
64	все время	1	6
65	только в	7	6
66	мы можем	3	6
67	тем что	2	6
68	от того	2	6
69	именно в	5	6
70	потому что	10	6
71	собственном смысле	2	5
72	сравнению с	2	5
73	из того	1	5
74	бы в	4	5
75	в собственном	3	5
76	перед нами	6	5
77	и как	4	5
78	но в	3	5
79	на то	5	5
80	он не	1	5
81	и более	1	5
82	на основании	3	5
83	если бы	6	5
84	тем самым	3	5
85	для этого	2	5
86	по себе	13	5
87	как мы	1	5
88	что может	1	5
89	и что	9	5
90	можно сказать	5	5
91	так и	5	5
92	что для	1	5
93	что мы	7	5
94	думается что	1	5
95	и все	11	5
96	тем более	6	5
97	мы должны	4	5
98	из этого	1	5
99	в своих	1	5
100	в котором	2	4
101	в чем	8	4
102	с его	5	4
103	как в	3	4
104	что ребенок	1	4
105	целый ряд	1	4
106	все эти	3	4
107	что она	5	4
108	при этом	2	4
109	их в	1	4
110	что все	4	4
111	было бы	9	4
112	ни в	8	4
113	со всей	2	4
114	в своей	3	4
115	не в	8	4
116	ребенка как	1	4
117	в пользу	2	4
118	во всей	2	4
119	в свете	5	4
120	мы видим	4	4
121	только что	2	4
122	для всех	3	4
123	новых фактов	1	4
124	в одном	4	4
125	как раз	4	4
126	фактов и	1	4
127	по существу	1	4
128	она должна	2	4
129	в результате	6	4
130	хотя бы	4	4
131	в свою	3	4
132	показали что	1	4
133	к этому	3	4
134	как на	1	4
135	смысле слова	1	3
136	отношения к	3	3
137	в сфере	5	3
138	человека и	2	3
139	сам по	2	3
140	и то	3	3
141	приходит к	1	3
142	оба эти	1	3
143	я не	5	3
144	из которых	3	3
145	в их	3	3
146	силу этого	1	3
147	в общем	1	3
148	в новом	1	3
149	друг от	1	3
150	что они	4	3
151	в одной	1	3
152	что именно	7	3
153	в своем	5	3
154	все же	2	3
155	в которой	2	3
156	что это	13	3
157	из этих	2	3
158	учение о	5	3
159	как он	1	3
160	всей его	2	3
161	в наших	1	3
162	друг другу	1	3
163	и если	3	3
164	в первую	1	3
165	его не	1	3
166	на все	2	3
167	и мы	7	3
168	показывает что	2	3
169	всегда и	3	3
170	такой же	1	3
171	мысль и	1	3
172	в которых	1	3
173	психической жизни	2	3
174	всего его	1	3
175	она не	4	3
176	тогда когда	5	3
177	не могло	1	3
178	ничего не	17	3
179	во всем	2	3
180	в области	3	3
181	в каком	5	3
182	могут быть	3	3
183	что оно	7	3
184	и это	8	3
185	от друга	1	3
186	свою очередь	2	3
187	не могу	1	3
188	можно было	1	3
189	об этой	2	3
190	об этом	3	3
191	одного из	1	3
192	как чисто	2	3
193	может не	1	3
194	и которое	1	3
195	и следовательно	3	3
196	этот вопрос	1	3
197	которое мы	1	3
198	связи с	1	3
199	уже в	1	3
200	то и	2	3
201	и других	1	3
202	мы находим	2	3
203	вовсе не	6	3
204	на этот	1	3
205	в природе	3	3
206	во всех	2	3
207	превращается в	1	3
208	а не	18	3
209	ко всем	1	3
210	и основной	1	3
211	только для	3	3
212	и от	1	3
213	сознания и	3	3
214	во всяком	2	3
215	речь идет	1	2
216	он может	1	2
217	тех же	2	2
218	но тем	1	2
219	и должны	1	2
220	идет о	1	2
221	едва ли	3	2
222	в зависимости	1	2
223	той же	5	2
224	есть не	5	2
225	что если	3	2
226	бы что	1	2
227	он как	1	2
228	оно есть	4	2
229	зависимости от	1	2
230	первый план	1	2
231	как таковая	2	2
232	в ее	2	2
233	только тогда	5	2
234	который мы	1	2
235	себе и	2	2
236	за пределы	3	2
237	и я	1	2
238	как говорит	1	2
239	чем мы	1	2
240	хотя и	6	2
241	когда он	3	2
242	и наконец	3	2
243	в противоположность	2	2
244	от этого	3	2
245	бы и	3	2
246	быть выражена	1	2
247	в нашем	1	2
248	это понятие	3	2
249	главным образом	2	2
250	нас сейчас	1	2
251	всех этих	1	2
252	свою собственную	1	2
253	он должен	1	2
254	и вот	11	2
255	одной и	3	2
256	на этом	3	2
257	одно и	1	2
258	но все	2	2
259	том же	1	2
260	есть все	2	2
261	что перед	1	2
262	с другими	1	2
263	ближе к	1	2
264	и во-вторых	2	2
265	в них	2	2
266	мы видели	1	2
267	должно быть	2	2
268	потому и	1	2
269	как таковой	5	2
270	в один	3	2
271	был бы	2	2
272	на первый	1	2
273	и при	2	2
274	представление о	2	2
275	и той	3	2
276	не могли	2	2
277	что этот	2	2
278	того кто	1	2
279	даже в	1	2
280	что эта	2	2
281	что с	2	2
282	есть прежде	3	2
283	не имеет	14	2
284	дело в	1	2
285	того как	2	2
286	говорить о	11	2
287	действительность и	1	2
288	никогда не	2	2
289	же время	6	2
290	в изложении	1	2
291	ибо все	1	2
292	является то	1	2
293	лежит в	3	2
294	переходом от	1	2
295	и возникает	1	2
296	и которая	1	2
297	в конце	1	2
298	данном случае	1	2
299	ясно что	11	2
300	на их	1	2
301	вот почему	3	2
302	от них	1	2
303	вслед за	1	2
304	мы хотим	2	2
305	если это	1	2
306	в современной	1	2
307	один из	4	2
308	содержится в	1	2
309	выше и	1	2
310	без этого	1	2
311	которые мы	2	2
312	на всем	1	2
313	уже не	9	2
314	в виде	3	2
315	речь в	1	2
316	в известном	1	2
317	ту или	2	2
318	одно из	1	2
319	эти три	1	2
320	под именем	1	2
321	заметить что	1	2
322	и даже	6	2
323	в основу	1	2
324	а эти	1	2
325	с той	2	2
326	по всей	1	2
327	если мы	5	2
328	те кто	1	2
329	и пр	9	2
330	как невозможно	1	2
331	и слово	2	2
332	и отношение	4	2
333	в частности	2	2
334	и потому	3	2
335	как это	2	2
336	человека к	1	2
337	при переходе	1	2
338	в данном	3	2
339	всего в	1	2
340	в течение	4	2
341	в словах	3	2
342	в состоянии	1	2
343	в смысле	5	2
344	фактов он	1	2
345	что кроме	2	2
346	мы только	2	2
347	о котором	1	2
348	которая в	1	2
349	в одинаковой	1	2
350	а в	1	2
351	мы начинаем	2	2
352	природе и	2	2
353	жизни и	4	2
354	ее в	2	2
355	можно назвать	3	2
356	кто его	1	1
357	и т	17	1
358	но кто	1	1
359	личности мы	1	1
360	момент именно	1	1
361	на самом	1	1
362	переход от	1	1
363	этого последнего	1	1
364	мы имели	3	1
365	или по	4	1
366	он всегда	2	1
367	и больше	1	1
368	действительности и	1	1
369	каком отношении	1	1
370	чем именно	1	1
371	это случайно	1	1
372	мы уже	3	1
373	чего ему	1	1
374	путь для	1	1
375	науки и	2	1
376	сущности это	1	1
377	только благодаря	1	1
378	совпадает с	2	1
379	только это	1	1
380	так мы	1	1
381	области мышления	1	1
382	видели уже	1	1
383	то это	1	1
384	сравнено с	1	1
385	в виду	9	1
386	же что	3	1
387	себе что	2	1
388	что существует	1	1
389	к общему	1	1
390	в ней	5	1
391	и говорить	1	1
392	которую можно	1	1
393	в отличие	1	1
394	еще не	4	1
395	на них	1	1
396	быть в	5	1
397	и нигде	1	1
398	явлений с	3	1
399	только после	2	1
400	такого что	1	1
401	мы будем	2	1
402	не то	1	1
403	не входит	1	1
404	не говорят	3	1
405	очевидно что	1	1
406	что так	1	1
407	отличие от	2	1
408	и будет	2	1
409	не просто	7	1
410	мы сейчас	1	1
411	сама по	5	1
412	в истории	3	1
413	этих обеих	1	1
414	если она	2	1
415	это одно	1	1
416	стороны и	1	1
417	как к	1	1
418	что нет	1	1
419	кроме того	2	1
420	просто как	2	1
421	в полном	1	1
422	чего не	3	1
423	и поведения	1	1
424	или иную	2	1
425	то в	5	1
426	стороны мы	1	1
427	та же	3	1
428	с какой	1	1
429	этих моментов	1	1
430	что же	2	1
431	или во	1	1
432	тоже не	2	1
433	то обстоятельство	1	1
434	с их	4	1
435	остановиться на	1	1
436	чувств и	1	1
437	вообще не	1	1
438	с чем	1	1
439	как оно	1	1
440	в нем	5	1
441	принять ее	1	1
442	т д	15	1
443	она становится	1	1
444	мы с	1	1
445	о которой	1	1
446	таково что	2	1
447	и еще	1	1
448	моменты которые	1	1
449	даже тогда	1	1
450	новое и	1	1
451	в анализе	2	1
452	содержит в	1	1
453	объединения этих	1	1
454	чем она	1	1
455	его от	1	1
456	план то	1	1
457	всех своих	1	1
458	его можно	1	1
459	будем говорить	1	1
460	всего то	1	1
461	благоприятные условия	1	1
462	и заключается	1	1
463	тут не	2	1
464	а вместе	1	1
465	для всей	1	1
466	как они	1	1
467	связанные с	1	1
468	пока мы	1	1
469	и дальше	1	1
470	фактов не	1	1
471	что мне	1	1
472	то понятие	1	1
473	в строго	1	1
474	на каком	1	1
475	чем заключается	3	1
476	свойств в	1	1
477	этом смысле	4	1
478	своем исследовании	1	1
479	в жизни	5	1
480	только лишь	1	1
481	но мы	2	1
482	он является	1	1
483	о которых	1	1
484	смысле она	1	1
485	другая форма	1	1
486	ведет к	1	1
487	в чистом	1	1
488	имеет никакой	1	1
489	нисколько не	2	1
490	однако ясно	1	1
491	но если	5	1
492	сказать так	2	1
493	указывает и	1	1
494	и без	2	1
495	вне всякого	2	1
496	почти не	1	1
497	бы к	1	1
498	еще с	1	1
499	оказывается что	4	1
500	знаем что	1	1
501	бы мы	1	1
502	что я	5	1
503	отдельных сторон	1	1
504	которые в	1	1
505	что было	2	1
506	тем не	2	1
507	по крайней	7	1
508	возможно только	3	1
509	которое будет	1	1
510	что сам	1	1
511	о значении	1	1
512	этого мало	1	1
513	и вся	1	1
514	она по	1	1
515	не менее	2	1
516	вплоть до	1	1
517	по основному	1	1
518	не зависящего	1	1
519	и ясно	1	1
520	как о	2	1
521	и сама	1	1
522	в область	1	1
523	и именно	2	1
524	это дает	1	1
525	во всякой	1	1
526	новых свойств	1	1
527	следовательно и	1	1
528	этого явления	1	1
529	наука и	1	1
530	и всегда	1	1
531	находятся в	1	1
532	природы в	1	1
533	говорить как	1	1
534	того в	1	1
535	этих последних	1	1
536	возможно было	1	1
537	так то	4	1
538	как будто	2	1
