N	3gram	Medvedev_F_3	KulturaY
1	и т п	5	24
2	и т д	6	14
3	в том что	3	10
4	можно было бы	1	9
5	с точки зрения	14	8
6	для того чтобы	4	8
7	в самом деле	4	7
8	с другой стороны	5	7
9	в этом смысле	2	5
10	во всяком случае	6	5
11	тем не менее	2	5
12	в зависимости от	5	4
13	и тем не	1	4
14	не только в	1	4
15	не может быть	14	4
16	в лучшем случае	1	3
17	в этом отношении	3	3
18	в конце концов	2	3
19	в связи с	4	3
20	то же время	7	3
21	в то же	7	3
22	потому что он	3	2
23	а следовательно и	1	2
24	на самом деле	12	2
25	в каждый данный	1	2
26	в этом случае	1	2
27	каждый данный момент	1	2
28	хотя бы и	1	2
29	в первый период	1	2
30	с этой точки	1	2
31	то или иное	2	2
32	вместе с тем	3	2
33	может быть только	2	2
34	дело не в	2	2
35	так же как	1	2
36	в отличие от	2	2
37	т е на	1	2
38	и в том	1	2
39	этой точки зрения	1	2
40	если бы например	1	2
41	того или иного	1	2
42	и в самом	1	2
43	т п в	2	2
44	но все же	1	2
45	можно сказать что	1	2
46	на то что	1	2
47	так или иначе	1	2
48	и следовательно на	1	1
49	хотя и не	1	1
50	лишь в той	1	1
51	не следует что	2	1
52	огромном большинстве случаев	1	1
53	иметь в виду	1	1
54	это положение нуждается	1	1
55	дело в том	2	1
56	в настоящее время	1	1
57	т е не	1	1
58	еще и иное	1	1
59	свое выражение в	1	1
60	может и не	1	1
61	можно утверждать что	1	1
62	следовательно и в	2	1
63	т е к	1	1
64	до сих пор	1	1
65	тот или иной	1	1
66	сам по себе	1	1
67	можно говорить о	1	1
68	вовсе не потому	1	1
69	отнюдь не следует	1	1
70	бы то ни	4	1
71	нет никаких оснований	1	1
72	только то что	2	1
73	но и здесь	1	1
74	какой бы то	1	1
75	в той мере	1	1
76	между тем наша	1	1
77	том или ином	1	1
78	и той же	1	1
79	т п т	1	1
80	и в других	1	1
81	в такой степени	1	1
82	в значительной степени	1	1
83	в том или	1	1
84	т е в	1	1
85	в данном случае	4	1
86	сами по себе	2	1
87	не потому что	1	1
88	то ни было	4	1
89	в самом процессе	1	1
90	с одной стороны	1	1
91	которых идет речь	1	1
92	смысле этого слова	2	1
93	зависимости от того	1	1
94	нужно иметь в	1	1
95	и в этой	1	1
96	в последнее время	1	1
97	в противном случае	1	1
98	не в том	1	1
99	все более и	1	1
100	в огромном большинстве	1	1
101	в виду что	1	1
102	о которых идет	1	1
103	ведь на самом	2	1
104	мере в какой	1	1
105	и иное значение	1	1
106	положение нуждается в	1	1
107	и пр и	1	1
108	что же такое	1	1
109	потому что и	1	1
110	этого слова и	1	1
111	убедиться в этом	1	1
112	ни в каком	1	1
113	языка и его	1	1
114	так как и	1	1
115	но оно не	1	1
116	как и в	1	1
117	он был бы	1	1
118	о том что	1	1
119	и никогда не	1	1
120	с самого начала	1	1
121	языка с помощью	1	1
122	более и более	1	1
123	того чтобы не	1	1
124	к тому чтобы	1	1
125	не выходит за	1	1
126	у нас в	1	1
127	как впрочем и	1	1
128	указаний на то	1	1
129	не может и	1	1
130	в большинстве случаев	4	1
131	к тому что	2	1
132	одной и той	1	1
133	той мере в	1	1
134	вовсе не следует	1	1
135	тех или иных	1	1
136	сама по себе	1	1
137	пр и пр	1	1
138	нельзя ставить рядом	1	1
139	то же что	2	1
140	и до конца	1	1
141	п т е	1	1
142	потому что они	1	1
143	не нуждается в	1	1
144	как мы знаем	4	1
145	как мы видели	2	1
