N	2gram	Propp_Isto_6	FransuaR
1	и в	26	49
2	то есть	1	32
3	прежде всего	4	19
4	в его	5	18
5	и на	12	17
6	не только	10	17
7	и его	7	17
8	в этом	12	15
9	и не	10	15
10	в них	3	13
11	только в	5	13
12	но и	9	13
13	как и	5	11
14	как бы	4	11
15	в этой	2	10
16	вовсе не	2	10
17	в нем	8	9
18	для него	1	9
19	и др	2	9
20	все это	1	9
21	отношение к	1	8
22	то же	5	7
23	все же	8	7
24	все эти	8	7
25	таким образом	12	7
26	как мы	4	7
27	один из	3	7
28	не может	6	7
29	жизни и	2	7
30	мы уже	6	6
31	именно в	1	6
32	во всех	1	6
33	в истории	1	6
34	так и	5	6
35	и с	6	6
36	точки зрения	1	6
37	но он	2	6
38	в то	5	6
39	то что	6	6
40	так как	18	6
41	сказать что	3	6
42	с его	4	5
43	из этих	4	5
44	но не	2	5
45	в своем	2	5
46	при этом	3	5
47	в эту	2	5
48	в своей	3	5
49	никогда не	13	5
50	уже говорили	1	5
51	уже в	1	5
52	может быть	11	5
53	в особенности	1	5
54	относится к	2	5
55	отношения к	1	4
56	и до	2	4
57	и к	1	4
58	но в	7	4
59	в себе	3	4
60	этот процесс	1	4
61	но все	2	4
62	в жизни	1	4
63	в этих	2	4
64	и более	1	4
65	с ним	8	4
66	одна из	2	4
67	в области	1	4
68	с другой	10	4
69	мы находим	2	4
70	а в	3	4
71	тем что	5	4
72	в форме	2	4
73	смерти и	2	4
74	до сих	4	4
75	не было	3	4
76	там где	5	4
77	и о	1	4
78	сих пор	4	4
79	том что	10	4
80	в свое	2	4
81	в своих	3	4
82	как на	3	4
83	также и	1	3
84	связана с	3	3
85	на первом	1	3
86	раз в	1	3
87	и вот	3	3
88	свое время	1	3
89	можно было	2	3
90	а затем	1	3
91	на все	1	3
92	и других	3	3
93	было бы	2	3
94	ни в	2	3
95	был и	1	3
96	далеко не	3	3
97	несмотря на	1	3
98	мы видели	11	3
99	на земле	4	3
100	в одном	3	3
101	их в	3	3
102	и под	3	3
103	даже в	2	3
104	к этим	1	3
105	только с	1	3
106	и это	8	3
107	с ее	1	3
108	в ее	1	3
109	так в	6	3
110	связанных с	1	3
111	но здесь	4	3
112	о том	7	3
113	другими словами	3	3
114	к нему	1	3
115	наконец в	1	3
116	же в	1	3
117	что он	9	3
118	мире и	1	3
119	с одной	7	3
120	связан с	6	3
121	превращается в	7	3
122	связь с	11	3
123	о чем	2	3
124	одной стороны	7	3
125	видит в	1	3
126	например у	3	3
127	в книге	4	3
128	победа над	1	3
129	но эти	2	3
130	в том	12	3
131	другой стороны	8	3
132	одним из	1	2
133	тех же	1	2
134	в какой-то	1	2
135	со смертью	1	2
136	он как	1	2
137	но даже	1	2
138	в ней	5	2
139	еще не	9	2
140	он был	2	2
141	что они	2	2
142	же с	1	2
143	дает нам	2	2
144	целый ряд	2	2
145	только то	2	2
146	та же	3	2
147	учение о	1	2
148	имеем в	4	2
149	на то	2	2
150	мы наблюдаем	1	2
151	на его	4	2
152	широкое и	1	2
153	ключ к	1	2
154	подобно тому	1	2
155	так например	3	2
156	связанные с	1	2
157	в мире	1	2
158	чем объяснить	1	2
159	на этой	2	2
160	можно найти	1	2
161	что касается	2	2
162	жизнь и	1	2
163	и эти	5	2
164	на языке	1	2
165	мы должны	2	2
166	что в	12	2
167	того как	3	2
168	его связь	1	2
169	того чтобы	1	2
170	ничего не	2	2
171	связанное с	1	2
172	к ней	1	2
173	здесь же	4	2
174	вот в	1	2
175	могут быть	3	2
176	в одну	1	2
177	здесь не	2	2
178	еще в	3	2
179	в обряде	1	2
180	другом месте	1	2
181	в другом	1	2
182	одного из	1	2
183	можно сказать	2	2
184	там же	3	2
185	связаны с	5	2
186	одной из	1	2
187	очень много	1	2
188	страх перед	1	2
189	всяком случае	2	2
190	здесь с	1	2
191	именно на	2	2
192	в качестве	3	2
193	есть в	1	2
194	характерно что	1	2
195	себе в	4	2
196	никто не	2	2
197	мы можем	7	2
198	у него	7	2
199	в первую	1	2
200	ссылается на	1	2
201	и даже	1	2
202	связано с	4	2
203	одну из	4	2
204	под влиянием	1	2
205	в связи	1	2
206	вместе с	8	2
207	так же	2	2
208	в него	3	2
209	книге о	2	2
210	этого момента	1	2
211	на эту	1	2
212	тому как	1	2
213	в тех	3	2
214	по существу	1	2
215	всем что	1	2
216	эти два	2	2
217	но это	4	2
218	природу и	1	2
219	под названием	2	2
220	вряд ли	1	2
221	и становится	1	2
222	еще раз	1	2
223	хотя и	1	2
224	и могли	1	2
225	и другие	3	2
226	ее в	6	2
227	и эта	3	2
228	это в	1	2
229	в противоположность	1	2
230	во всяком	2	2
231	все что	4	2
232	лодке и	1	1
233	здесь еще	4	1
234	например в	7	1
235	с кем	1	1
236	и то	3	1
237	а иногда	1	1
238	только потому	1	1
239	силы и	1	1
240	смерти с	1	1
241	этого мира	1	1
242	здесь и	2	1
243	в подземное	1	1
244	и объяснение	1	1
245	в котором	1	1
246	блюдо и	1	1
247	что эти	2	1
248	должна быть	3	1
249	и этот	1	1
250	несколько иной	1	1
251	поводов для	1	1
252	есть не	1	1
253	к народу	1	1
254	и была	1	1
255	мы имеем	14	1
256	превратились в	1	1
257	которую мы	1	1
258	бы что	1	1
259	на эти	2	1
260	как под	1	1
261	но она	1	1
262	не вполне	2	1
263	можно предполагать	1	1
264	того же	2	1
265	и он	4	1
266	всех сторон	1	1
267	может дать	1	1
268	дать ему	1	1
269	по линии	1	1
270	на них	1	1
271	знаем что	2	1
272	которые имели	1	1
273	бы она	1	1
274	и уничтожение	1	1
275	них всегда	1	1
276	видели что	3	1
277	могло быть	2	1
278	же она	1	1
279	было очень	1	1
280	только тогда	1	1
281	по отношению	2	1
282	вступают в	1	1
283	иногда и	1	1
284	для борьбы	2	1
285	так что	3	1
286	в одной	2	1
287	независимо от	3	1
288	как в	6	1
289	стороны и	2	1
290	однако не	1	1
291	перед нами	2	1
292	тех случаях	3	1
293	не будем	2	1
294	и наконец	3	1
295	вот несколько	1	1
296	от этого	3	1
297	это есть	1	1
298	царстве мертвых	2	1
299	в целом	1	1
300	формы в	1	1
301	бы с	1	1
302	он в	1	1
303	можно не	1	1
304	еще далеко	1	1
305	по форме	1	1
306	и тот	1	1
307	и те	2	1
308	быть только	2	1
309	главным образом	3	1
310	оно было	1	1
311	он не	2	1
312	которая является	1	1
313	в силу	1	1
314	так часто	2	1
315	друг с	1	1
316	из него	2	1
317	и по	4	1
318	смерти однако	1	1
319	на этом	1	1
320	людей и	2	1
321	в борьбе	1	1
322	жить в	1	1
323	однако все	1	1
324	с циклом	1	1
325	что все	1	1
326	об этом	1	1
327	которое нужно	1	1
328	его в	5	1
329	это не	4	1
330	он есть	1	1
331	кажется что	2	1
332	о которых	1	1
333	она и	1	1
334	в самую	1	1
335	с этой	2	1
336	идея эта	1	1
337	не всегда	4	1
338	уже у	1	1
339	в один	1	1
340	их на	1	1
341	в царстве	2	1
342	но если	1	1
343	связь со	2	1
344	таким же	3	1
345	представление о	9	1
346	оказывается что	1	1
347	должны были	2	1
348	не менее	1	1
349	силу и	2	1
350	образом и	2	1
351	не в	3	1
352	самое время	2	1
353	что этот	2	1
354	где нет	2	1
355	изменилось отношение	1	1
356	же мы	5	1
357	и вся	1	1
358	и есть	1	1
359	она не	3	1
360	из которых	3	1
361	случае в	1	1
362	все три	1	1
363	строя и	1	1
364	как о	1	1
365	означает что	1	1
366	считает что	1	1
367	после того	2	1
368	было особенно	1	1
369	форме мы	1	1
370	и смерть	1	1
371	пути в	1	1
372	больше чем	1	1
373	в форму	2	1
374	или как	2	1
375	к концу	3	1
376	как она	1	1
377	такое понимание	2	1
378	потому что	13	1
379	от рождения	1	1
380	тела и	2	1
381	с тем	4	1
382	с другом	1	1
383	не создает	1	1
384	к себе	2	1
385	не могут	1	1
386	есть только	1	1
387	когда они	1	1
388	просто на	1	1
389	далеко за	1	1
390	и сам	2	1
391	народа в	1	1
392	он имел	1	1
393	вокруг него	3	1
394	к тому	2	1
395	не есть	2	1
396	для того	1	1
397	оно не	1	1
398	с образом	1	1
399	должен быть	1	1
400	связи со	1	1
401	нами выше	1	1
402	него самого	1	1
403	смерти в	2	1
404	здесь мы	4	1
405	и когда	1	1
406	в образе	10	1
407	особый интерес	1	1
408	очень распространено	1	1
409	если бы	3	1
410	правда в	1	1
411	для этого	1	1
412	по мере	1	1
413	подземное царство	1	1
414	стремление к	1	1
415	эта сторона	2	1
416	образом в	1	1
417	и здесь	1	1
418	есть одновременно	1	1
419	или на	1	1
420	эта традиция	1	1
421	только за	1	1
422	можно встретить	1	1
423	знает что	1	1
424	должно было	1	1
425	того или	1	1
426	нет у	1	1
427	а во	1	1
428	оживает и	1	1
429	продолжали существовать	1	1
430	борьбе с	2	1
431	что и	4	1
432	отметить что	2	1
433	них в	1	1
434	чтобы его	1	1
435	представления о	10	1
436	в свете	1	1
437	этот элемент	1	1
438	в лице	2	1
439	того что	2	1
440	что здесь	3	1
441	здесь почти	1	1
442	ведь эти	1	1
443	ее то	1	1
444	мы видим	5	1
445	ясно что	1	1
446	в народе	2	1
447	и действительно	3	1
448	еще и	1	1
449	смерти которые	1	1
450	поэтому и	1	1
451	в литературу	1	1
452	всех его	2	1
453	это означает	2	1
454	и ее	3	1
455	одна и	1	1
456	какой-то степени	1	1
457	по другим	1	1
458	что из	2	1
459	из которого	1	1
460	влиянием этих	1	1
461	своего рода	2	1
462	борьбы с	3	1
463	в виде	6	1
464	viii и	1	1
465	а это	1	1
466	особенно тех	1	1
467	у народа	2	1
468	мы знаем	2	1
469	одно из	1	1
470	искать в	1	1
471	эти три	3	1
472	пока не	2	1
473	это место	2	1
474	к ним	1	1
475	известно что	2	1
476	в очень	4	1
477	большого дома	1	1
478	где в	1	1
479	из приведенных	1	1
480	их можно	2	1
481	ты не	1	1
482	государство и	1	1
483	в лодке	1	1
484	стороны он	3	1
485	после смерти	2	1
486	что не	2	1
487	всего мира	1	1
488	это прежде	1	1
489	на этот	1	1
490	в картине	1	1
491	а не	2	1
492	и далее	2	1
493	как ни	1	1
494	из народных	1	1
495	долгое время	1	1
496	а по	1	1
497	чем на	1	1
498	он становится	2	1
499	здесь этот	1	1
500	когда она	1	1
501	существу и	1	1
502	на время	1	1
503	не существует	1	1
504	он и	2	1
505	вступает в	1	1
506	что фигура	1	1
507	этой же	1	1
508	в частности	3	1
509	царство где	2	1
510	относятся к	1	1
511	над ним	1	1
512	к своему	3	1
513	на тот	2	1
514	чем в	1	1
515	и там	6	1
516	которые по	1	1
517	это значит	1	1
518	смеха мы	1	1
519	их было	1	1
520	и половой	1	1
521	этом случае	6	1
522	т с	1	1
523	своей жизни	1	1
524	о его	1	1
525	видно что	2	1
526	выходит из	1	1
527	но разумеется	1	1
528	и где	1	1
529	в более	6	1
530	не является	1	1
531	и для	1	1
532	и часто	1	1
533	случаях когда	3	1
534	они дают	1	1
535	и от	3	1
536	место для	1	1
537	а все	1	1
538	для нас	2	1
539	наблюдения над	1	1
540	здесь по	1	1
541	только раз	1	1
542	находит свое	1	1
543	бы в	1	1
544	и как	2	1
545	будто бы	1	1
546	именно он	1	1
547	еще очень	2	1
548	для людей	1	1
549	но вот	2	1
550	за этим	1	1
551	например на	2	1
552	в преисподней	2	1
553	еще ничего	1	1
554	с ними	2	1
555	состоит из	1	1
556	равно как	1	1
557	в свою	1	1
558	что такие	1	1
559	является и	3	1
560	она снесла	1	1
561	отношению к	2	1
562	можно привести	1	1
563	есть и	4	1
564	на своем	4	1
565	в античности	4	1
566	к этому	3	1
567	в загробном	1	1
