N	2gram	Bakhtin_Fr_2	Problema
1	то что	6	42
2	вовсе не	10	35
3	то есть	32	33
4	и в	49	32
5	и не	15	31
6	не есть	1	29
7	в этом	15	19
8	не менее	1	19
9	не только	17	17
10	потому что	1	16
11	в себе	4	15
12	в виде	1	15
13	а не	1	15
14	но в	4	14
15	указывает на	1	14
16	может быть	5	14
17	как бы	11	14
18	в нем	9	13
19	как раз	1	13
20	сказать что	6	13
21	том что	4	12
22	что в	2	12
23	так и	6	12
24	также и	3	11
25	так как	6	11
26	о том	3	11
27	и даже	2	11
28	то же	7	10
29	в этой	10	10
30	об этом	1	10
31	ничего не	2	10
32	прежде всего	19	10
33	еще не	2	9
34	но не	5	9
35	того чтобы	2	9
36	и это	3	9
37	но и	13	9
38	по своему	1	9
39	это есть	1	9
40	в том	3	9
41	так же	2	9
42	и о	4	8
43	и ее	1	8
44	и на	17	8
45	все эти	7	8
46	на то	2	8
47	для того	1	8
48	было бы	3	8
49	он и	1	8
50	в своей	5	8
51	есть только	1	8
52	даже и	2	8
53	не может	7	8
54	но это	2	8
55	во всех	6	7
56	всех этих	3	7
57	содержит в	2	7
58	ни в	3	7
59	в них	13	7
60	как мы	7	7
61	здесь не	2	7
62	никогда не	5	7
63	того что	1	7
64	что он	3	7
65	только в	13	7
66	тем что	4	7
67	такого рода	2	7
68	все это	9	7
69	и все	3	7
70	во всяком	2	7
71	и то	1	6
72	самом деле	1	6
73	на самом	2	6
74	и есть	1	6
75	есть не	1	6
76	за пределы	2	6
77	и как	1	6
78	в самом	3	6
79	при этом	5	6
80	его в	1	6
81	это не	1	6
82	как символ	1	6
83	в то	6	6
84	таким образом	7	6
85	в виду	3	6
86	и здесь	1	6
87	в его	18	6
88	так что	1	6
89	в конце	2	6
90	о чем	3	6
91	не существует	1	6
92	хотя и	2	6
93	всегда есть	1	6
94	совершенно не	2	6
95	ни его	1	5
96	действительности и	1	5
97	мы уже	6	5
98	в своем	5	5
99	перед нами	1	5
100	далеко не	3	5
101	с тем	1	5
102	в котором	1	5
103	есть именно	1	5
104	текста и	1	5
105	связи с	2	5
106	и которые	1	5
107	можно сказать	2	5
108	для нас	1	5
109	есть в	2	5
110	еще и	1	5
