N	2gram	Losev_Prob_2	KulturaY
1	и т	6	39
2	потому что	13	25
3	и в	35	23
4	т е	1	22
5	не только	24	20
6	в том	12	19
7	в этом	17	18
8	и не	37	16
9	было бы	8	15
10	так как	7	15
11	может быть	18	15
12	т д	6	14
13	точки зрения	2	14
14	все эти	7	12
15	если бы	4	12
16	у нас	18	12
17	в самом	5	12
18	но в	6	11
19	том что	19	11
20	того чтобы	2	11
21	в области	6	11
22	русском языке	2	10
23	по себе	8	10
24	в языке	15	10
25	а не	10	10
26	что в	11	10
27	самом деле	4	9
28	вопрос о	3	9
29	хотя бы	12	9
30	то что	38	9
31	можно было	5	9
32	вовсе не	37	9
33	для того	3	9
34	не может	13	9
35	только потому	1	8
36	не в	2	8
37	языка и	5	8
38	и что	13	8
39	в качестве	2	8
40	уже не	8	8
41	прежде всего	11	8
42	с другой	6	8
43	что это	1	7
44	все же	8	7
45	в нашем	3	7
46	то обстоятельство	1	7
47	в силу	1	7
48	и с	10	7
49	не менее	13	7
50	обстоятельство что	1	7
51	но и	16	7
52	другой стороны	5	7
53	то же	5	6
54	и на	5	6
55	но не	4	6
56	в этой	9	6
57	да и	10	6
58	это не	1	6
59	тем не	12	6
60	по крайней	6	6
61	речи в	1	6
62	ту же	1	6
63	между тем	1	6
64	крайней мере	6	6
65	этот вопрос	1	6
66	вопроса о	1	6
67	слова в	1	6
68	что не	5	6
69	что мы	14	6
70	в речи	1	6
71	и то	10	5
72	также и	12	5
73	мы имеем	1	5
74	я не	1	5
75	зависимости от	2	5
76	еще не	10	5
77	не следует	1	5
78	должна быть	1	5
79	что все	6	5
80	об этом	2	5
81	лишь в	3	5
82	и тем	4	5
83	несмотря на	3	5
84	и здесь	4	5
85	не могут	4	5
86	ясно что	8	5
87	в его	7	5
88	один из	3	5
89	тот же	4	5
90	что он	4	5
91	только в	14	5
92	всяком случае	10	5
93	само по	2	5
94	вместе с	2	5
95	как это	1	5
96	подобного рода	4	5
97	что же	9	5
98	слова и	4	5
99	все это	4	5
100	этом смысле	5	5
101	таким образом	4	5
102	речи и	1	5
103	во всяком	13	5
104	в зависимости	2	4
105	говорить о	10	4
106	в данном	10	4
