N	4gram	Vygotskiy__2	Myshleni
1	в то время как	2	4
2	с этой точки зрения	1	4
3	заключается в том что	7	4
4	одного и того же	1	3
5	один и тот же	1	3
6	в том что он	3	2
7	с самого начала что	1	2
8	то же самое что	2	2
9	в том что в	2	2
10	ответ на этот вопрос	1	2
11	а с другой стороны	1	1
12	само собой разумеется что	1	1
13	и в первом случае	1	1
14	имеют ничего общего с	1	1
15	в том что ребенок	1	1
16	представление о том что	2	1
17	по самой природе своей	1	1
18	не что иное как	1	1
19	и подобно тому как	1	1
20	к тому что и	1	1
21	для того чтобы сделать	1	1
22	в том виде как	2	1
23	из того факта что	1	1
24	в том смысле что	1	1
25	не имеют ничего общего	1	1
26	одно и то же	1	1
27	это можно было бы	1	1
28	так же как и	1	1
29	все более и более	2	1
30	одной и той же	4	1
31	во всяком случае все	1	1
32	одни и те же	2	1
33	говорит он что ребенок	1	1
34	так же точно как	3	1
35	заключается в том чтобы	1	1
36	есть не что иное	1	1
