N	3gram	Propp_Isto_6	FransuaR
1	в том числе	1	4
2	как мы видели	2	4
3	после того как	2	4
4	как мы видим	1	3
5	мы уже говорили	1	3
6	так и в	1	3
7	в том что	5	3
8	по отношению к	2	2
9	более или менее	1	2
10	новые и новые	1	2
11	о том как	3	2
12	том числе и	1	2
13	можно было бы	2	2
14	как и в	2	2
15	это прежде всего	1	2
16	таким образом и	2	2
17	мы сейчас увидим	1	2
18	что у него	1	2
19	мы уже видели	3	2
20	все новые и	1	2
21	таким образом это	1	2
22	мы имеем в	4	2
23	в свое время	1	2
24	в более или	1	2
25	что иное как	1	1
26	потому что он	2	1
27	в этом мире	1	1
28	мы видим это	1	1
29	чтобы они не	1	1
30	во-первых потому что	1	1
31	связь ее с	1	1
32	никто не видел	1	1
33	мы уже знаем	2	1
34	на первый план	2	1
35	с представлением о	2	1
36	мы находим в	1	1
37	уже знаем что	2	1
38	не видели в	1	1
39	таят в себе	1	1
40	но и в	2	1
41	по аналогии с	1	1
42	с тем что	1	1
43	что в нем	2	1
44	на этот вопрос	1	1
45	так например в	1	1
46	со всех сторон	1	1
47	в его движении	1	1
48	нет места для	1	1
49	здесь как и	1	1
50	не что иное	1	1
51	где нет ни	1	1
52	в данном случае	3	1
53	таким образом мы	1	1
54	не только в	4	1
55	здесь не в	1	1
56	а также и	1	1
57	на этой земле	1	1
58	считались входом в	1	1
59	о том что	4	1
60	в связи со	1	1
61	по ту сторону	1	1
62	в это мгновенье	2	1
63	в достаточной степени	1	1
64	есть не что	1	1
65	у него в	1	1
66	таким образом в	1	1
67	вместе с ним	1	1
68	во всяком случае	2	1
69	и тем самым	1	1
70	тесно связан с	1	1
71	но есть и	3	1
72	на том свете	4	1
73	и в том	1	1
74	тем что в	1	1
75	умирает вместе с	1	1
76	в индии мы	1	1
77	с представлениями о	5	1
