N	3gram	Vygotskiy__3	Istorich
1	и т д	4	22
2	мы видим что	7	8
3	не может быть	1	7
4	более или менее	1	5
5	с другой стороны	5	5
6	до сих пор	5	5
7	мы увидим что	7	5
8	не то же	1	4
9	так например в	1	4
10	с одной стороны	5	4
11	на то что	12	4
12	в том что	11	4
13	и в ней	1	3
14	то же самое	8	3
15	то время как	2	3
16	в то время	2	3
17	о том что	3	3
18	но все же	1	3
19	можно было бы	1	3
20	не в силу	1	3
21	должны были бы	2	2
22	мы должны были	1	2
23	в зависимости от	1	2
24	то что в	2	2
25	вместе с тем	2	2
26	здесь мы имеем	1	2
27	если бы мы	1	2
28	таким образом мы	1	2
29	в отличие от	1	2
30	как мы увидим	2	2
31	том что они	1	2
32	мы видели что	2	2
33	один и тот	1	2
34	мы увидим ниже	2	2
35	мы не можем	2	2
36	с самого начала	6	2
37	по этому поводу	1	2
38	мы нашли что	1	2
39	и тот же	1	2
40	том что она	1	1
41	к тому чтобы	1	1
42	мы будем иметь	1	1
43	в ее основе	3	1
44	с уверенностью сказать	2	1
45	что в этом	1	1
46	и здесь не	1	1
47	в прямом смысле	2	1
48	и у всех	1	1
49	мы никогда не	1	1
50	не зависит от	1	1
51	лежит в ее	1	1
52	это было бы	1	1
53	подобно тому как	1	1
54	так что в	1	1
55	никак не может	1	1
56	о том как	2	1
57	которые можно назвать	1	1
58	видим что в	1	1
59	в силу того	1	1
60	что в таких	1	1
61	они не могут	1	1
62	так чтобы не	1	1
63	как один из	1	1
64	который лежит в	1	1
65	опять мы видим	1	1
66	только то что	2	1
67	но они не	1	1
68	и т п	5	1
69	не видели они	1	1
70	она может быть	1	1
71	и что это	1	1
72	этом примере уже	1	1
73	в том случае	1	1
74	здесь мы видим	1	1
75	в том чтобы	1	1
76	и даже говорят	1	1
77	видит перед собой	1	1
78	оказываются ненужными и	1	1
79	таким образом и	1	1
80	увидим что она	2	1
81	именно на этом	1	1
82	не в том	2	1
83	та же самая	1	1
84	мы сейчас увидим	1	1
85	можно с уверенностью	1	1
86	увидим ниже что	1	1
87	может быть названо	1	1
88	мы уже видели	1	1
89	мы могли бы	3	1
90	образом мы видим	2	1
91	именно из этого	1	1
92	а в силу	1	1
93	увидим что герой	1	1
94	того или иного	1	1
95	уверенностью сказать что	2	1
96	в сторону от	1	1
97	хотя бы в	1	1
98	мы знаем что	1	1
99	впитала в себя	1	1
100	легко заметить что	1	1
101	он как бы	1	1
102	и на это	1	1
103	не более как	1	1
104	смысле этого слова	2	1
105	что здесь мы	1	1
106	к тому что	2	1
107	бы мы захотели	1	1
108	дело не в	1	1
109	и в этом	3	1
110	внимание на то	1	1
111	для того чтобы	8	1
112	при помощи которого	2	1
113	по его мнению	1	1
114	к тому же	1	1
115	в этом отношении	1	1
