N	2gram	Bakhtin_Fr_1	Myslijsy
1	потому что	5	49
2	для нас	4	31
3	то есть	45	30
4	и в	65	24
5	может быть	6	23
6	то что	3	20
7	и не	22	19
8	в том	16	18
9	а не	1	18
10	что в	3	16
11	не только	10	15
12	по себе	1	15
13	при этом	6	13
14	не в	4	13
15	было бы	1	13
16	то же	1	12
17	но не	2	12
18	не может	3	12
19	мы не	1	11
20	что и	1	11
21	что мы	2	11
22	только в	7	11
23	как в	5	10
24	в себе	3	10
25	для него	5	10
26	так как	6	10
27	в нем	13	9
28	вовсе не	18	9
29	то и	1	9
30	но и	10	9
31	как бы	22	9
32	и на	11	8
33	в этом	15	8
34	том что	6	8
35	могут быть	2	8
36	под влиянием	1	8
37	в чем	2	7
38	во всех	9	7
39	с этим	1	7
40	как и	5	7
41	всяком случае	1	7
42	не могут	3	7
43	прежде всего	11	7
44	сами по	1	7
45	тем что	1	7
46	того что	2	7
47	во всяком	1	7
48	между двумя	1	6
49	и как	1	6
50	в состоянии	3	6
51	в то	1	6
52	связи с	4	6
53	есть только	2	6
54	между тем	5	6
55	и только	1	6
56	на другие	1	6
57	в одном	5	6
58	с другой	3	6
59	не было	1	6
60	в ряду	3	6
61	а и	1	5
62	все остальные	1	5
63	все же	6	5
64	уже в	1	5
65	на то	1	5
66	и уже	1	5
67	не менее	1	5
68	с ним	3	5
69	вместе и	1	5
70	так и	10	5
71	о том	2	5
72	а потому	1	5
73	бы ни	2	5
74	из них	4	5
75	от того	2	5
76	в них	5	5
77	для того	1	5
78	что не	2	5
79	и их	3	5
80	только для	1	5
81	же в	2	5
82	в которой	1	5
83	а между	1	4
84	нам кажется	2	4
85	в самом	4	4
86	еще не	6	4
87	но в	14	4
88	уже не	3	4
89	из этих	2	4
90	как он	1	4
91	так сказать	4	4
92	главным образом	6	4
93	и если	1	4
94	внешнего мира	1	4
95	такой же	1	4
96	место в	1	4
97	сих пор	4	4
98	одном из	1	4
99	между прочим	2	4
100	они не	1	4
101	тем самым	1	4
102	образом в	2	4
103	одна из	1	4
104	в некоторых	2	4
105	так в	1	4
