N	2gram	Bakhtin_Fr_2	Myshleni
1	в этом	15	29
2	точки зрения	6	28
3	и в	49	26
4	для себя	1	24
5	не только	17	24
6	то что	6	24
7	таким образом	7	23
8	с точки	5	21
9	и речи	1	19
10	того чтобы	2	19
11	для того	1	18
12	в том	3	18
13	и не	15	18
14	том что	4	17
15	потому что	1	16
16	как и	11	15
17	как мы	7	14
18	того что	1	14
19	так как	6	14
20	так же	2	14
21	этом случае	1	14
22	с помощью	1	13
23	и его	17	12
24	вместе с	2	12
25	что в	2	12
26	в которой	1	11
27	только не	1	11
28	мысли к	1	11
29	но и	13	11
30	не может	7	11
31	что они	2	10
32	в развитии	1	10
33	в сущности	8	9
34	в самом	3	9
35	в себе	4	9
36	слово и	1	9
37	по сравнению	2	9
38	тем что	4	9
39	по своему	1	9
40	то же	7	8
41	той же	1	8
42	что он	3	8
43	только в	13	8
44	свое выражение	1	8
45	сравнению с	2	8
46	ее в	2	8
47	сказать что	6	8
48	и то	1	7
49	и к	4	7
50	с самого	1	7
51	представление о	1	7
52	к тому	1	7
53	по мере	1	7
54	может быть	5	7
55	прежде всего	19	7
56	в меру	2	7
57	самом деле	1	6
58	во всех	6	6
59	по отношению	1	6
60	все же	7	6
61	все эти	7	6
62	выражение в	5	6
63	было бы	3	6
64	в ее	3	6
65	что эта	1	6
66	от внешней	2	6
67	в какой	1	6
68	именно в	6	6
69	а не	1	6
70	как бы	11	6
71	в смысле	2	6
72	мы должны	2	6
73	как на	4	6
74	все что	2	6
75	тем же	1	5
76	из всех	1	5
77	в целом	1	5
78	в силу	1	5
79	и с	6	5
80	и значение	2	5
81	нашего исследования	1	5
82	с тем	1	5
83	что этот	1	5
84	она не	1	5
85	тогда когда	1	5
86	во второй	1	5
87	если бы	1	5
88	в виду	3	5
89	можно сказать	2	5
90	и следовательно	2	5
91	как она	1	5
92	с одной	3	5
93	в качестве	2	5
94	в начале	5	5
95	одно из	1	5
96	себе в	2	5
97	и их	1	5
98	слова в	1	5
99	речь и	2	5
