N	2gram	Vygotskiy__5	Istorich
1	и т	7	27
2	и в	30	26
3	т д	3	24
4	так же	13	18
5	то что	37	16
6	не только	16	15
7	может быть	11	14
8	что в	24	14
9	же как	2	13
10	но и	6	12
11	так и	3	10
12	таким образом	20	10
13	показывает что	3	10
14	и его	6	10
15	что он	17	10
16	при помощи	1	10
17	все же	7	9
18	что и	3	9
19	так как	9	9
20	и не	6	9
21	то же	7	8
22	мы знаем	2	8
23	а в	4	8
24	мы имеем	8	7
25	в этом	14	7
26	он не	3	7
27	об этом	3	7
28	как и	6	7
29	в этих	3	7
30	во время	1	7
31	знаем что	2	7
32	их в	1	7
33	нас к	1	7
34	как в	3	7
35	мы рассмотрим	1	7
36	что здесь	3	7
37	в качестве	2	7
38	превращается в	1	7
39	героя в	3	7
40	и то	9	6
41	еще не	5	6
42	что они	5	6
43	как он	2	6
44	мы видели	1	6
45	мы можем	7	6
46	могут быть	8	6
47	к нему	1	6
48	мы видим	8	6
49	потому что	23	6
50	а не	8	6
51	не может	9	6
52	вместе с	12	6
53	предположить что	2	6
54	когда он	5	6
55	это и	2	5
56	мы уже	6	5
57	то это	4	5
58	но не	7	5
59	и как	7	5
60	но в	5	5
61	уже не	1	5
62	и только	3	5
63	в силу	3	5
64	с собой	1	5
65	но все	2	5
66	в другом	3	5
67	и с	2	5
68	это не	3	5
69	к которым	2	5
70	не в	8	5
71	ничего не	2	5
72	как мы	5	5
73	и здесь	6	5
74	и что	23	5
75	в его	4	5
76	с ними	1	5
77	в одном	2	5
78	у него	3	5
79	тем что	6	5
80	до сих	5	5
81	и др	1	5
82	в некоторых	1	5
83	из которых	4	5
84	сих пор	5	5
85	мы должны	3	5
86	к этому	3	5
87	вопрос о	3	4
88	частный случай	1	4
89	в которых	2	4
90	не просто	1	4
91	его на	2	4
92	дает нам	1	4
93	он в	2	4
94	но он	3	4
95	не годится	1	4
96	в своей	4	4
97	но эта	1	4
98	даже в	1	4
99	того как	2	4
100	указывает на	4	4
101	представляют собой	2	4
102	здесь не	1	4
103	так в	3	4
104	о том	10	4
105	и даже	2	4
106	дает ему	2	4
107	вовсе не	3	4
108	с другой	9	4
109	все что	1	4
110	другой стороны	5	4
111	например в	1	3
112	что иное	2	3
113	и действительно	1	3
114	из этих	3	3
115	видели что	1	3
116	относится к	1	3
117	в одной	2	3
118	перед нами	2	3
119	все эти	2	3
120	на то	17	3
121	и если	6	3
122	на его	3	3
123	что она	6	3
124	при этом	8	3
125	он должен	8	3
126	что у	3	3
127	на земле	1	3
128	что ни	3	3
129	а затем	2	3
130	должен был	4	3
131	не мог	1	3
132	том что	21	3
133	и при	2	3
134	по сравнению	4	3
135	как это	7	3
136	что эта	4	3
137	не имеет	1	3
138	на котором	1	3
139	на него	1	3
140	в русской	1	3
141	во всем	2	3
142	связи с	2	3
143	к себе	1	3
144	есть только	2	3
145	и он	2	3
146	она не	1	3
147	данном случае	3	3
148	большей частью	1	3
149	иное как	2	3
150	но мы	2	3
151	это приводит	1	3
152	в том	27	3
153	мы увидим	9	3
154	только в	5	3
155	или же	1	3
156	переходит в	1	3
157	в руки	1	3
158	о чем	4	3
159	там где	4	3
160	что мы	11	3
161	в данном	3	3
162	сравнению с	4	3
163	как бы	19	3
164	по существу	2	3
165	этом случае	2	3
166	указать на	1	3
167	или в	6	3
168	для нас	3	3
169	но это	1	3
170	только что	4	3
171	же в	2	3
172	между ними	2	3
173	не что	2	3
174	и другие	3	3
175	он может	1	2
176	и есть	5	2
177	должна быть	2	2
178	и за	1	2
179	по его	3	2
180	а как	2	2
181	только это	1	2
182	что герой	3	2
183	связана с	1	2
184	как эта	1	2
185	собой в	2	2
186	или от	1	2
187	то мы	1	2
188	вступают в	1	2
189	отношение к	1	2
190	тут же	1	2
191	в этой	5	2
192	с этим	2	2
193	в своем	6	2
194	хотя и	1	2
195	говорит что	6	2
196	увидим что	9	2
197	конечно не	1	2
198	что это	8	2
199	в целом	5	2
200	между героем	1	2
201	представляет собой	1	2
202	тут и	1	2
203	еще один	2	2
204	он делает	1	2
205	и тот	1	2
206	в себе	5	2
207	имеем в	1	2
208	в нем	7	2
209	задний план	1	2
210	не к	1	2
211	его от	1	2
212	на этом	6	2
213	так например	3	2
214	такого же	1	2
215	в одну	1	2
216	главным образом	1	2
217	хотя бы	3	2
218	было бы	5	2
219	из них	2	2
220	и тем	6	2
221	ни одной	1	2
222	с тем	8	2
223	которой он	1	2
224	и их	1	2
225	человеком и	1	2
226	установить что	1	2
227	бы мы	3	2
228	выше мы	1	2
229	все это	2	2
230	однако в	1	2
231	и наоборот	1	2
232	по себе	7	2
233	что есть	2	2
234	не менее	1	2
235	к этим	2	2
236	не могло	1	2
237	это мы	1	2
238	одна из	3	2
239	героя а	2	2
240	что на	3	2
241	в области	1	2
242	от того	4	2
243	у нас	4	2
244	не могут	3	2
245	во все	1	2
246	его с	2	2
247	не есть	4	2
248	поставить вопрос	1	2
249	формы и	3	2
250	совершенно ясно	7	2
251	и этим	1	2
252	на том	2	2
253	никогда не	9	2
254	и на	3	2
255	основана на	1	2
256	если бы	11	2
257	другими словами	1	2
258	говорит об	1	2
259	или на	2	2
260	после того	1	2
261	связь между	2	2
262	и во	1	2
263	в форме	2	2
264	видим что	3	2
265	того что	8	2
266	указывает что	5	2
267	с той	2	2
268	показывают что	1	2
269	на которой	1	2
270	их не	2	2
271	это же	2	2
272	себя в	1	2
273	так что	3	2
274	уже в	6	2
275	чтобы он	1	2
276	в виде	1	2
277	не дает	2	2
278	его и	1	2
279	ни в	3	2
280	могло бы	1	2
281	у нее	1	2
282	только с	1	2
283	героя он	1	2
284	герой и	2	2
285	в других	1	2
286	даже и	2	2
287	а когда	1	2
288	говорит о	4	2
289	на этот	3	2
290	его как	1	2
291	то здесь	2	2
292	с помощью	2	2
293	в частности	4	2
294	он говорит	3	2
295	и вот	2	2
296	этого слова	1	2
297	смысле этого	1	2
298	и там	1	2
299	в отдельности	1	2
300	д мы	1	2
301	с этой	2	2
302	же самое	5	2
303	но для	1	2
304	на задний	1	2
305	от него	4	2
306	и все	4	2
307	этот вопрос	4	2
308	сказать что	9	2
309	на это	1	2
310	говорили о	1	1
311	разрешение его	1	1
312	силы и	1	1
313	показать что	12	1
314	почти не	2	1
315	чего не	1	1
316	к другому	2	1
317	из его	1	1
318	что эти	2	1
319	др в	1	1
320	все те	1	1
321	в зависимости	6	1
322	и могут	1	1
323	той же	3	1
324	полагает что	3	1
325	есть не	4	1
326	и рассматривается	1	1
327	убит и	1	1
328	это совершенно	2	1
329	мы не	3	1
330	при анализе	1	1
331	здесь уже	1	1
332	что между	2	1
333	что если	6	1
334	который она	1	1
335	приводят к	1	1
336	он как	2	1
337	к разряду	2	1
338	есть нечто	3	1
339	время как	2	1
340	совпадает с	1	1
341	но она	2	1
342	зависимости от	7	1
343	так называемые	1	1
344	себе что	1	1
345	в ней	4	1
346	такими какими	1	1
347	он был	2	1
348	на них	1	1
349	что по	2	1
350	со словами	2	1
351	ответы на	1	1
352	в чем	1	1
353	во всех	2	1
354	говоря не	2	1
355	ними в	1	1
356	их так	1	1
357	совершенно прав	7	1
358	о смерти	5	1
359	и указывает	1	1
360	мы будем	1	1
361	но как	1	1
362	к которой	1	1
363	не все	1	1
364	если в	1	1
365	в эти	1	1
366	себе и	2	1
367	или иное	1	1
368	как говорит	4	1
369	себя за	1	1
370	общего с	1	1
371	что именно	5	1
372	как к	1	1
373	противоречие в	1	1
374	что нет	1	1
375	уже указывалось	1	1
376	куда он	1	1
377	целый ряд	3	1
378	выражены в	1	1
379	и наконец	3	1
380	страх за	2	1
381	и к	4	1
382	имеет в	1	1
383	и хотя	2	1
384	и говорит	3	1
385	образом становится	1	1
386	отношение как	1	1
387	еще на	1	1
388	та же	1	1
389	нам как	1	1
390	в ответ	2	1
391	большей части	1	1
392	что так	1	1
393	за человека	1	1
394	нами в	1	1
395	но его	2	1
396	точно как	2	1
397	существа и	1	1
398	выражается в	1	1
399	в нашей	2	1
400	и почему	2	1
401	есть та	1	1
402	второй раз	1	1
403	не как	3	1
404	он ожидает	1	1
405	том чтобы	2	1
406	так часто	1	1
407	но вместе	1	1
408	легко показать	3	1
409	образа и	1	1
410	когда говорит	8	1
411	в нее	2	1
412	эта же	1	1
413	одно и	3	1
414	какими их	1	1
415	исходя из	2	1
416	совпадают с	2	1
417	в героя	1	1
418	и может	1	1
419	в совершенно	6	1
420	и второй	1	1
421	на этой	1	1
422	и подымается	1	1
423	и которые	1	1
424	может стать	1	1
425	бы нам	1	1
426	и мы	16	1
427	он есть	1	1
428	отличать от	1	1
429	того места	1	1
430	эти же	1	1
431	но уже	1	1
432	он является	2	1
433	в них	4	1
434	о которых	2	1
435	которых это	1	1
436	и уже	3	1
437	при которых	1	1
438	он находит	1	1
439	с такой	4	1
440	здесь все	1	1
441	иначе говоря	1	1
442	в приложении	1	1
443	как таковой	1	1
444	встречей с	1	1
445	героем и	1	1
446	если я	2	1
447	еще одно	1	1
448	только тем	1	1
449	точки зрения	7	1
450	часто в	1	1
451	как ты	1	1
452	указывает и	1	1
453	именно и	1	1
454	согласно этому	1	1
455	представить себе	2	1
456	что дело	2	1
457	в котором	2	1
458	черная лошадь	1	1
459	то для	1	1
460	приложении к	1	1
461	он дает	2	1
462	вечер в	1	1
463	составить предмет	1	1
464	образом и	2	1
465	и эти	1	1
466	того кто	1	1
467	бы нас	1	1
468	не любит	1	1
469	сам он	1	1
470	и герой	2	1
471	тому что	8	1
472	и очень	1	1
473	нет никакого	1	1
474	здесь могут	1	1
475	вплоть до	1	1
476	все три	1	1
477	и другое	2	1
478	в то	2	1
479	тогда когда	1	1
480	раз наоборот	1	1
481	каждый день	1	1
482	которого он	1	1
483	совершенно правильно	2	1
484	преимущественно в	2	1
485	человека за	1	1
486	находятся в	3	1
487	которые и	1	1
488	необходимо только	1	1
489	это сделать	1	1
490	явление в	1	1
491	очень мало	1	1
492	в русском	1	1
493	к ней	1	1
494	что жизнь	1	1
495	с этих	1	1
496	можно сказать	2	1
