N	3gram	Vygotskiy__4	Psycholo
1	для того чтобы	5	19
2	в том что	31	12
3	о том что	3	10
4	в самом деле	6	7
5	то же самое	7	6
6	на то что	4	6
7	к тому что	1	5
8	на самом деле	1	5
9	с самого начала	1	5
10	с точки зрения	11	4
11	что он не	1	4
12	можно было бы	5	4
13	в его основе	1	4
14	друг с другом	7	4
15	мы никогда не	1	3
16	по прямой линии	1	3
17	том что он	1	3
18	то что в	1	3
19	совершенно ясно что	1	3
20	точно так же	3	3
21	и что в	2	3
22	так же как	5	3
23	в том чтобы	2	3
24	в конце концов	1	3
25	смысле этого слова	7	3
26	так как это	1	3
27	во всяком случае	3	3
28	шаг за шагом	1	3
29	заключается в том	14	3
30	до сих пор	1	3
31	с одной стороны	9	3
32	таким образом что	4	2
33	совершенно другим путем	1	2
34	в какой мере	1	2
35	внимание на то	1	2
36	о том как	1	2
37	вместе с тем	3	2
38	и в частности	1	2
39	то время как	1	2
40	совершенно понятно что	1	2
41	если бы мы	1	2
42	и что он	1	2
43	другой можно было	1	2
44	он говорит что	1	2
45	одна и та	1	2
46	с другой стороны	8	2
47	и той же	4	2
48	вместо того чтобы	1	2
49	с таким образом	3	2
50	в то время	1	2
51	не только не	5	2
52	с целым рядом	1	2
53	речь идет о	3	2
54	было бы сказать	1	2
55	мы видим что	2	2
56	одной и той	4	2
57	и та же	1	2
58	в сущности говоря	1	2
59	к тому же	1	2
60	мы будем иметь	1	1
61	задачи стоящей перед	1	1
62	мы знаем что	1	1
63	что иное как	1	1
64	что в этом	1	1
65	мы уже говорили	2	1
66	к этому вопросу	1	1
67	это то что	1	1
68	том что это	1	1
69	такой же точно	1	1
70	по отношению к	1	1
71	все же должно	1	1
72	равно как и	1	1
73	они указывали на	1	1
74	подобно тому как	2	1
75	он может быть	1	1
76	самом деле если	1	1
77	том что на	1	1
78	же как и	4	1
79	что они действительно	2	1
80	бы сказать что	3	1
81	имеет в виду	1	1
82	именно то что	2	1
83	кратчайшему расстоянию между	1	1
84	увидим что эти	1	1
85	речь идет об	1	1
86	в той же	1	1
87	всякий раз в	1	1
88	бы то ни	1	1
89	что все эти	1	1
90	мы могли бы	9	1
91	если мы обратимся	5	1
92	только то что	1	1
93	и таким образом	1	1
94	с тем что	3	1
95	тому же самому	1	1
96	свидетельствуют о том	1	1
97	в основу этого	1	1
98	и здесь мы	1	1
99	так например в	1	1
100	с этой точки	4	1
101	мы не станем	1	1
102	так как он	1	1
103	и я не	1	1
104	что оно может	1	1
105	исследования и в	1	1
106	все это в	1	1
107	в совершенно другом	1	1
108	то что составляет	1	1
109	в противоречие с	2	1
110	то ни было	1	1
111	лежит в основе	1	1
112	лежащих в его	1	1
113	когда он говорит	1	1
114	тот факт что	1	1
115	а также и	1	1
116	если мы проследим	3	1
117	а с другой	2	1
118	как и на	2	1
119	в свою очередь	2	1
120	слова во всяком	1	1
121	прямой линии как	1	1
122	перед нами в	1	1
123	потому что именно	1	1
124	они указывают на	3	1
125	мы сейчас увидим	1	1
126	друг к другу	1	1
127	том что они	2	1
128	что именно они	1	1
129	в целом ряде	2	1
130	как бы в	1	1
131	указывают на то	1	1
132	говорит толстой но	1	1
133	сомнения в том	1	1
134	тем что в	1	1
135	с психологической стороны	2	1
136	оно может быть	2	1
137	ничего более ложного	1	1
138	между двумя точками	1	1
139	при этом как	1	1
140	не может быть	1	1
141	соотнесены друг с	1	1
142	то обстоятельство что	3	1
143	не что иное	1	1
144	имел в виду	1	1
145	расстоянию между двумя	1	1
146	потому что и	1	1
147	ни в какой	1	1
148	ничего общего с	1	1
149	тем и другим	1	1
150	когда речь идет	1	1
151	и что следовательно	1	1
152	этой точки зрения	4	1
153	к выводу что	2	1
154	другим путем и	1	1
155	между тем и	1	1
156	не только в	1	1
157	для объяснения всего	1	1
158	можно сказать что	1	1
159	и в результате	2	1
160	говорит что в	1	1
161	мы обратимся к	4	1
162	так же и	1	1
163	в этом смысле	8	1
164	как мы уже	3	1
165	тем самым мы	1	1
166	в каком отношении	1	1
167	мы встречаемся с	1	1
168	в его самых	1	1
169	иногда может быть	1	1
170	сказала что она	1	1
171	может быть в	1	1
172	что и в	1	1
173	мы увидим что	1	1
174	не больше чем	1	1
