N	3gram	Tiupa_Narr_2	Literetu
1	в том что	8	11
2	так или иначе	1	8
3	состоит в том	4	5
4	в отличие от	5	5
5	то же время	3	5
6	в то же	3	5
7	в данном случае	6	4
8	не только в	6	4
9	в связи с	1	4
10	в конечном счете	3	4
11	по аналогии с	1	3
12	с этой точки	1	3
13	не сводится к	6	3
14	классический реализм xix	1	3
15	этой точки зрения	1	3
16	в силу своей	1	3
17	формах художественного письма	1	3
18	в формах художественного	1	3
19	сознания тогда как	1	3
20	в е годы	1	2
21	по отношению к	5	2
22	подобно тому как	2	2
23	в своем составе	1	2
24	дело не только	1	2
25	с точки зрения	2	2
26	дамы с собачкой	7	2
27	в этом отношении	3	2
28	не могло быть	1	2
29	с одной стороны	5	2
30	но при этом	3	2
31	несет в себе	1	2
32	во всяком случае	1	2
33	с легкой руки	1	2
34	я в мире	2	2
35	о том что	4	2
36	и тем самым	2	2
37	в коммуникативном событии	3	2
38	тем не менее	4	2
39	на том что	1	1
40	присутствия я в	2	1
41	то что я	1	1
42	образованию филолог но	1	1
43	как уже говорилось	2	1
44	к себе самому	3	1
45	и рецептивного сознаний	1	1
46	иметь в виду	1	1
47	к чужому я	1	1
48	одним и тем	1	1
49	о жизни на	1	1
50	по образованию филолог	1	1
51	на самом деле	2	1
52	в этом последнем	1	1
53	в ответ на	2	1
54	повседневного существования в	1	1
55	в соответствии с	3	1
56	как раз и	1	1
57	потому что я	1	1
58	служит в банке	1	1
59	в воспринимающем сознании	1	1
60	на мой взгляд	1	1
61	в зависимости от	1	1
62	создается не столько	1	1
63	креативного и рецептивного	1	1
64	классики xix столетия	1	1
65	а потому не	1	1
66	аналог действительного мира	1	1
67	можно было бы	1	1
68	в той мере	2	1
69	том или ином	1	1
70	а то и	2	1
71	другого в этом	1	1
72	женщин низшей расой	1	1
73	человеческого я в	1	1
74	без другого в	1	1
75	тогда как в	2	1
76	как говорится в	1	1
77	за собой и	1	1
78	на эту тему	1	1
79	филолог но служит	1	1
80	а не только	1	1
81	в столь же	1	1
82	и тем же	1	1
83	если говорить о	1	1
84	в самом деле	1	1
85	на первый взгляд	1	1
86	а также и	1	1
87	сам того не	1	1
88	в равной степени	2	1
89	по большей части	3	1
90	конвергенции схождения сознаний	1	1
91	стать и пребывать	1	1
92	в евгении онегине	1	1
93	а с другой	1	1
94	с действительной жизнью	1	1
95	такого рода не	1	1
96	на второй план	2	1
97	студента ивана великопольского	1	1
98	но служит в	1	1
99	что ведет к	1	1
100	как теперь начинает	1	1
101	и пребывать самим	1	1
102	и рецептивного сознания	1	1
103	не может быть	2	1
104	едва ли не	1	1
105	в рамках которого	1	1
106	xx века в	1	1
107	была выявлена и	1	1
108	знакомых и друзей	1	1
109	не несет в	1	1
110	только в качестве	1	1
111	в финале рассказа	1	1
112	более чем за	1	1
113	я в качестве	1	1
114	себе самому и	1	1
115	далеко не всегда	1	1
116	мира представляет собой	1	1
117	и того же	1	1
118	до сих пор	1	1
119	никогда не бывает	1	1
120	собственно говоря и	1	1
121	отношения между людьми	1	1
122	одного и того	1	1
123	том что искусство	1	1
124	тем более что	1	1
125	же время у	1	1
126	в большинстве случаев	1	1
127	пока еще не	1	1
128	его знакомых и	1	1
129	однако и здесь	1	1
130	мы имеем дело	2	1
131	в полной мере	1	1
132	к тому же	4	1
