N	4gram	Vygotskiy__7	KulturaY
1	с этой точки зрения	4	2
2	точно так же как	2	2
3	в каждый данный момент	1	2
4	в той мере в	2	1
5	только в том что	1	1
6	находит свое выражение в	2	1
7	о том что в	1	1
8	именно в силу своей	1	1
9	не что иное как	1	1
10	только потому что они	1	1
11	одной и той же	2	1
12	речи но для того	1	1
13	состоит в том что	3	1
14	но для того чтобы	1	1
15	одном и том же	1	1
16	в этом случае он	1	1
17	в качестве одного из	1	1
18	а следовательно и в	1	1
19	до тех пор пока	1	1
20	той мере в какой	2	1
21	в то время как	2	1
22	лишь в той мере	2	1
23	заключается в том что	4	1
24	приводит к тому что	2	1
25	как это имеет место	1	1
26	несмотря на то что	1	1
27	можно говорить и о	1	1
28	для того чтобы понять	1	1
29	есть не что иное	1	1
