N	2gram	Vygotskiy__6	Tvorches
1	и в	28	20
2	не только	16	13
3	никогда не	8	11
4	как бы	11	11
5	таким образом	18	10
6	в то	6	10
7	в его	3	10
8	и его	3	9
9	и не	11	9
10	при этом	3	8
11	и с	1	8
12	в том	28	8
13	может быть	13	8
14	в этом	27	8
15	прежде всего	2	8
16	но и	10	8
17	то же	7	7
18	это не	5	7
19	представление о	1	7
20	потому что	22	7
21	не может	19	7
22	что в	17	7
23	в целом	3	6
24	как и	6	6
25	в своей	2	6
26	что он	18	6
27	так и	6	6
28	в конце	2	6
29	у него	2	6
30	именно в	4	6
31	а не	3	6
32	в основном	1	6
33	все это	2	6
34	например в	4	5
35	еще не	8	5
36	и на	5	5
37	но не	10	5
38	все же	2	5
39	в этой	5	5
40	если он	2	5
41	о том	1	5
42	и даже	1	5
43	но это	2	5
44	так же	15	5
45	мы не	6	4
46	все эти	2	4
47	что они	2	4
48	отнюдь не	1	4
49	как в	3	4
50	хотя и	3	4
51	когда он	2	4
52	но в	5	4
53	за собой	3	4
54	не в	4	4
55	на его	3	4
56	что она	1	4
57	что у	2	4
58	об этом	1	4
59	на стороне	1	4
60	показывает что	7	4
61	если бы	7	4
62	тем самым	8	4
63	в известной	1	4
64	в чем	6	4
65	мы видим	7	4
66	а в	2	4
67	если не	1	4
68	и от	2	4
69	том что	19	4
70	но у	1	4
71	одним из	2	3
72	же как	6	3
73	и через	1	3
74	самой своей	4	3
75	с большим	1	3
76	он сам	2	3
77	а с	1	3
78	по отношению	10	3
79	в одной	4	3
80	это определение	1	3
81	отношению к	10	3
82	в себе	4	3
83	в нем	7	3
84	он не	7	3
85	в плане	3	3
86	человека в	1	3
87	его в	6	3
88	но уже	1	3
89	в самом	8	3
90	в котором	2	3
91	в их	3	3
92	в которых	2	3
93	тем что	8	3
94	одна из	1	3
95	казалось бы	2	3
96	и это	1	3
97	с ним	2	3
98	до сих	3	3
99	между тем	1	3
100	этот вопрос	3	3
101	уже не	1	3
102	в начале	1	3
103	для него	6	3
104	так как	10	3
105	то что	28	3
106	как у	1	3
107	и др	2	3
108	в свете	5	3
109	вместе с	7	3
110	в пользу	2	3
111	с этой	2	3
112	сих пор	3	3
113	один из	3	3
114	по самой	5	3
115	в своих	3	3
116	к этому	1	3
117	как известно	7	2
118	начинается с	3	2
119	самом деле	2	2
120	этот факт	2	2
121	я не	4	2
122	и он	1	2
123	в ее	1	2
124	воздействие на	1	2
125	нет и	1	2
126	так что	6	2
127	в истории	1	2
128	и наконец	2	2
129	имеет в	1	2
130	в этот	1	2
131	в которой	7	2
132	едва ли	1	2
133	характер в	1	2
134	и по	3	2
135	том же	5	2
136	известно что	2	2
137	которой он	1	2
138	и еще	1	2
139	в такой	2	2
140	не столько	1	2
141	в отличие	1	2
142	что я	2	2
143	точку зрения	2	2
144	их в	1	2
145	не могли	5	2
146	не менее	2	2
147	в процессе	9	2
148	он еще	1	2
149	другой стороны	2	2
150	что на	4	2
151	у нас	2	2
152	могут быть	5	2
153	ли не	1	2
154	опираясь на	1	2
155	как по	4	2
156	действия и	3	2
157	приводит к	6	2
158	только через	1	2
159	к анализу	3	2
160	и что	6	2
161	не стоит	1	2
162	что его	1	2
163	и только	3	2
164	все время	3	2
165	к которому	2	2
166	с ними	2	2
167	только в	18	2
168	и ее	1	2
169	точка зрения	1	2
170	и у	1	2
171	в виде	1	2
172	на ней	2	2
173	или даже	1	2
174	и других	7	2
175	из них	2	2
176	его и	1	2
177	в одном	2	2
178	вовсе не	1	2
179	друг друга	4	2
180	сильнее и	1	2
181	только с	1	2
182	другом в	2	2
183	отличие от	1	2
184	рядом с	1	2
185	с другим	1	2
186	с другой	2	2
187	на этот	4	2
188	не означает	1	2
189	зависит от	3	2
190	и вообще	2	2
191	в частности	4	2
192	начиная с	1	2
193	к жизни	4	2
194	думается что	5	2
195	и тогда	1	2
196	в наше	1	2
197	более того	2	2
198	в руки	1	2
199	в основе	3	2
200	с другими	2	2
201	видим в	2	2
202	это все	1	2
203	к самому	1	2
204	но если	4	2
205	и без	1	2
206	из этого	2	2
207	включает в	1	2
208	но эти	1	2
209	года после	1	1
210	ту же	3	1
211	если б	1	1
212	в сфере	12	1
213	вовлекаясь в	1	1
214	не остается	1	1
215	на другой	1	1
216	переход от	4	1
217	это и	3	1
218	мы говорим	2	1
219	в первом	4	1
220	нас на	1	1
221	поэтому он	2	1
222	из его	1	1
223	видеть в	1	1
224	и за	1	1
225	приходит к	2	1
226	мы уже	2	1
227	той же	4	1
228	еще нет	1	1
229	это объяснение	2	1
230	руководством с	1	1
231	что если	2	1
232	нашу мысль	1	1
233	в первый	1	1
234	что уже	2	1
235	оба эти	3	1
236	это отношение	1	1
237	это сказывается	1	1
238	мы получаем	1	1
239	мы и	4	1
240	этом плане	1	1
241	первого взгляда	1	1
242	свою очередь	1	1
243	между собой	9	1
244	быть в	1	1
245	с его	3	1
246	во всех	4	1
247	связи между	6	1
248	иного рода	1	1
249	но как	3	1
250	а только	2	1
251	к которой	2	1
252	ответ на	1	1
253	него с	1	1
254	отношение к	7	1
255	факт к	1	1
256	оказывается не	2	1
257	общего с	1	1
258	с этим	4	1
259	не хватает	2	1
260	однако не	1	1
261	перед нами	1	1
262	в мысли	4	1
263	объяснения это	2	1
264	упрекали в	1	1
265	и как	6	1
266	сказал бы	1	1
267	не являются	2	1
268	его к	1	1
269	и к	6	1
270	мы определяем	1	1
271	с осознанием	2	1
272	на всем	1	1
273	психологии и	1	1
274	сливается с	1	1
275	что это	1	1
276	в известном	1	1
277	говорили что	1	1
278	представляет собой	3	1
279	из этих	3	1
280	того факта	1	1
281	с их	1	1
282	нами в	2	1
283	и до	1	1
284	всегда на	1	1
285	на то	4	1
286	обнаруживает в	1	1
287	а более	1	1
288	в случае	3	1
289	например как	1	1
290	теории и	1	1
291	главным образом	1	1
292	мысли и	2	1
293	не говорит	1	1
294	он ни	1	1
295	в первую	3	1
296	не значит	1	1
297	эта последняя	1	1
298	к одному	2	1
299	этого вопроса	2	1
300	первым и	1	1
301	означает в	1	1
302	в силу	17	1
303	свои собственные	1	1
304	наших глазах	1	1
305	возможно это	1	1
306	к выводу	1	1
307	можно было	7	1
308	в каждом	3	1
309	что все	5	1
310	считается что	1	1
311	значение в	1	1
312	чего он	4	1
313	а по	3	1
314	входит в	1	1
315	заключается в	7	1
316	первую очередь	3	1
317	решения всех	1	1
318	было бы	9	1
319	меры в	1	1
320	должен был	3	1
321	по себе	3	1
322	вызвано тем	1	1
323	ведь в	1	1
324	сказывается в	2	1
325	мог бы	3	1
326	в ином	3	1
327	ни в	1	1
328	в них	3	1
329	к осознанию	3	1
330	как видно	1	1
331	несмотря на	2	1
332	мы видели	8	1
333	являются как	1	1
334	мы знаем	4	1
335	ведет к	1	1
336	в развитии	24	1
337	потому и	1	1
338	остается в	2	1
339	не мог	1	1
340	я делаю	1	1
341	меняется и	1	1
342	в этих	2	1
343	мы как	1	1
344	во время	1	1
345	в ходе	3	1
346	таким же	1	1
347	это делает	1	1
348	оказывается для	1	1
349	развития что	2	1
350	знаем что	4	1
351	всякий раз	3	1
352	и о	1	1
353	приблизительно так	1	1
354	из области	2	1
355	но он	2	1
356	и более	2	1
357	детьми в	1	1
358	зрения и	1	1
359	даже в	1	1
360	нас к	4	1
361	тому что	11	1
362	и обратное	1	1
363	содержит в	1	1
364	по мере	3	1
365	жизнь его	2	1
366	она не	2	1
367	что с	3	1
368	спор с	1	1
369	дело в	1	1
370	точно так	1	1
371	одновременно все	1	1
372	которые были	1	1
373	но только	2	1
374	это еще	1	1
375	он с	2	1
376	мышления и	7	1
377	не имеет	6	1
378	через него	1	1
379	это совершенно	1	1
380	действительности но	1	1
381	с большой	1	1
382	эти связи	2	1
383	и является	2	1
384	же он	1	1
385	в сознании	4	1
386	считать что	1	1
387	именно потому	2	1
388	в области	6	1
389	факта что	1	1
390	в момент	1	1
391	стороны и	1	1
392	не могут	5	1
393	лежит в	3	1
394	как только	2	1
395	для развития	5	1
396	числе и	1	1
397	сходство с	1	1
398	является одним	1	1
399	анализа и	1	1
400	к тому	10	1
401	что оно	7	1
402	важно было	2	1
403	бы он	1	1
404	той или	1	1
405	на это	1	1
406	ничего общего	1	1
407	должен быть	1	1
408	наиболее важных	1	1
409	представляют собой	3	1
