N	3gram	Potebnia_M_1	KulturaY
1	и т п	2	18
2	для того чтобы	2	15
3	в том что	13	15
4	и т д	4	14
5	с точки зрения	3	9
6	по отношению к	13	8
7	только потому что	2	6
8	с другой стороны	5	6
9	о том что	1	5
10	в этом отношении	1	5
11	по крайней мере	2	5
12	во всяком случае	1	5
13	до сих пор	1	4
14	не в том	4	4
15	тем не менее	6	4
16	мере того как	3	3
17	более или менее	1	3
18	в этом смысле	4	3
19	по мере того	3	3
20	только в том	6	3
21	можно было бы	1	3
22	не потому что	1	3
23	в связи с	1	3
24	в свою очередь	4	3
25	не может быть	9	3
26	и того же	2	2
27	того что в	1	2
28	на самом деле	1	2
29	на то что	1	2
30	и потому что	2	2
31	в том и	2	2
32	потому что не	4	2
33	потому что так	1	2
34	что язык есть	5	2
35	обратить внимание на	1	2
36	что в них	1	2
37	что же до	1	2
38	в каждом из	1	2
39	так и в	3	2
40	именно в том	1	2
41	на язык как	3	2
42	а в том	3	2
43	нужно было бы	1	2
44	то же время	3	2
45	д и т	1	2
46	заключается в том	1	2
47	этой точки зрения	1	2
48	но все же	1	2
49	одного и того	2	2
50	в то же	3	2
51	к тому что	2	2
52	мы увидим что	3	2
53	влияние произвола как	1	1
54	в том виде	1	1
55	и может быть	2	1
56	на том что	1	1
57	что иное как	2	1
58	еще более очевидна	1	1
59	говорят же люди	1	1
60	можно себе представить	2	1
61	несправедливо будто на	1	1
62	уже при самом	1	1
63	это было бы	1	1
64	слова потому что	1	1
65	не говоря уже	1	1
66	же невозможно влияние	1	1
67	во многих случаях	1	1
68	того или другого	1	1
69	оставляя в стороне	1	1
70	языка не есть	1	1
71	и там где	1	1
72	в языке с	1	1
73	в живой речи	1	1
74	случаев в которых	1	1
75	тогда когда в	1	1
76	чтобы показать что	1	1
77	можно и должно	1	1
78	с одной стороны	3	1
79	в разных языках	1	1
80	в языке в	1	1
81	звуки и что	1	1
82	ли в этом	1	1
83	как предмет лингвистики	1	1
84	и притом не	2	1
85	сами по себе	1	1
86	в собственном смысле	1	1
87	язык как предмет	1	1
88	т п с	1	1
89	язык как на	2	1
90	языка таким образом	1	1
91	на этот вопрос	2	1
92	т п и	1	1
93	предмет лингвистики так	1	1
94	имеют для нас	1	1
95	языка должна быть	1	1
96	в противном случае	3	1
97	с этой точки	1	1
98	что ничего не	1	1
99	но язык как	1	1
100	так что в	2	1
101	в применении к	2	1
102	так же невозможно	1	1
103	и понимания язык	2	1
104	так как каждое	1	1
105	в этих последних	1	1
106	в первом случае	1	1
107	что мы имеем	1	1
108	не только в	3	1
109	в языке есть	3	1
110	связанная с ним	1	1
111	мысли потому что	1	1
112	потому что оно	1	1
113	том что язык	1	1
114	в истории языка	1	1
115	совершенно несправедливо будто	1	1
116	притом не только	2	1
117	до того что	1	1
118	и с этой	2	1
119	история языка должна	1	1
120	ни причины ни	1	1
121	в том смысле	4	1
122	если они не	1	1
123	люди на чужих	1	1
124	еще и потому	1	1
125	же люди на	1	1
126	применении к языку	2	1
127	как одно из	1	1
128	само по себе	4	1
129	так же как	1	1
130	лицом к лицу	1	1
131	что несмотря на	1	1
132	и в таком	1	1
133	это потому что	1	1
134	т д не	1	1
135	и все же	1	1
136	как и всякая	1	1
137	оно не в	1	1
138	не есть нечто	1	1
139	между тем как	1	1
140	но с другой	2	1
141	как указания на	1	1
142	невозможно соловью поменяться	1	1
143	от того что	1	1
144	том смысле что	1	1
145	языка в каждую	1	1
146	мысли в языке	2	1
147	лишь в том	1	1
148	произвола как невозможно	1	1
149	не только потому	1	1
150	с тем что	3	1
151	и тем самым	1	1
152	от мысли и	1	1
153	каждом из этих	1	1
154	невозможно влияние произвола	1	1
155	что в языке	2	1
156	для человека но	1	1
157	смысле этого слова	1	1
158	друг от друга	2	1
159	после того как	1	1
160	что не все	1	1
161	и грамматических форм	1	1
162	в каких эти	1	1
163	было бы сказать	1	1
164	не что иное	2	1
165	таким образом в	1	1
166	потому что она	1	1
167	лингвистики так же	1	1
168	и в слове	1	1
169	того как мы	1	1
170	в них не	2	1
171	все то что	2	1
172	точно так же	1	1
173	что и в	3	1
174	было бы ошибочно	1	1
175	как невозможно соловью	1	1
176	только тогда когда	4	1
177	не следует думать	1	1
178	будто на язык	1	1
