N	3gram	Bakhtin_Fr_4	formyVre
1	кн i гл	5	15
2	кн iv гл	5	13
3	кн ii гл	1	12
4	с точки зрения	2	8
5	в связи с	1	7
6	для того чтобы	3	7
7	не только в	2	5
8	в романе рабле	8	5
9	в том же	1	4
10	то же время	8	4
11	кн iii гл	4	4
12	в то же	8	4
13	как мы уже	5	4
14	мы уже сказали	1	3
15	в том числе	3	3
16	и в то	4	3
17	но и в	3	3
18	мы уже говорили	5	3
19	в большинстве случаев	5	3
20	в том что	1	3
21	в эпизоде с	1	3
22	человек не считая	1	2
23	не считая женщин	2	2
24	а следовательно и	1	2
25	то же самое	1	2
26	на первый план	1	2
27	до сих пор	1	2
28	том числе и	2	2
29	может быть и	1	2
30	если кто хотел	2	2
31	считая женщин и	2	2
32	в этом отношении	1	2
33	женщин и детей	2	2
34	у рабле в	2	2
35	и того же	1	1
36	свой положительный полюс	1	1
37	хотел спрятаться в	1	1
38	из них кровь	1	1
39	в гуще виноградных	1	1
40	к участию в	1	1
41	форм и образов	1	1
42	другим ломал руки	2	1
43	в чем не	1	1
44	во время карнавала	1	1
45	i гл vi	1	1
46	кто хотел спастись	1	1
47	другой стороны в	1	1
48	не значит конечно	1	1
49	и др все	1	1
50	в виду что	1	1
51	значит конечно что	1	1
52	на самом деле	1	1
53	и так сказать	1	1
54	спастись бегством тому	1	1
55	гуще виноградных лоз	1	1
56	в монастырском винограднике	2	1
57	своей моче человек	1	1
58	и целый ряд	1	1
59	локтевые кости если	1	1
60	повернул налево и	1	1
61	как и все	5	1
62	характер носит изображение	1	1
63	бегством тому разбивал	1	1
64	в конце концов	4	1
65	так как все	1	1
66	все разобранные нами	1	1
67	в отличие от	1	1
68	налево и вылез	1	1
69	с двух сторон	1	1
70	как мы увидим	1	1
71	средневековых представлений о	1	1
72	время то есть	1	1
73	раздваивается повернул налево	1	1
74	крестец и ломал	1	1
75	отношение к времени	1	1
76	голову в куски	1	1
77	для рабле и	1	1
78	он не мог	1	1
79	все эти образы	1	1
80	с тех пор	1	1
81	со всех сторон	1	1
82	кто хотел спрятаться	1	1
83	со своими спутниками	1	1
84	одно и то	1	1
85	для смеха par	1	1
86	здесь мы видим	1	1
87	ручей протекающий у	1	1
88	собакам если кто	1	1
89	во франции и	1	1
90	мы увидим дальше	1	1
91	то время как	1	1
92	поэтому они не	1	1
93	весь мир становится	1	1
94	всех этих форм	1	1
95	в данном случае	1	1
96	в полую вену	1	1
97	выпадение прямой кишки	1	1
98	куски ударяя сзади	1	1
99	что на самом	1	1
100	брата жана и	2	1
101	в четвертой книге	1	1
102	с полной ясностью	1	1
103	таким образом и	3	1
104	с одной стороны	2	1
105	на первый взгляд	1	1
106	и все его	1	1
107	рассеяны по всему	1	1
108	и то же	1	1
109	а также и	1	1
110	гл xxvii и	1	1
111	всему роману рабле	1	1
112	панург хочет жениться	1	1
113	тому разбивал голову	1	1
114	рабле вовсе не	1	1
115	времени а следовательно	1	1
116	др все эти	1	1
117	руки и ноги	3	1
118	нам важно подчеркнуть	1	1
119	вена раздваивается повернул	1	1
120	и в системе	1	1
121	жизни и исторического	1	1
122	это не значит	1	1
123	спрятаться в гуще	1	1
124	ударяя сзади по	1	1
125	большую роль в	1	1
126	членов и органов	1	1
127	прославлением жаркого на	1	1
128	моче человек не	1	1
129	из мочи собак	1	1
130	в своей моче	1	1
131	образов у рабле	1	1
132	гл vi здесь	1	1
133	с другой стороны	3	1
134	что ему нужно	1	1
135	xxvii и xxviii	1	1
136	не может быть	1	1
137	прежде всего к	1	1
138	но в то	1	1
139	рабле как мы	2	1
140	гаргантюа кн i	1	1
141	как собакам если	1	1
142	тех местах где	1	1
143	протекающий у сен-виктора	1	1
144	здесь рядом с	1	1
145	через левое ухо	1	1
146	ни в чем	1	1
147	жаркого на вертеле	1	1
148	и как бы	1	1
149	то есть в	2	1
150	смысле но и	1	1
151	у рабле как	1	1
152	вся третья книга	1	1
153	в то время	2	1
154	в свою очередь	1	1
155	в куски ударяя	1	1
156	и в них	1	1
157	о том что	2	1
158	с самого начала	3	1
159	хотел спастись бегством	1	1
160	кости если кто	1	1
161	можно сказать что	1	1
162	перебивал крестец и	1	1
163	все они как	1	1
164	одного и того	1	1
165	ноги выворачивал лопатки	1	1
166	глаза дробил челюсти	1	1
167	в литературу и	1	1
168	ломал руки и	2	1
169	рабле в его	1	1
170	конце концов он	2	1
171	и все они	1	1
172	головы другим ломал	1	1
173	образы у лукиана	1	1
174	там где эта	2	1
175	по всему роману	2	1
176	что и в	1	1
177	в его гротескном	1	1
178	как мы видели	2	1
179	разбивал голову в	1	1
