N	3gram	Vygotskiy__2	Vladivir
1	о том что	4	7
2	в том что	17	7
3	в свое время	1	5
4	в этом смысле	1	4
5	что же касается	1	4
6	то же время	2	4
7	и то что	2	4
8	на то что	6	4
9	в то же	2	4
10	том что в	2	3
11	более или менее	1	3
12	что он не	2	3
13	в конце концов	3	3
14	с другой стороны	2	3
15	не может быть	8	3
16	с его точки	1	2
17	один и тот	1	2
18	мы знаем что	4	2
19	говорит что в	1	2
20	он не только	1	2
21	его точки зрения	1	2
22	так как он	1	2
23	и в частности	1	2
24	то обстоятельство что	1	2
25	в том чтобы	3	2
26	в то время	3	2
27	и тот же	1	2
28	все это было	1	2
29	во всяком случае	2	2
30	можно сказать что	1	2
31	тем не менее	4	2
32	для того чтобы	13	2
33	том что он	3	2
34	что и в	3	2
35	и т д	2	2
36	в том виде	3	1
37	что иное как	1	1
38	а не к	1	1
39	тех пор пока	1	1
40	которого мы и	1	1
41	каком случае не	1	1
42	потому что в	1	1
43	и той же	4	1
44	в самом деле	11	1
45	только на отдельных	1	1
46	в этой области	2	1
47	свидетельствует о том	1	1
48	к разного рода	1	1
49	его жизни когда	1	1
50	как и другие	1	1
51	и для всех	1	1
52	и не может	2	1
53	всю человеческую жизнь	1	1
54	сказать что по	1	1
55	бы то ни	2	1
56	только то что	1	1
57	что не только	1	1
58	несмотря на свою	1	1
59	указанием на то	1	1
60	вместе с тем	1	1
61	он никогда не	1	1
62	одно и то	1	1
63	это едва ли	1	1
64	то время как	2	1
65	здесь мы имеем	1	1
66	то что для	1	1
67	не потому что	1	1
68	то ни было	1	1
69	с одной стороны	1	1
70	и в историческом	1	1
71	что для нас	1	1
72	в связи с	1	1
73	он относится к	1	1
74	и то же	1	1
75	но и из	1	1
76	потому что она	2	1
77	а с другой	1	1
78	имеем дело с	1	1
79	и ничего не	1	1
80	указывает на то	2	1
81	объясняется то что	1	1
82	что он сам	1	1
83	в каком случае	1	1
84	казалось что в	1	1
85	и в том	2	1
86	и не очень	1	1
87	и когда он	2	1
88	указать на то	1	1
89	одной и той	4	1
90	есть не что	1	1
91	ни в каком	2	1
92	в переводе на	1	1
93	до тех пор	1	1
94	заключается в том	10	1
95	в свою очередь	2	1
96	но он не	1	1
97	так как в	2	1
98	и как это	1	1
99	с тем что	3	1
100	и никогда не	2	1
101	и тем самым	1	1
102	не только не	1	1
103	разного рода событиям	1	1
104	ему казалось что	1	1
105	рода событиям и	1	1
106	за то что	1	1
107	к тому что	2	1
108	не что иное	1	1
109	по этому поводу	1	1
110	в особенности же	1	1
111	на то как	2	1
112	случае не может	1	1
113	прямо говорит что	2	1
114	и что в	2	1
115	о ней не	1	1
116	в россии и	1	1
117	в жизни и	2	1
118	привело к тому	1	1
119	в этом отношении	5	1
