N	3gram	Losev_Prob_1	Psycholo
1	для того чтобы	8	19
2	в том что	5	12
3	о том что	5	10
4	в самом деле	2	7
5	то же самое	9	6
6	на то что	8	6
7	что в нем	3	5
8	к тому что	1	5
9	на самом деле	4	5
10	и может быть	1	4
11	с точки зрения	3	4
12	можно было бы	2	4
13	как раз в	1	4
14	мы никогда не	3	3
15	сами по себе	3	3
16	то что в	3	3
17	точно так же	4	3
18	не то что	1	3
19	и что в	2	3
20	так же как	2	3
21	в том чтобы	1	3
22	в конце концов	4	3
23	так как это	1	3
24	и в этом	2	3
25	то что он	3	3
26	несет в себе	1	3
27	не для того	1	3
28	во всяком случае	3	3
29	заключается в том	1	3
30	то что мы	6	3
31	и т п	1	3
32	до сих пор	3	3
33	это не просто	1	3
34	сама по себе	4	3
35	таким образом что	1	2
36	сводится к тому	1	2
37	никак не может	1	2
38	внимание на то	1	2
39	о том как	2	2
40	и если мы	3	2
41	сам по себе	7	2
42	во всех этих	2	2
43	вместе с тем	1	2
44	в это время	1	2
45	то время как	1	2
46	если бы мы	1	2
47	превращает их в	1	2
48	что в этой	1	2
49	и что он	1	2
50	нисколько не больше	2	2
51	с другой стороны	3	2
52	и только что	1	2
53	же самое и	1	2
54	нет никакой возможности	1	2
55	таким образом в	1	2
56	что может быть	2	2
57	в то время	1	2
58	может быть это	1	2
59	не только не	3	2
60	и в самом	2	2
61	в сущности говоря	1	2
62	к тому же	1	2
63	и т д	10	2
64	представьте себе что	1	1
65	что мы выше	2	1
66	что иное как	2	1
67	даже больше того	1	1
68	общего с тем	2	1
69	одной точки к	1	1
70	этот закон и	1	1
71	то есть как	1	1
72	это то что	1	1
73	все дело в	1	1
74	мы выше назвали	1	1
75	а не в	1	1
76	том что это	1	1
77	подобно тому как	2	1
78	он может быть	1	1
79	также и в	1	1
80	в том и	1	1
81	точки к другой	1	1
82	и так до	1	1
83	я не понимаю	1	1
84	мы вовсе не	2	1
85	мы указали только	1	1
86	же как и	1	1
87	начала и конца	1	1
88	тому что в	1	1
89	никогда не можем	1	1
90	в таком случае	6	1
91	именно то что	3	1
92	и уже одно	1	1
93	и все время	1	1
94	бы то ни	1	1
95	что все эти	1	1
96	не было бы	1	1
97	только то что	4	1
98	с тем что	2	1
99	в отдельности а	1	1
100	указали только на	1	1
101	но все дело	1	1
102	по себе может	1	1
103	д все это	1	1
104	свой смысл и	1	1
105	так как он	2	1
106	того чтобы мы	1	1
107	кажется как бы	1	1
108	все это в	1	1
109	но вместо этого	1	1
110	если мы хотим	2	1
111	уже одно это	1	1
112	один из них	1	1
113	все необходимые для	1	1
114	и с точки	1	1
115	в каком случае	3	1
116	вовсе не для	2	1
117	на первый взгляд	1	1
118	и в то	1	1
119	смысл и свое	1	1
120	а также и	2	1
121	вовсе не то	1	1
122	и никак не	1	1
123	в этой пьесе	1	1
124	и к тому	1	1
125	действительности и что	1	1
126	ничего подобного в	1	1
127	и для этого	1	1
128	перед нами в	1	1
129	за последние десятилетия	1	1
130	они указывают на	1	1
131	из них не	1	1
132	дело в том	3	1
133	т д все	1	1
134	в этой сцене	1	1
135	и так как	1	1
136	а не только	2	1
137	тем что в	2	1
138	и даже больше	1	1
139	самое и в	1	1
140	а может быть	2	1
141	есть не просто	1	1
142	вовсе не из	1	1
143	но и вообще	1	1
144	потому что тут	2	1
145	а то что	1	1
146	ни в каком	3	1
147	решающую роль играет	1	1
148	не может быть	2	1
149	к такого рода	1	1
150	потому что все	1	1
151	от одной точки	1	1
152	не что иное	2	1
153	имел в виду	2	1
154	ничего общего с	7	1
155	тем и другим	2	1
156	то есть в	4	1
157	или вернее сказать	2	1
158	между тем и	1	1
159	ни одна из	1	1
160	не только в	1	1
161	мы будем говорить	1	1
162	что мы получаем	2	1
163	можно сказать что	3	1
164	и в результате	1	1
165	взятые сами по	2	1
166	так же и	3	1
167	и все прочее	1	1
168	в этом смысле	6	1
169	только с одним	1	1
170	в то же	4	1
171	как мы уже	1	1
172	представляет из себя	1	1
173	мы встречаемся с	1	1
174	и ни на	1	1
175	взятый сам по	1	1
176	и не весь	1	1
177	только в самом	1	1
178	так или иначе	2	1
179	говорит нам о	1	1
180	выходить за пределы	2	1
