N	2gram	Vygotskiy__2	Analitik
1	в качестве	4	31
2	может быть	9	29
3	в том	33	27
4	не может	9	22
5	и не	7	21
6	в частности	6	19
7	и в	15	18
8	но и	10	17
9	а не	3	17
10	представляет собой	2	16
11	отнюдь не	2	15
12	не только	15	15
13	не в	8	14
14	в этом	19	13
15	как и	6	13
16	в его	2	13
17	при этом	3	12
18	том что	27	12
19	в себе	2	11
20	состоит в	3	11
21	но не	3	10
22	то же	5	9
23	иначе говоря	2	9
24	а в	4	9
25	есть не	1	8
26	но в	6	8
27	в той	1	8
28	не есть	1	8
29	том чтобы	4	7
30	тем самым	3	7
31	к тому	7	7
32	этого слова	3	7
33	я и	1	6
34	мы имеем	3	6
35	в сущности	9	6
36	по отношению	6	6
37	отличие от	3	6
38	в самом	11	6
39	это не	5	6
40	точки зрения	26	6
41	в своей	4	6
42	в отличие	3	6
43	в основе	3	6
44	по своей	6	6
45	той или	2	6
46	должен быть	2	6
47	в себя	2	6
48	только в	4	6
49	то что	20	6
50	или иной	2	6
51	прежде всего	4	6
52	в их	2	5
53	и на	1	5
54	и как	2	5
55	в целом	10	5
56	в этой	6	5
57	внутренней речи	5	5
58	лишь в	3	5
59	и его	4	5
60	о том	9	5
61	сводится к	1	5
62	между тем	1	5
63	и т.п	7	5
64	как бы	7	5
65	отношению к	5	5
66	что в	14	5
67	того же	3	4
68	из того	4	4
69	столь же	2	4
70	более чем	1	4
71	все же	4	4
72	сознания в	1	4
73	смысла но	1	4
74	тому же	1	4
75	не следует	2	4
76	с другими	3	4
77	не всегда	1	4
78	с точки	18	4
79	и другого	1	4
80	и более	2	4
81	по себе	7	4
82	в области	1	4
83	ни в	2	4
84	могут быть	2	4
85	так и	8	4
86	с ним	3	4
87	как правило	1	4
88	в другом	2	4
89	на вопрос	4	4
90	с другой	6	4
91	в конечном	4	4
92	того что	17	4
93	конечном счете	4	4
94	для того	10	4
95	именно в	2	4
96	во времени	1	4
97	вместе с	6	4
98	человека к	2	4
99	из которых	3	4
100	исходя из	1	4
101	ни было	1	4
102	как известно	6	3
103	для науки	1	3
104	и есть	2	3
105	место в	1	3
106	бы то	1	3
107	что как	3	3
108	однако не	1	3
109	вступает в	1	3
110	и к	6	3
111	автора и	1	3
112	в нашем	1	3
113	как он	6	3
114	в нем	1	3
115	он не	7	3
116	по природе	1	3
117	в силу	2	3
118	подобно тому	2	3
119	таким образом	14	3
120	то ни	1	3
121	бы быть	1	3
122	того или	1	3
123	даже в	4	3
124	в ходе	1	3
125	в котором	2	3
126	всякий раз	2	3
127	при рассмотрении	3	3
128	однако в	1	3
129	дело не	1	3
130	того чтобы	12	3
131	того и	1	3
132	не могут	2	3
133	могла бы	1	3
134	в собственном	3	3
135	если бы	8	3
136	а также	2	3
137	к нему	1	3
138	с его	4	3
139	вопрос об	2	3
140	с одной	7	3
141	вопроса о	1	3
142	обратиться к	1	3
143	ни с	1	3
144	никто не	1	3
145	что и	2	3
146	одной стороны	7	3
147	а именно	1	3
148	а с	4	3
149	что не	1	3
150	более того	1	3
151	личности в	1	3
152	по мысли	1	3
153	тому как	2	3
154	что мы	9	3
155	и одновременно	1	3
156	и все	3	3
157	хотя бы	4	3
158	что он	12	3
159	том числе	3	3
160	говоря о	1	2
161	самом деле	6	2
162	на самом	3	2
163	науки о	1	2
164	едва ли	7	2
165	также и	2	2
166	той же	2	2
167	на место	2	2
168	и то	1	2
169	и самого	2	2
170	отсылает к	1	2
171	между собой	1	2
172	данном случае	3	2
173	на основе	7	2
174	то он	2	2
175	в противовес	1	2
176	нет и	2	2
177	за пределы	2	2
178	как говорит	2	2
179	что именно	3	2
180	могли бы	4	2
181	как уже	2	2
182	не являются	1	2
183	его к	2	2
184	в противоположность	2	2
185	в которой	4	2
186	все эти	3	2
187	из этих	4	2
188	думать что	1	2
189	и до	3	2
190	не к	1	2
191	собой не	1	2
192	свидетельствует о	1	2
193	из виду	2	2
194	и по	3	2
195	на этом	1	2
196	ни чисто	2	2
197	и с	4	2
198	на все	2	2
199	наблюдений и	1	2
200	из них	3	2
201	вовсе не	6	2
202	так как	4	2
203	несмотря на	4	2
204	такой же	1	2
205	для него	3	2
206	отрыве от	2	2
207	логического анализа	1	2
208	на каждом	1	2
209	вопрос о	5	2
210	только для	3	2
211	для данного	2	2
212	которые в	1	2
213	том и	1	2
214	для этого	3	2
215	свое время	1	2
216	тогда когда	5	2
217	в процессе	11	2
218	только не	1	2
219	никогда не	8	2
220	в коем	1	2
221	и является	1	2
222	потому что	7	2
223	в сознании	1	2
224	и заключается	1	2
225	в категориях	2	2
226	отличается от	1	2
227	же самое	2	2
228	для себя	3	2
229	как мы	6	2
230	и о	1	2
231	быть может	2	2
232	здесь не	1	2
233	говорит и	1	2
234	в пределах	1	2
235	и сам	3	2
236	особенно в	1	2
237	одного из	1	2
238	на примере	1	2
239	должно быть	2	2
240	с целью	2	2
241	можно сказать	2	2
242	два различных	1	2
243	ним и	1	2
244	является по	1	2
245	целого как	1	2
246	один из	1	2
247	в отрыве	1	2
248	в двух	1	2
249	который в	4	2
250	коем случае	1	2
251	бы ни	2	2
252	оказывается в	1	2
253	или не	1	2
254	в начале	4	2
255	при помощи	4	2
256	по выражению	1	2
257	следует что	2	2
258	сами по	1	2
259	при всей	1	2
260	случае не	2	2
261	этом отношении	3	2
262	со стороны	3	2
263	было бы	10	2
264	и составляет	2	2
265	и потому	1	2
266	в присутствии	2	2
267	в данном	3	2
268	что же	2	2
269	и тогда	2	2
270	научного мышления	2	2
271	сведено к	1	2
272	не является	9	2
273	отвечает на	1	2
274	основанная на	1	2
275	это как	1	2
276	тем более	3	2
277	другой стороны	1	2
278	других людей	1	2
279	в свое	1	2
280	в речь	1	2
281	в роли	1	2
282	себя как	1	1
283	речь идет	2	1
284	неотделима от	1	1
285	предполагает что	1	1
286	человека и	3	1
287	сам по	1	1
288	самим по	1	1
289	он показывает	2	1
290	смысле слова	5	1
291	тех же	1	1
292	недоступной для	1	1
293	отношения между	3	1
294	по преимуществу	1	1
295	не имеют	1	1
296	все те	2	1
297	собственном смысле	3	1
298	этому пути	1	1
299	видеть в	1	1
300	в зависимости	6	1
301	по его	1	1
302	мы уже	6	1
303	она в	1	1
304	и значение	1	1
305	что наиболее	1	1
306	ситуации в	1	1
307	мы не	10	1
308	он как	2	1
309	более других	1	1
310	есть нечто	2	1
311	принадлежит к	2	1
312	не происходит	1	1
313	что можно	3	1
314	зависимости от	6	1
315	не способен	1	1
316	в ней	1	1
317	быть понято	1	1
318	ожидать от	1	1
319	по этому	6	1
320	он был	1	1
321	он сам	3	1
322	его работы	1	1
323	заключенное в	1	1
324	ответа на	1	1
325	рода что	1	1
326	в чем	1	1
327	во всех	2	1
328	или во	2	1
329	без которого	1	1
330	как если	1	1
331	в ее	1	1
332	чем это	3	1
333	внутренняя речь	3	1
334	мы будем	3	1
335	но как	1	1
336	к которой	1	1
337	не входит	1	1
338	только тогда	2	1
339	вообще как	1	1
340	личность как	1	1
341	неизменным в	1	1
342	же деле	1	1
343	независимо от	4	1
344	его на	1	1
345	как в	4	1
346	данный момент	1	1
347	что действительно	1	1
348	и той	2	1
349	целом но	2	1
350	в полном	2	1
351	самом простом	1	1
352	описания которое	1	1
353	я должен	1	1
354	и наконец	1	1
355	по пути	2	1
356	автора мы	1	1
357	к числу	1	1
358	более или	2	1
359	значение этих	1	1
360	со своей	1	1
361	точкой зрения	1	1
362	та же	1	1
363	что это	6	1
364	бы с	3	1
365	он в	3	1
366	фактами которые	1	1
367	исключительно в	1	1
368	наличии у	1	1
369	учение о	1	1
370	в известном	2	1
371	отношение между	6	1
372	и тот	1	1
373	только один	1	1
374	имеем в	1	1
375	двух других	1	1
376	вернуться к	3	1
377	а отнюдь	1	1
378	еще а	1	1
379	которая является	1	1
380	функции и	1	1
381	в виде	1	1
382	не способно	1	1
383	интеллектуальной операции	3	1
384	любой из	1	1
385	мысли как	1	1
386	языком и	1	1
387	всех своих	1	1
388	без исключения	1	1
389	и наоборот	1	1
390	в основу	1	1
391	но все	2	1
392	этом последнем	1	1
393	а вместе	1	1
394	здесь мы	1	1
395	мышления с	2	1
396	а затем	1	1
397	что все	4	1
398	во внутреннюю	1	1
399	и может	1	1
400	затем уже	1	1
401	том случае	1	1
402	его в	1	1
403	заключается в	8	1
404	с самим	1	1
405	полноте и	1	1
406	с вопросом	1	1
407	свести к	2	1
408	мы постараемся	1	1
409	ниже при	1	1
410	и тем	2	1
411	до всякого	2	1
412	или хотя	1	1
413	в ином	2	1
414	поведения и	1	1
415	который по	1	1
416	жизни человека	2	1
417	для них	1	1
418	и во-вторых	1	1
419	в них	4	1
420	все равно	2	1
421	присущи и	1	1
422	с тем	1	1
423	действительно не	3	1
424	своего изменения	1	1
425	остается в	2	1
426	или менее	2	1
427	в этих	2	1
428	что объективная	1	1
429	к мысли	1	1
430	все более	1	1
431	во время	3	1
432	и при	1	1
433	речи от	2	1
434	и ее	3	1
435	том же	2	1
436	узнать каким	1	1
437	в отношении	6	1
438	в такой	2	1
439	ни малейшего	3	1
440	то его	1	1
441	не от	1	1
442	в которых	3	1
443	бы мы	2	1
444	в предыдущих	1	1
445	своих частях	1	1
446	одном из	1	1
447	есть его	1	1
448	точку зрения	6	1
449	речи в	6	1
450	их в	4	1
451	зрения и	1	1
452	мы встречаемся	1	1
453	случае мы	1	1
454	нас к	2	1
455	тому что	1	1
456	она по	1	1
457	по мере	1	1
458	а от	1	1
459	возникает в	2	1
460	существует независимо	1	1
461	оба эти	2	1
462	сущности говоря	1	1
463	мы вынуждены	1	1
464	занимает центральное	1	1
465	в обоих	1	1
466	мышление в	1	1
467	одна из	1	1
468	к этим	1	1
469	на него	1	1
470	его собственного	1	1
471	в самых	1	1
472	наблюдений над	1	1
473	все без	1	1
474	для данной	2	1
475	нельзя не	1	1
476	о природе	1	1
477	ничего не	3	1
478	эта сторона	1	1
479	под этим	2	1
480	его речи	2	1
481	этих двух	2	1
482	иными словами	2	1
483	того в	1	1
484	не ставит	1	1
485	не говорит	1	1
486	во всем	2	1
487	одной лишь	1	1
488	но это	1	1
489	наше описание	1	1
490	трех моментов	1	1
491	фактов и	1	1
492	с другом	2	1
493	в тени	1	1
494	одно и	1	1
495	начиная с	1	1
496	разрыв между	1	1
497	к себе	2	1
498	пространство и	1	1
499	это также	1	1
500	здесь совершенно	1	1
501	числе и	3	1
502	мы по	1	1
503	всего в	1	1
504	к реальности	2	1
505	и социальные	1	1
506	его с	2	1
507	в любых	1	1
508	вновь и	1	1
509	различных форм	1	1
510	оно не	1	1
511	на это	1	1
512	говоря словами	2	1
513	но сама	1	1
514	жестов в	1	1
515	в настоящий	1	1
516	этот путь	1	1
517	других сознаний	1	1
518	ни даже	1	1
519	но по	1	1
520	в виду	6	1
521	или несколько	1	1
522	подходе к	1	1
523	определенным образом	1	1
524	языка и	3	1
525	как по	2	1
526	чтобы быть	1	1
527	с языком	1	1
528	на том	2	1
529	когда ее	2	1
530	по аналогии	1	1
531	те же	3	1
532	сознаний в	1	1
533	сознания и	1	1
534	к действительности	8	1
535	том как	1	1
536	в отдельных	2	1
537	первую из	1	1
538	является в	1	1
539	не случайна	1	1
540	другой для	1	1
541	об одном	1	1
542	материала и	1	1
543	и должно	1	1
544	и т.д	12	1
545	в самой	3	1
546	направленной на	1	1
547	и крайне	1	1
548	структуру и	1	1
549	слова как	1	1
550	но мы	3	1
551	и что	8	1
552	даже у	1	1
553	теперь и	1	1
554	может не	1	1
555	понимая что	1	1
556	аналогии с	1	1
557	на точку	1	1
558	и во	1	1
559	связь между	5	1
560	поставить в	1	1
561	к установлению	3	1
562	эти два	1	1
563	во всей	5	1
564	себя но	1	1
565	и только	3	1
566	при объяснении	3	1
567	которая и	1	1
568	все время	3	1
569	своей природе	1	1
570	для установления	1	1
571	в современной	1	1
572	предмета и	1	1
573	этого другого	1	1
574	познания но	2	1
575	на которой	2	1
576	спор в	1	1
577	принимает что	1	1
578	тот же	7	1
579	мы увидим	2	1
580	что даже	1	1
581	зрения в	1	1
582	друг друга	5	1
583	как нечто	2	1
584	входит в	1	1
585	факторов в	1	1
586	действительность но	2	1
587	этих слов	1	1
588	этот факт	1	1
589	так что	1	1
590	для всех	4	1
591	научной объективности	1	1
592	связи с	9	1
593	не можем	3	1
594	то и	1	1
595	в итоге	1	1
596	ведь если	1	1
597	итог как	1	1
598	научного знания	1	1
599	и процессов	1	1
600	или даже	1	1
601	в данной	1	1
602	что речь	2	1
603	за ним	1	1
604	ибо он	2	1
605	другой плоскости	2	1
606	всяком случае	6	1
607	его природе	1	1
608	могло бы	1	1
609	слова в	1	1
610	мы находим	6	1
611	в одном	2	1
612	он полагает	1	1
613	от тех	1	1
614	от сознания	1	1
615	у него	2	1
616	ничего что	1	1
617	при отсутствии	1	1
618	как раз	4	1
619	эту фазу	1	1
620	в целях	1	1
621	социальной ситуации	1	1
622	понимая под	1	1
623	были бы	2	1
624	только на	1	1
625	в особенности	1	1
626	дифференцируется на	1	1
627	отдельные слова	1	1
628	и даже	5	1
629	в истинном	2	1
630	в данный	1	1
631	развития в	6	1
632	между которыми	2	1
633	до сих	1	1
634	всей своей	1	1
635	здесь в	1	1
636	вслед за	1	1
637	с той	1	1
638	может показаться	1	1
639	один и	1	1
640	и др	5	1
641	и коммуникативной	1	1
642	что для	3	1
643	всякого смысла	1	1
644	целым рядом	1	1
645	однако и	2	1
646	долгое время	1	1
647	на множество	2	1
648	становится на	2	1
649	когда же	1	1
650	для человека	2	1
651	специфически человеческий	1	1
652	речи и	15	1
653	в связи	6	1
654	виде в	1	1
655	связь с	2	1
656	исходить из	1	1
657	и особенно	3	1
658	ко всем	1	1
659	как это	6	1
660	без наличия	1	1
661	те факты	1	1
662	к своему	1	1
663	в деятельности	1	1
664	на втором	2	1
665	социального поведения	1	1
666	для обозначения	2	1
667	если оно	1	1
668	в течение	2	1
669	смысле этого	3	1
670	чтобы увидеть	1	1
671	к индивидуальному	1	1
672	в тот	1	1
673	да и	1	1
674	фазу в	4	1
675	друг с	2	1
676	я с	1	1
677	его практической	2	1
678	же точно	1	1
679	с этой	2	1
680	к понятию	1	1
681	самом же	1	1
682	является для	4	1
683	известном смысле	1	1
684	речевого общения	1	1
685	сих пор	1	1
686	перед нами	2	1
687	к другим	1	1
688	о мире	3	1
689	этом смысле	2	1
690	при всем	1	1
691	и для	2	1
692	мышления в	9	1
693	случае если	1	1
694	его никогда	1	1
695	и от	1	1
696	все что	5	1
697	или в	3	1
698	вещь в	1	1
699	что оно	4	1
700	в результате	3	1
701	мира и	2	1
702	между ними	1	1
703	выше чем	1	1
704	не свидетельствует	1	1
705	о котором	1	1
706	я не	1	1
707	или другой	1	1
708	на первый	1	1
709	для нас	4	1
710	от него	1	1
711	из себя	1	1
712	мы должны	6	1
713	только с	1	1
714	у разных	1	1
715	личности и	1	1
716	в своих	1	1
717	среди других	1	1
718	личность и	1	1
719	жизни в	1	1
720	не знает	1	1
721	к его	2	1
722	возводит к	1	1
723	из этого	1	1
724	частности к	1	1
725	что то	1	1
726	таким же	3	1
727	приводит нас	2	1
728	включает в	1	1
729	где он	1	1
730	а может	1	1
731	также не	1	1
732	ее в	2	1
733	по поводу	4	1
734	и эта	2	1
735	они не	3	1
736	или можно	1	1
737	поскольку с	1	1
738	который не	1	1
739	во всяком	7	1
740	этой точки	1	1
741	и вновь	1	1
