N	2gram	Propp_Isto_2	Myshleni
1	таким образом	7	26
2	в том	6	24
3	и в	15	23
4	том что	7	21
5	в целом	1	20
6	в этом	11	17
7	того чтобы	2	17
8	то что	12	17
9	не только	18	16
10	так же	13	16
11	говорит он	1	15
12	того что	3	15
13	как и	2	14
14	может быть	17	14
15	но и	14	14
16	в его	6	14
17	что в	12	14
18	не может	5	12
19	представляет собой	5	11
20	сказать что	2	11
21	как бы	6	11
22	с другой	2	10
23	прежде всего	5	10
24	и с	4	9
25	в качестве	3	9
26	одной стороны	3	9
27	другой стороны	2	9
28	вместе с	7	9
29	и не	11	9
30	ребенка в	3	8
31	то же	10	8
32	нас к	1	8
33	самого начала	2	8
34	в процессе	1	8
35	с самого	2	8
36	и на	4	8
37	с одной	4	8
38	до лет	2	8
39	мы не	3	7
40	вопрос о	4	7
41	по отношению	3	7
42	в самом	1	7
43	в этой	4	7
44	в другом	9	7
45	с тем	9	7
46	в то	1	7
47	мы могли	2	7
48	и ее	2	7
49	так как	14	7
50	что он	24	7
51	отношению к	3	7
52	же как	5	6
53	в сущности	2	6
54	все это	3	6
55	с этим	5	6
56	в себе	4	6
57	в силу	2	6
58	с этой	1	6
59	и его	3	6
60	другом месте	2	6
61	о том	3	6
62	связь между	1	6
63	только в	6	6
64	вопрос об	1	6
65	мы можем	8	6
66	тем что	4	6
67	именно в	2	6
68	потому что	9	6
69	перед нами	2	5
70	и как	1	5
71	но в	6	5
72	на то	3	5
73	он не	8	5
74	и более	2	5
75	а затем	2	5
76	тем самым	2	5
77	по себе	1	5
78	как мы	1	5
79	связан с	5	5
80	и что	6	5
81	так и	5	5
82	ребенка и	2	5
83	что мы	3	5
84	думается что	1	5
85	мы должны	4	5
86	из этого	1	5
87	в какой	1	5
88	в котором	5	4
89	высшей степени	1	4
90	с его	1	4
91	но не	2	4
92	как в	5	4
93	говорит что	3	4
94	и к	1	4
95	все эти	4	4
96	что она	5	4
97	при этом	4	4
98	их в	2	4
99	было бы	5	4
100	ни в	2	4
101	в высшей	1	4
102	в своей	1	4
103	не столько	2	4
104	не в	7	4
105	но вместе	1	4
106	возрасте и	1	4
107	с другом	1	4
108	к тому	5	4
109	должен быть	1	4
110	приводит к	2	4
111	по мере	3	4
112	в свете	2	4
113	мы видим	8	4
114	для всех	1	4
115	в одном	5	4
116	ее на	1	4
117	это положение	1	4
118	до сих	6	4
119	а с	2	4
120	одну из	1	4
121	по существу	2	4
122	друг с	1	4
123	этого слова	1	4
124	сих пор	7	4
125	стоит только	1	4
126	в результате	1	4
127	хотя бы	2	4
128	в свою	1	4
129	к этому	1	4
130	сам по	1	3
131	и то	2	3
132	самом деле	2	3
133	приходит к	1	3
134	полагает что	1	3
135	я не	2	3
136	в их	3	3
137	ответ на	1	3
138	друг от	1	3
139	что они	10	3
140	в одной	4	3
141	все же	9	3
142	еще на	1	3
143	в которой	2	3
144	что это	6	3
145	он в	3	3
146	из этих	3	3
147	как он	3	3
148	и если	2	3
149	его не	2	3
150	показывает что	4	3
151	такой же	2	3
152	в которых	2	3
153	должны были	8	3
154	она не	5	3
155	в самых	1	3
156	ничего не	7	3
157	во всем	1	3
158	в каком	1	3
159	детей в	8	3
160	могут быть	2	3
161	и это	3	3
162	от друга	1	3
163	можно было	5	3
164	об этом	11	3
165	одного из	1	3
166	этих двух	1	3
167	и следовательно	1	3
168	показывают что	2	3
169	этот вопрос	1	3
170	который в	1	3
171	связи с	8	3
172	уже в	2	3
173	и других	1	3
174	вовсе не	1	3
175	в природе	1	3
176	во всех	2	3
177	превращается в	2	3
178	а не	5	3
179	ко всем	1	3
180	смысле этого	2	3
181	только для	1	3
182	переходную ступень	1	3
183	останавливаться на	1	3
184	и наиболее	1	2
185	связана с	6	2
186	он может	1	2
187	показать что	2	2
188	почти всегда	1	2
189	что эти	4	2
190	не вижу	1	2
191	едва ли	1	2
192	в зависимости	1	2
193	той же	2	2
194	есть не	1	2
195	бы что	1	2
196	вместо того	2	2
197	зависимости от	1	2
198	что его	1	2
199	из важнейших	1	2
200	в поисках	2	2
201	как говорит	1	2
202	тех случаях	1	2
203	когда он	3	2
204	и наконец	5	2
205	от этого	1	2
206	за собой	1	2
207	главным образом	2	2
208	ключ к	2	2
209	всех этих	3	2
210	свою собственную	1	2
211	он должен	2	2
212	одной и	1	2
213	но все	5	2
214	с другими	2	2
215	в них	1	2
216	несмотря на	1	2
217	нигде не	2	2
218	мы видели	2	2
219	был бы	2	2
220	в этих	11	2
