N	2gram	Vygotskiy__5	Komedia
1	и в	16	26
2	и не	12	14
3	и его	3	12
4	к тому	6	12
5	так и	7	12
6	тому же	2	11
7	может быть	9	11
8	в том	18	11
9	в этом	25	10
10	на протяжении	2	10
11	но и	6	10
12	столь же	2	9
13	том что	15	9
14	если бы	8	9
15	вместе с	4	9
16	что в	16	9
17	ясно что	1	8
18	было бы	10	8
19	и на	6	7
20	не только	16	7
21	что и	3	7
22	из них	2	7
23	еще не	4	6
24	в своем	5	6
25	о том	8	6
26	в нем	7	6
27	таким образом	19	6
28	в то	5	6
29	того чтобы	17	6
30	потому что	21	6
31	и здесь	2	6
32	то что	26	6
33	в которой	5	5
34	с его	1	5
35	что он	25	5
36	так что	4	5
37	в истории	2	5
38	независимо от	1	5
39	с этим	3	5
40	для того	14	5
41	ни в	1	5
42	на основании	2	5
43	с тем	3	5
44	и с	3	5
45	больше чем	3	5
46	один из	1	5
47	в качестве	4	5
48	к этому	3	5
49	уже в	1	4
50	в наиболее	1	4
51	более чем	1	4
52	в самом	4	4
53	что это	1	4
54	в целом	4	4
55	с их	4	4
56	это было	1	4
57	в них	2	4
58	как и	8	4
59	в этих	3	4
60	место в	1	4
61	тому что	5	4
62	не менее	3	4
63	это слово	1	4
64	как будто	2	4
65	больше того	2	4
66	как мы	10	4
67	что у	2	4
68	можно было	5	4
69	еще в	3	4
70	его в	2	4
71	между тем	3	4
72	в его	11	4
73	только в	10	4
74	же в	2	4
75	в начале	1	4
76	так как	16	4
77	у него	6	4
78	на этот	4	4
79	что для	2	4
80	прежде всего	3	4
81	в частности	3	4
82	как это	8	4
83	все же	3	4
84	и для	1	4
85	и от	2	4
86	одной из	3	4
87	точки зрения	18	4
88	например в	1	3
89	в котором	2	3
90	то же	8	3
91	в их	3	3
92	той же	4	3
93	вопрос о	12	3
94	того же	7	3
95	в ней	2	3
96	что его	1	3
97	во всех	2	3
98	как правило	1	3
99	но не	10	3
100	по отношению	12	3
101	как в	5	3
102	но в	6	3
103	в этой	6	3
104	как он	6	3
105	друг другу	2	3
106	но все	2	3
107	в каждом	1	3
108	первую очередь	1	3
109	но если	6	3
110	в обоих	1	3
111	не имеет	4	3
112	того как	5	3
113	в самой	1	3
114	связи с	3	3
115	что на	1	3
116	то время	4	3
117	и поэтому	2	3
118	к нему	3	3
119	ситуация в	2	3
120	дело с	1	3
121	к их	2	3
122	себя в	1	3
123	для всех	1	3
124	ответ на	3	3
125	мы знаем	3	3
126	и их	4	3
127	никто не	2	3
128	представить себе	1	3
129	мы можем	6	3
130	тем что	5	3
131	в первую	1	3
132	даже не	1	3
133	или иначе	1	3
134	здесь в	1	3
135	не было	1	3
136	о чем	2	3
137	в связи	1	3
138	из которых	3	3
139	в тех	1	3
140	отношению к	12	3
141	да и	1	3
142	с этой	4	3
143	все это	2	3
144	для нас	1	3
145	а в	3	3
146	в своей	2	3
147	жизни и	2	3
148	по поводу	2	3
149	том числе	1	3
150	не может	18	3
151	как известно	4	2
152	одним из	2	2
153	только потому	1	2
154	и есть	7	2
155	в первом	3	2
156	из его	1	2
157	мы имеем	1	2
158	мы не	3	2
159	из самых	1	2
160	время как	4	2
161	говорить о	3	2
162	все известные	1	2
163	то это	2	2
164	в виду	2	2
165	меньше чем	1	2
166	он был	1	2
167	бы то	1	2
168	в ее	1	2
169	чем это	1	2
170	и другие	2	2
171	если в	3	2
172	силу этого	1	2
173	отличие от	2	2
174	человеку и	1	2
175	в одной	1	2
176	что именно	1	2
177	целый ряд	1	2
178	в действительности	3	2
179	за собой	1	2
180	сказать о	1	2
181	в нашем	1	2
182	ни одна	1	2
183	что она	2	2
184	после этого	1	2
185	он не	8	2
186	в силу	10	2
187	что ни	1	2
188	на этом	3	2
189	об этом	1	2
190	связанных с	1	2
191	это не	4	2
192	этом смысле	1	2
193	чем в	3	2
194	в развитии	28	2
195	не более	1	2
196	по всем	1	2
197	в следующем	1	2
198	всяком случае	1	2
199	представление о	1	2
200	в отличие	2	2
201	которые в	1	2
202	не в	6	2
203	в конце	1	2
204	однако в	1	2
205	как видим	1	2
206	вовсе не	2	2
207	в одном	3	2
208	в какой-то	1	2
209	такая же	1	2
210	и после	1	2
211	не является	5	2
212	с другом	7	2
213	и почему	1	2
214	в духе	1	2
215	и это	1	2
216	с самого	5	2
217	и что	12	2
218	или на	1	2
219	на что	1	2
220	после того	1	2
221	в пользу	1	2
222	и во	1	2
223	и все	1	2
224	обоих случаях	1	2
225	вслед за	2	2
226	представления о	2	2
227	все время	1	2
228	с которыми	2	2
229	тот же	5	2
230	с ними	1	2
231	в какой	6	2
232	и ее	1	2
233	теперь в	1	2
234	с одной	3	2
235	является не	2	2
236	отношение к	11	2
237	от того	3	2
238	в других	1	2
239	рядом с	1	2
240	видно из	1	2
241	со стороны	1	2
242	и к	2	2
243	до сих	3	2
244	с другой	4	2
245	и тех	1	2
246	одной стороны	3	2
247	с которым	1	2
248	если не	1	2
249	для этой	1	2
250	мы находим	1	2
251	уже о	1	2
252	чем на	1	2
253	по своему	3	2
254	в той	6	2
255	не удалось	1	2
256	одновременно с	1	2
257	как бы	5	2
258	друг с	7	2
259	сих пор	3	2
260	бы в	4	2
261	еще более	5	2
262	хотя бы	5	2
263	к его	3	2
264	из этого	2	2
265	во всяком	2	2
266	говоря о	1	1
267	отношения к	2	1
268	переходит к	1	1
269	самом деле	3	1
270	этого последнего	1	1
271	мере в	5	1
272	мы имели	2	1
273	отношения между	3	1
274	что эти	2	1
275	не происходит	1	1
276	которыми он	1	1
277	на первый	1	1
278	сравнению с	5	1
279	для своего	1	1
280	между его	1	1
281	для выяснения	1	1
282	на эти	1	1
283	из сказанного	2	1
284	в сущности	13	1
285	в решении	1	1
