N	2gram	Losev_Vlad_3	Narrotol
1	не только	25	31
2	но и	18	27
3	и не	25	23
4	при этом	3	19
5	может быть	8	15
6	в качестве	3	14
7	в частности	1	14
8	как и	7	13
9	а не	8	13
10	а в	7	13
11	в этом	16	12
12	только в	13	12
13	и в	40	11
14	в данном	5	11
15	и его	10	10
16	такого рода	4	10
17	то есть	24	9
18	то что	28	9
19	то же	4	8
20	не может	14	8
21	данном случае	2	8
22	в том	18	8
23	уже не	9	8
24	со стороны	2	8
25	но в	4	7
26	том что	18	7
27	если бы	3	7
28	у него	24	7
29	и он	1	6
30	в самом	4	6
31	не в	3	6
32	в этой	8	6
33	в себе	9	6
34	тому же	5	6
35	об этом	6	6
36	не мог	6	6
37	к тому	7	6
38	одного из	1	6
39	в его	14	6
40	как бы	3	6
41	один из	1	6
42	как раз	10	6
43	а также	8	6
44	жизни и	1	6
45	и на	6	5
46	той или	2	5
47	перед нами	3	5
48	так и	6	5
49	точки зрения	13	5
50	в своей	9	5
51	тем самым	2	5
52	потому что	11	5
53	можно сказать	1	5
54	точка зрения	1	5
55	то в	6	4
56	на себя	2	4
57	еще не	4	4
58	истории в	2	4
59	с его	2	4
60	но не	4	4
61	как в	1	4
62	все же	4	4
63	хотя и	7	4
64	из этих	3	4
65	в нем	3	4
66	в мире	2	4
67	из них	2	4
68	по себе	6	4
69	и тем	3	4
70	в одном	5	4
71	в то	7	4
72	одна из	1	4
73	того чтобы	3	4
74	никогда не	11	4
75	что на	2	4
76	в ней	5	4
77	так в	1	4
78	о том	11	4
79	внимание на	1	4
80	же время	2	4
81	а во	1	4
82	к нему	3	4
83	в литературе	1	4
84	того что	7	4
85	для него	8	4
86	или иной	1	4
87	прежде всего	10	4
88	о чем	1	4
89	однако и	4	4
90	или не	3	4
91	как известно	1	3
92	речь идет	1	3
93	также и	17	3
94	и то	9	3
95	самом деле	1	3
96	едва ли	11	3
97	мы имеем	3	3
98	мы не	2	3
99	он сам	2	3
100	но как	2	3
101	в своем	8	3
102	и как	7	3
103	к чему	1	3
104	в целом	2	3
105	в нашем	2	3
106	он не	8	3
107	для того	2	3
108	и с	9	3
109	в глазах	1	3
110	это не	3	3
111	в жизни	2	3
112	не всегда	1	3
113	еще раз	2	3
114	себя внимание	2	3
115	тем не	10	3
116	их в	1	3
117	не менее	9	3
118	обращает на	2	3
119	как будто	1	3
120	этом отношении	2	3
121	у нас	5	3
122	начиная с	1	3
123	и о	4	3
124	еще в	5	3
125	когда в	1	3
126	о ней	1	3
127	сводится к	3	3
128	лишь в	1	3
129	что он	5	3
130	могло бы	2	3
131	не говорит	5	3
132	представляют собой	1	3
133	именно в	3	3
134	при всей	1	3
135	не было	5	3
136	как это	4	3
137	исходя из	1	3
138	в начале	2	3
139	но для	3	3
140	не является	2	3
141	не существует	2	3
142	и все	4	3
143	жизни а	2	3
144	что в	17	3
145	а о	2	2
146	в сфере	1	2
147	и для	3	2
148	в сущности	2	2
149	не вполне	2	2
150	и самого	1	2
151	в чем	3	2
152	чем это	2	2
153	если в	1	2
154	отличие от	3	2
155	один и	1	2
156	отнюдь не	5	2
157	если она	1	2
158	что касается	2	2
159	сознания в	1	2
160	та же	1	2
161	он идет	1	2
162	в известном	1	2
163	роль в	2	2
164	на то	4	2
165	так сказать	1	2
166	и еще	2	2
167	и вот	1	2
168	что одно	1	2
169	одно и	2	2
170	не будет	6	2
171	это было	3	2
172	для них	1	2
173	все равно	1	2
174	этого не	3	2
175	жизни но	1	2
176	в этих	2	2
177	в отличие	3	2
178	сих пор	1	2
179	того кто	1	2
180	она не	2	2
181	не имеет	4	2
182	дело в	5	2
183	не могло	1	2
184	ничего не	5	2
185	и является	1	2
186	и после	1	2
187	связи с	2	2
188	к жизни	1	2
189	не столь	1	2
190	была на	1	2
191	же самое	3	2
192	оно не	3	2
193	как мы	8	2
194	с ее	1	2
195	здесь не	3	2
196	другой стороны	2	2
197	особенно в	1	2
198	она была	4	2
199	то они	1	2
200	никак не	4	2
201	до сих	1	2
202	с другой	5	2
203	и только	3	2
204	от этих	1	2
205	же в	3	2
206	известном смысле	1	2
207	с появлением	1	2
208	он уже	2	2
209	всяком случае	3	2
210	который в	2	2
211	и внутреннего	1	2
212	только на	5	2
213	до конца	4	2
214	в конце	12	2
215	не о	2	2
216	друг друга	2	2
217	нами не	1	2
218	и даже	6	2
219	о своей	1	2
220	в результате	4	2
221	она в	1	2
222	и притом	3	2
223	человеческой жизни	1	2
224	только от	1	2
225	что мы	2	2
226	если не	6	2
227	вместе с	7	2
228	к его	2	2
229	по своим	1	2
230	по своему	1	2
