N	3gram	Vygotskiy__2	Dialekti
1	и т д	2	23
2	это значит что	2	21
3	с точки зрения	10	14
4	в таком случае	1	10
5	тем не менее	4	10
6	не только не	1	7
7	что иное как	1	6
8	не может быть	8	6
9	не что иное	1	6
10	в самом деле	11	5
11	сам по себе	4	5
12	по крайней мере	1	5
13	само по себе	3	5
14	о том что	4	5
15	то это значит	1	4
16	подобно тому как	2	4
17	то время как	2	4
18	в то время	3	4
19	крайней мере в	1	3
20	что она есть	1	3
21	сами по себе	3	3
22	с одной стороны	1	3
23	в том что	17	3
24	есть не что	1	3
25	ни в каком	2	3
26	то что мы	1	3
27	как и в	2	3
28	на то что	6	3
29	к природе как	1	2
30	это было бы	2	2
31	того или иного	2	2
32	он не может	2	2
33	самом деле что	1	2
34	точно так же	3	2
35	с этой точки	1	2
36	и тем не	1	2
37	в зависимости от	1	2
38	одно и то	1	2
39	так же как	4	2
40	и в чем	1	2
41	и то же	1	2
42	не могут быть	1	2
43	с другой стороны	2	2
44	во всяком случае	2	2
45	этой точки зрения	2	2
46	к тому что	2	2
47	том что у	2	2
48	том что в	2	1
49	оно есть нечто	1	1
50	было бы и	2	1
51	при всем резком	1	1
52	что в основе	4	1
53	потому что в	1	1
54	только сказать что	1	1
55	и что только	1	1
56	и той же	4	1
57	указывает только на	1	1
58	имеем в виду	1	1
59	на самом деле	5	1
60	и даже не	1	1
61	то же самое	6	1
62	той же самой	2	1
63	может быть отнесена	1	1
64	же как и	1	1
65	же сколько и	1	1
66	ни на какую	1	1
67	до сих пор	5	1
68	и не может	2	1
69	по себе и	1	1
70	не имеет никакого	1	1
71	и та же	1	1
72	на что не	1	1
73	в этом отношении	5	1
74	того и другого	2	1
75	они утверждают что	1	1
76	и во всех	1	1
77	это и значит	1	1
78	относится только к	1	1
79	в ней не	1	1
80	только потому что	2	1
81	и в частности	1	1
82	как только мы	2	1
83	и что в	2	1
84	самое что и	2	1
85	в данном случае	4	1
86	по самому смыслу	1	1
87	и что он	1	1
88	что для нас	1	1
89	тот факт что	1	1
90	не значит что	1	1
91	по своему существу	1	1
92	только на одну	1	1
93	каждый из них	2	1
94	столько же сколько	2	1
95	не в том	2	1
96	ни на что	1	1
97	мы никогда не	1	1
98	и в основе	1	1
99	одна и та	1	1
100	и так как	1	1
101	тем что его	2	1
102	что он просто	1	1
103	но так как	2	1
104	и в том	2	1
105	что это относится	1	1
106	лишь тогда когда	1	1
107	и таким образом	2	1
108	не менее чем	1	1
109	и должен быть	1	1
110	более или менее	1	1
111	то же время	2	1
112	от того что	1	1
113	том смысле что	1	1
114	во всем этом	1	1
115	в основе всякого	1	1
116	также и у	1	1
117	связи с этим	1	1
118	и в таком	1	1
119	и как это	1	1
120	и никогда не	2	1
121	к нему и	1	1
122	легко заметить что	1	1
123	в конечном счете	3	1
124	бы то ни	2	1
125	целый ряд таких	1	1
126	то ни было	1	1
127	мы имеем в	1	1
128	том что все	1	1
129	в то же	2	1
130	в связи с	1	1
131	несмотря на свою	1	1
132	в том смысле	1	1
133	одной и той	4	1
134	что в них	1	1
135	это относится только	1	1
136	случае не может	1	1
137	должны быть так	1	1
138	что и в	3	1
139	который не может	1	1
140	того или другого	1	1
