N	2gram	Propp_Isto_4	Vladivir
1	и в	26	40
2	то что	16	28
3	не только	15	25
4	и не	9	25
5	у него	5	24
6	том что	3	18
7	в том	3	18
8	но и	12	18
9	что в	14	17
10	в этом	7	16
11	в его	5	14
12	так что	2	14
13	не может	6	14
14	в виде	2	13
15	точки зрения	1	13
16	вовсе не	4	13
17	только в	3	13
18	даже и	2	12
19	а именно	3	12
20	сказать что	2	12
21	никогда не	2	11
22	потому что	6	11
23	таким образом	10	11
24	о том	4	11
25	не просто	4	10
26	ни в	2	10
27	тем не	2	10
28	и его	10	10
29	то это	5	10
30	не есть	2	10
31	прежде всего	1	10
32	как раз	1	10
33	и то	6	9
34	уже не	5	9
35	что это	2	9
36	в себе	2	9
37	и с	5	9
38	в своей	4	9
39	не менее	2	9
40	есть только	3	9
41	что же	1	9
42	как мы	5	8
43	в своем	2	8
44	в этой	2	8
45	он не	7	8
46	и что	5	8
47	а также	3	8
48	может быть	14	8
49	а не	6	8
50	так же	18	8
51	а только	1	7
52	хотя и	2	7
53	и как	5	7
54	и если	3	7
55	с тем	2	7
56	как и	7	7
57	в то	1	7
58	мы бы	1	7
59	что и	9	7
60	того что	2	7
61	так как	9	7
62	вместе с	6	7
63	к тому	1	7
64	а в	8	7
65	в своих	1	7
66	и на	2	6
67	не мог	3	6
68	по себе	2	6
69	во всем	3	6
70	и это	1	6
71	так и	10	6
72	об этом	7	6
73	и здесь	5	6
74	и даже	4	6
75	но это	3	6
76	хотя бы	2	6
77	мы уже	5	5
78	в ней	1	5
79	тут же	2	5
80	в истории	2	5
81	все эти	3	5
82	содержит в	2	5
83	можно считать	2	5
84	но если	1	5
85	тем что	5	5
86	для нас	3	5
87	ничего не	5	5
88	эти три	1	5
89	у нас	2	5
90	ничего общего	1	5
91	с другой	4	5
92	в древнем	1	5
93	что он	10	5
94	только на	1	5
95	в одном	5	5
96	не говорит	2	5
97	не было	1	5
98	в данном	3	5
99	между прочим	2	5
100	то же	8	4
101	что если	1	4
102	вопрос о	4	4
103	но даже	1	4
104	еще не	6	4
105	но не	5	4
106	то он	1	4
107	все же	9	4
108	но в	5	4
109	на то	3	4
110	было бы	2	4
111	такой же	1	4
112	в котором	1	4
113	даже в	4	4
114	тому что	1	4
115	не имеет	3	4
116	только при	1	4
117	то время	1	4
118	в дальнейшем	6	4
119	в глаза	1	4
120	мог бы	1	4
121	по мнению	1	4
122	если мы	1	4
123	при помощи	10	4
124	от того	2	4
125	здесь в	1	4
126	а с	1	4
127	говорит о	2	4
128	и все	2	4
129	как это	3	4
130	такого рода	2	4
131	по существу	3	4
132	в основном	1	4
133	указать на	3	4
134	в результате	1	4
135	мы должны	5	4
136	есть и	2	4
137	точно так	5	4
138	же как	13	3
139	мы имеем	7	3
140	и тут	1	3
141	здесь не	4	3
142	в чем	1	3
143	не все	1	3
144	независимо от	1	3
145	перед нами	3	3
146	всегда был	1	3
147	и у	5	3
148	уже в	2	3
149	из этих	3	3
150	в нем	2	3
151	при этом	3	3
152	но все	5	3
153	в качестве	7	3
154	это не	5	3
155	этого не	2	3
156	самого человека	1	3
157	не в	5	3
158	что этот	4	3
159	что есть	2	3
160	всякого рода	3	3
161	в виду	1	3
162	жизнь и	1	3
163	если бы	2	3
164	к нему	6	3
165	но нельзя	1	3
166	что здесь	7	3
167	как нечто	3	3
168	и тем	2	3
169	мы знаем	8	3
170	был бы	1	3
171	и только	5	3
172	именно в	1	3
173	в связи	2	3
174	мы видели	6	3
175	как бы	3	3
176	же самое	2	3
177	но для	2	3
178	нельзя сказать	1	3
179	или не	1	3
180	же в	3	3
181	как на	1	3
182	в этот	4	2
183	на ступени	1	2
184	не хочет	2	2
185	не имеют	1	2
186	должна быть	2	2
187	и за	2	2
188	по его	2	2
189	есть не	1	2
190	мы не	1	2
191	совершенно так	6	2
192	время как	1	2
193	не вполне	1	2
194	на себя	4	2
195	мы и	1	2
196	он был	1	2
197	он сам	1	2
198	за свое	1	2
199	в юности	1	2
200	исключительно только	1	2
201	данном случае	3	2
202	чем это	1	2
203	могло быть	1	2
204	но как	1	2
205	к богу	1	2
206	а и	1	2
207	себе и	1	2
208	которые не	1	2
209	как говорит	1	2
210	общего с	1	2
211	с этим	2	2
212	и наконец	1	2
213	и к	1	2
214	в целом	2	2
215	интересно что	4	2
216	но на	1	2
217	дальше и	1	2
218	он всегда	3	2
219	что она	3	2
220	как с	1	2
221	же это	2	2
222	не к	2	2
223	не как	1	2
224	в силу	5	2
225	работе о	3	2
226	и по	5	2
227	одно и	1	2
228	в другом	5	2
229	об этой	1	2
230	должен был	3	2
231	стоит на	2	2
232	в это	1	2
233	но уже	1	2
234	о которых	1	2
235	с такой	1	2
236	в этих	7	2
237	можно найти	2	2
238	знаем что	7	2
239	дается в	1	2
240	выше мы	2	2
241	и более	3	2
242	тем самым	1	2
243	о значении	1	2
244	что эта	3	2
245	она не	3	2
246	на него	3	2
247	найти в	1	2
248	по своей	2	2
249	был и	1	2
250	связи с	3	2
251	здесь же	1	2
252	что на	2	2
253	вот в	1	2
254	не могут	2	2
255	всей своей	1	2
256	роль в	1	2
257	здесь нет	1	2
258	к первому	1	2
259	является в	1	2
260	которая в	1	2
261	но мы	3	2
262	его в	9	2
263	путь к	1	2
264	видели выше	2	2
265	когда оно	1	2
266	бы в	1	2
267	быть и	1	2
268	но с	1	2
269	о двух	2	2
270	одной из	1	2
271	что даже	1	2
272	и так	1	2
273	он уже	2	2
274	мы будем	1	2
275	это же	2	2
276	не можем	1	2
277	то и	1	2
278	в нашей	1	2
279	в начале	1	2
280	из них	2	2
281	могло бы	2	2
282	друг друга	1	2
283	только с	2	2
284	потому и	1	2
285	заметить что	1	2
286	и вместе	1	2
287	без всякой	1	2
288	со стороны	1	2
289	или иначе	1	2
290	не на	3	2
291	понятие о	1	2
292	что мы	3	2
293	как не	1	2
294	то можно	1	2
295	в европе	1	2
296	к своему	3	2
297	наряду с	3	2
298	с этой	2	2
299	сказать не	1	2
300	вошла в	1	2
301	всей этой	1	2
302	на одной	1	2
303	которых он	1	2
304	и ни	1	2
305	ни к	1	2
306	только что	3	2
307	бы на	1	2
308	другой стороны	4	2
309	к его	1	2
310	к этой	3	2
311	к этому	5	2
312	например в	3	1
313	начинается с	2	1
314	живое существо	2	1
315	мы здесь	2	1
316	тех же	2	1
317	это и	5	1
318	что дает	1	1
319	и есть	2	1
320	из его	1	1
321	все те	1	1
322	и строить	1	1
323	более ранней	1	1
324	это совершенно	1	1
325	здесь уже	1	1
326	та же	1	1
327	речь была	1	1
328	вот эту	1	1
329	он как	1	1
330	есть нечто	1	1
331	представлением о	2	1
332	только это	2	1
333	но она	1	1
334	что иное	3	1
335	принадлежит к	1	1
336	предков и	1	1
337	представление о	1	1
338	существо которое	1	1
339	природы то	1	1
340	себе что	1	1
341	и самого	1	1
342	иное как	3	1
343	во всех	1	1
344	противоположны друг	1	1
345	то мы	2	1
346	сказать и	1	1
347	подчинить и	1	1
348	иных случаях	1	1
349	к которой	1	1
350	силы и	1	1
351	если в	1	1
352	очевидно что	1	1
353	что они	6	1
354	относится к	3	1
355	касается самой	1	1
356	никакого внимания	1	1
357	мы наметили	1	1
358	как в	7	1
359	к категории	1	1
360	когда он	6	1
361	что по	1	1
362	как иначе	1	1
363	это просто	1	1
364	духа и	1	1
365	ясно и	1	1
366	это чисто	2	1
367	к чему	1	1
368	еще на	1	1
369	оттого что	1	1
370	привести к	1	1
371	он в	4	1
372	думать что	1	1
373	специальное рассмотрение	1	1
374	им в	1	1
375	он делает	2	1
376	но его	1	1
377	не годится	4	1
378	как он	6	1
379	люди а	1	1
380	в свет	1	1
381	перестает быть	1	1
382	уже видели	1	1
383	прочим и	1	1
384	и вот	2	1
385	их в	7	1
386	на земле	3	1
387	его от	2	1
388	что ни	3	1
389	такого же	2	1
390	не за	1	1
391	этом он	1	1
392	на все	1	1
393	на этой	1	1
394	лишь в	2	1
395	они тоже	1	1
396	на каком	1	1
397	знает что	1	1
398	этой стороне	1	1
399	говорит что	2	1
400	уже знаем	1	1
401	в свой	2	1
402	уже встречались	1	1
403	же именно	1	1
404	в них	1	1
405	христианской церкви	1	1
406	не всегда	6	1
407	которой он	2	1
408	фигурирует в	1	1
409	специальной работе	1	1
410	если иметь	1	1
411	и такая	1	1
412	что такого	1	1
413	бога и	1	1
414	носит название	1	1
415	и почему	1	1
416	но я	1	1
417	во время	7	1
418	дошли до	1	1
419	от своего	3	1
420	и при	3	1
421	она сама	1	1
422	и их	2	1
423	при изучении	2	1
424	религии но	1	1
425	представить себе	1	1
426	просто в	1	1
427	и процесс	1	1
428	то для	1	1
429	в которых	4	1
430	бы мы	2	1
431	должны были	1	1
432	мир и	1	1
433	но эта	4	1
434	не будем	1	1
435	образом и	1	1
436	но он	4	1
437	друг другу	1	1
438	того кто	1	1
439	случае мы	2	1
440	сам он	1	1
441	особенно ярко	1	1
442	стадии его	1	1
443	и другое	1	1
444	позже только	1	1
445	одна из	2	1
446	и вместо	1	1
447	как таковых	1	1
448	к этим	2	1
449	в основе	1	1
450	но вместе	1	1
451	категорию и	1	1
452	и имеет	1	1
453	то чего	3	1
454	это мы	2	1
455	помощи которой	2	1
456	того как	4	1
457	под этим	1	1
458	у этого	1	1
459	и весь	1	1
460	очень мало	1	1
461	и является	1	1
462	это слово	1	1
463	достаточно указать	1	1
464	до того	1	1
465	никуда не	2	1
466	доказать что	1	1
467	как будто	1	1
468	ему не	1	1
469	является то	1	1
470	к отдельным	2	1
471	очень часто	1	1
472	если у	1	1
473	человеческое сознание	1	1
474	когда мы	1	1
475	не считает	1	1
476	его за	1	1
477	только еще	1	1
478	быть уже	1	1
479	для его	1	1
480	указывает на	4	1
481	все еще	3	1
482	что при	1	1
483	которые мы	1	1
484	и он	3	1
485	можно и	1	1
486	с ее	1	1
487	нужно однако	1	1
488	здесь также	1	1
489	что делает	1	1
490	почему и	2	1
491	так в	4	1
492	имеет никакого	1	1
493	слова а	1	1
494	только тот	1	1
495	те же	3	1
496	вещи и	1	1
497	ясно что	1	1
498	особенно в	1	1
499	и которые	1	1
500	и каждый	1	1
501	том как	2	1
502	веры в	1	1
503	наше внимание	1	1
504	могла быть	1	1
505	а еще	1	1
506	он служит	1	1
507	собой и	1	1
508	собственно в	1	1
509	то они	1	1
510	на вопрос	3	1
511	внимание на	1	1
512	другими словами	2	1
513	одного из	1	1
514	или на	2	1
515	на что	1	1
516	мира а	1	1
517	с того	3	1
518	можно сказать	1	1
519	основе своей	1	1
520	как эта	2	1
521	помощи которых	1	1
522	и откуда	1	1
523	что люди	1	1
524	доходит до	1	1
525	не могло	2	1
526	идет к	1	1
527	и во	2	1
528	мы ни	1	1
529	говорить и	1	1
530	в свете	3	1
531	и следовательно	1	1
532	и она	1	1
533	религия в	1	1
534	а она	1	1
535	и мы	1	1
536	ничего этого	1	1
537	с нашей	1	1
538	видим что	2	1
539	этой силы	1	1
540	с той	2	1
541	он редко	1	1
542	один из	1	1
543	что только	1	1
544	только одной	1	1
545	мы видим	6	1
546	смысле и	1	1
547	с появлением	4	1
548	как нет	1	1
549	будто бы	1	1
550	чему можно	1	1
551	два года	2	1
552	в человека	1	1
553	к отцу	1	1
554	этот факт	2	1
555	их не	2	1
556	на одно	1	1
557	это слишком	1	1
558	эту действительность	1	1
559	в эти	1	1
560	же он	4	1
561	конечно не	2	1
562	эти черты	1	1
563	вернуться к	1	1
564	или через	1	1
565	которых можно	4	1
566	бог не	1	1
567	не дает	2	1
568	и других	3	1
569	будет указать	1	1
570	земли и	2	1
571	здесь перед	1	1
572	не для	1	1
573	при всей	1	1
574	должны в	1	1
575	да это	1	1
576	притом не	1	1
577	в руки	3	1
578	не хотел	1	1
579	представляют собой	4	1
580	самое интересное	1	1
581	и др	5	1
582	возможно что	2	1
583	тотчас же	1	1
584	не надо	1	1
585	до сих	5	1
586	однако что	1	1
587	говорится но	1	1
588	предметов как	1	1
589	по своим	1	1
590	к которому	1	1
591	им из	1	1
592	во второй	1	1
593	он во	1	1
594	такое же	4	1
595	остался у	1	1
596	образом эта	1	1
597	на которых	1	1
598	в некоторых	5	1
599	менее он	1	1
600	а исключительно	1	1
601	на этот	2	1
602	а сам	2	1
603	ниже в	2	1
604	имеет к	1	1
605	именно так	1	1
606	он даже	1	1
607	его по	1	1
608	если этот	1	1
609	о чем	3	1
610	человеческой жизни	1	1
611	с которым	1	1
612	становится ясным	1	1
613	и об	1	1
614	уже давно	1	1
615	входить в	3	1
616	в частности	2	1
617	и красоты	1	1
618	какая же	1	1
619	состояла в	1	1
620	в иных	1	1
621	его на	4	1
622	не сразу	3	1
623	из которых	5	1
624	не знал	1	1
625	он говорит	2	1
626	к жизни	1	1
627	мы считаем	2	1
628	но сам	1	1
629	на эту	1	1
630	но этот	2	1
631	в тех	4	1
632	для человека	1	1
633	ли эта	1	1
634	кто такой	1	1
635	исходя из	1	1
636	никем не	1	1
637	этого слова	2	1
638	конечно есть	1	1
639	на пути	1	1
640	этом случае	3	1
641	сих пор	5	1
642	как предмет	1	1
643	но так	1	1
644	все это	2	1
645	видно что	1	1
646	не видно	2	1
647	эта живая	1	1
648	от нас	1	1
649	здесь входить	1	1
650	должны быть	1	1
651	так ясно	1	1
652	в более	1	1
653	не говорится	1	1
654	между ними	3	1
655	того с	1	1
656	а к	1	1
657	здесь возникают	1	1
658	отсюда видно	1	1
659	у них	1	1
660	на свою	1	1
661	отдельные главы	1	1
662	еще более	1	1
663	года в	1	1
664	они имеют	2	1
665	делает то	1	1
666	вот этот	2	1
667	и мне	1	1
668	даже при	1	1
669	утверждать что	1	1
670	это все	1	1
671	только как	1	1
672	то здесь	2	1
673	они были	1	1
674	это легко	1	1
675	является и	3	1
676	легко заметить	1	1
677	все люди	1	1
678	не что	3	1
679	чтобы он	2	1
680	можно наблюдать	2	1
681	три ступени	1	1
682	жизни и	1	1
683	но эти	1	1
684	она вошла	1	1
685	и другие	3	1
686	том числе	1	1
687	по поводу	1	1
688	который не	1	1
689	все что	4	1
690	они не	1	1
