N	3gram	Vygotskiy__1	Formalny
1	с точки зрения	18	13
2	то же время	2	8
3	в то же	2	8
4	и т д	1	8
5	на самом деле	1	6
6	до сих пор	4	6
7	в свою очередь	3	6
8	не может быть	5	5
9	по отношению к	7	4
10	одной стороны и	1	4
11	с одной стороны	8	4
12	во всяком случае	3	4
13	прежде всего в	2	3
14	и до конца	1	3
15	смысле этого слова	3	3
16	не могло не	1	2
17	и не может	1	2
18	в своей книге	1	2
19	как и все	1	2
20	в зависимости от	2	2
21	убедиться в этом	1	2
22	в строгом смысле	1	2
23	как мы увидим	1	2
24	свою очередь является	1	2
25	как если бы	2	2
26	и в частности	2	2
27	чтобы убедиться в	2	2
28	в том чтобы	3	2
29	и в этом	1	2
30	все более и	2	2
31	более и более	2	2
32	в целом ряде	1	2
33	и пр и	1	2
34	в этом пункте	1	2
35	мы не можем	1	2
36	не только не	1	2
37	друг от друга	3	2
38	сама по себе	1	2
39	пр и пр	1	2
40	ничем не связанных	1	2
41	последовательно и до	1	1
42	во всей полноте	1	1
43	состоит в том	1	1
44	в чем же	1	1
45	что перед нами	2	1
46	со всей полнотой	1	1
47	что в данном	1	1
48	в этом смысле	1	1
49	должен был бы	1	1
50	таким образом оказывается	1	1
51	же как и	4	1
52	как раз и	1	1
53	в самом конце	1	1
54	и заключается в	1	1
55	связано с действительностью	1	1
56	в том что	15	1
57	таким образом чтобы	1	1
58	он должен быть	2	1
59	но и в	1	1
60	же время не	1	1
61	ни в его	1	1
62	в этом отношении	4	1
63	вместо того чтобы	2	1
64	том числе и	1	1
65	к его отдельным	1	1
66	с этой точки	1	1
67	в своем исследовании	1	1
68	вместе с тем	5	1
69	к вопросу об	1	1
70	в целом и	5	1
71	в данном случае	2	1
72	мы наблюдаем в	1	1
73	сих пор почти	1	1
74	во внешнем мире	1	1
75	лежит в самой	1	1
76	в высшей степени	4	1
77	и в то	1	1
78	не столько в	1	1
79	в отличие от	1	1
80	по сравнению с	5	1
81	эту проблему и	1	1
82	и как бы	1	1
83	это не могло	1	1
84	но вместе с	4	1
85	и от всех	1	1
86	тех проблем которые	1	1
87	с другой стороны	9	1
88	так же как	5	1
89	все то что	1	1
90	этой точки зрения	1	1
91	живет и развивается	1	1
92	во всех своих	1	1
93	в центр внимания	1	1
94	две основные функции	1	1
95	совершенно независимо от	1	1
96	между этими двумя	2	1
97	от того что	2	1
98	всего того что	1	1
99	нашей работы мы	1	1
100	зависимости от этого	1	1
101	в его исследовании	1	1
102	хотя бы в	1	1
103	и тем самым	3	1
104	с самого начала	8	1
105	это значит что	1	1
106	и все остальные	1	1
107	но все же	1	1
108	в этой книге	1	1
109	один из важнейших	1	1
110	к действительности и	1	1
111	и с точки	1	1
112	заключается в том	6	1
113	в том числе	1	1
114	к тому что	3	1
115	может показаться что	1	1
116	дело шло о	1	1
117	тому что он	1	1
118	тем не менее	1	1
119	то же что	1	1
120	независимо друг от	1	1
121	мы уже знаем	1	1
122	мышления с его	1	1
123	в жизни и	1	1
124	по своей природе	2	1
