N	4gram	Vygotskiy__4	Myshleni
1	заключается в том что	2	13
2	с этой точки зрения	1	4
3	если мы обратимся к	1	4
4	так же как и	1	4
5	одной и той же	2	4
6	как мы уже говорили	1	2
7	в том что они	1	2
8	что оно может быть	1	1
9	а с другой стороны	1	1
10	между тем и другим	1	1
11	сомнения в том что	1	1
12	точно так же как	1	1
13	свидетельствуют о том что	1	1
14	когда он говорит что	1	1
15	по прямой линии как	1	1
16	не что иное как	1	1
17	в самом деле если	1	1
18	в то время как	2	1
19	одна и та же	2	1
20	бы то ни было	1	1
21	указывают на то что	1	1
22	в том что он	1	1
23	лежащих в его основе	1	1
24	заключается в том чтобы	1	1
25	было бы сказать что	1	1
26	кратчайшему расстоянию между двумя	1	1
27	соотнесены друг с другом	1	1
28	равно как и на	1	1
29	расстоянию между двумя точками	1	1
30	можно было бы сказать	1	1
31	другой можно было бы	2	1
