N	2gram	Vygotskiy__4	KulturaY
1	в том	42	30
2	и в	20	24
3	потому что	12	23
4	том что	35	21
5	что в	19	17
6	того чтобы	7	17
7	для того	5	16
8	было бы	8	15
9	в этом	24	14
10	точки зрения	24	14
11	может быть	12	13
12	все же	5	12
13	таким образом	25	12
14	языка в	1	12
15	и не	8	12
16	в его	11	12
17	не в	4	11
18	только в	10	11
19	в самом	6	10
20	не только	15	10
21	в силу	6	10
22	у нас	1	10
23	самом деле	7	9
24	с точки	11	9
25	так как	10	9
26	если бы	5	9
27	о том	5	9
28	того что	10	9
29	отношению к	1	9
30	прежде всего	2	9
31	то что	15	9
32	а только	3	8
33	по отношению	1	8
34	уже не	1	8
35	то обстоятельство	3	8
36	то же	16	8
37	том чтобы	2	8
38	обстоятельство что	3	8
39	в языке	2	8
40	тем что	7	8
41	как раз	1	8
42	а не	7	8
43	не может	6	7
44	это не	5	7
45	не менее	3	7
46	связи с	3	7
47	в области	4	7
48	так и	5	7
49	бы в	3	7
50	в качестве	21	7
51	с другой	12	7
52	с помощью	31	7
53	как бы	7	7
54	вместе с	8	7
55	мы имеем	2	6
56	зависимости от	2	6
57	в ней	2	6
58	однако не	1	6
59	в которой	3	6
60	все эти	5	6
61	при этом	12	6
62	в которых	1	6
63	тогда когда	8	6
64	можно было	6	6
65	язык есть	1	6
66	что он	6	6
67	в какой	3	6
68	но и	9	6
69	именно в	3	6
70	все это	1	6
71	другой стороны	9	6
72	что такое	5	6
73	например в	1	5
74	в зависимости	1	5
75	еще не	2	5
76	но не	3	5
77	не просто	2	5
78	что это	2	5
79	и с	4	5
80	истории языка	1	5
81	с тем	6	5
82	так сказать	1	5
83	и его	5	5
84	к тому	6	5
85	в виду	3	5
86	с ним	1	5
87	и что	8	5
88	между тем	9	5
89	еще и	1	5
90	всяком случае	3	5
91	что не	1	5
92	в той	2	5
93	в результате	8	5
94	целый ряд	5	5
95	этом отношении	7	5
96	а в	2	5
97	речи и	1	5
98	во всяком	4	5
99	того же	9	4
100	переход от	2	4
101	что эти	2	4
102	и на	6	4
103	что они	14	4
104	как в	5	4
105	в целом	11	4
106	из этих	2	4
107	роль в	4	4
108	на то	5	4
109	в нем	2	4
110	в первую	4	4
111	русском языке	1	4
112	в данном	2	4
113	и тогда	2	4
114	тем не	1	4
115	стоит в	1	4
116	тем самым	7	4
117	в таких	1	4
118	на язык	1	4
119	того как	2	4
120	в русском	1	4
121	и является	3	4
122	не на	1	4
123	в самой	1	4
124	внимание на	3	4
125	что и	9	4
126	с ними	1	4
127	должен быть	1	4
128	так что	3	4
129	не есть	2	4
130	из них	4	4
131	со стороны	3	4
132	до сих	1	4
133	в частности	5	4
134	и потому	1	4
135	с этим	5	4
136	в тех	1	4
137	по существу	3	4
138	слова и	5	4
139	сих пор	1	4
