N	2gram	Propp_Isto_1	FransuaR
1	и в	28	49
2	прежде всего	10	19
3	в его	5	18
4	и на	4	17
5	не только	12	17
6	и его	3	17
7	в этом	8	15
8	и не	9	15
9	в году	1	13
10	в них	1	13
11	в эпоху	2	13
12	только в	11	13
13	но и	10	13
14	во время	3	12
15	как и	4	11
16	как бы	2	11
17	в этой	6	10
18	вовсе не	2	10
19	в средние	1	9
20	в нем	2	9
21	для него	2	9
22	и др	7	9
23	все это	4	9
24	средние века	1	8
25	то же	12	7
26	все же	10	7
27	все эти	4	7
28	таким образом	8	7
29	как мы	3	7
30	один из	4	7
31	не может	15	7
32	мы уже	1	6
33	именно в	3	6
34	во всех	2	6
35	в истории	1	6
36	так и	9	6
37	и с	4	6
38	времени и	1	6
39	но он	1	6
40	в то	3	6
41	в себя	1	6
42	то что	9	6
43	здесь в	2	6
44	так как	6	6
45	сказать что	5	6
46	из этих	1	5
47	но не	5	5
48	в своем	5	5
49	при этом	3	5
50	в эту	1	5
51	в своей	1	5
52	никогда не	14	5
53	тот же	2	5
54	в начале	3	5
55	может быть	25	5
56	в особенности	2	5
57	относится к	2	5
58	и потому	2	5
59	в основном	2	5
60	отношения к	2	4
61	и к	1	4
62	но в	8	4
63	в себе	2	4
64	но все	4	4
65	в жизни	1	4
66	в этих	7	4
67	и более	1	4
68	с ним	2	4
69	одна из	2	4
70	в области	2	4
71	образы в	1	4
72	с другой	6	4
73	этот момент	2	4
74	а в	7	4
75	тем что	3	4
76	в форме	3	4
77	до сих	5	4
78	не было	1	4
79	там где	4	4
80	сих пор	5	4
81	том что	7	4
82	тексты и	1	4
83	также и	3	3
84	связана с	1	3
85	и со	1	3
86	меньшей степени	1	3
87	точка зрения	2	3
88	да и	1	3
89	всех этих	2	3
90	и вот	2	3
91	можно было	5	3
92	а затем	2	3
93	было бы	7	3
94	из них	3	3
95	несмотря на	1	3
96	мы видели	2	3
97	во всем	3	3
98	нельзя было	1	3
99	в одном	5	3
100	их в	5	3
101	даже в	4	3
102	но они	2	3
103	только с	2	3
104	мотивов и	1	3
105	и это	1	3
106	в ее	2	3
107	так в	4	3
108	связанных с	1	3
109	но здесь	1	3
110	в виду	1	3
111	о том	9	3
112	другими словами	4	3
113	в значительной	1	3
114	века и	1	3
115	большей или	2	3
116	образов и	2	3
117	что он	10	3
118	с одной	4	3
119	не дает	2	3
120	этом отношении	1	3
121	связан с	1	3
122	или меньшей	2	3
123	что для	1	3
124	превращается в	4	3
125	связь с	4	3
126	одной стороны	4	3
127	например у	1	3
128	в книге	3	3
129	и все	1	3
130	в большей	1	3
131	в том	9	3
132	другой стороны	5	3
133	одним из	2	2
134	мы здесь	3	2
135	на самом	1	2
136	тех же	1	2
137	он как	1	2
138	но даже	1	2
139	в ней	7	2
140	еще не	7	2
141	он был	1	2
142	это и	1	2
143	что они	5	2
144	дает нам	1	2
145	целый ряд	1	2
146	к числу	1	2
147	только то	1	2
148	та же	1	2
149	в нашем	1	2
150	на то	4	2
151	вследствие этого	2	2
152	ключ к	3	2
153	и еще	1	2
154	в понимании	1	2
155	содержит в	1	2
156	подобно тому	1	2
157	так например	6	2
158	значительной степени	1	2
159	в свет	1	2
160	связанные с	2	2
161	второй половины	1	2
162	должен был	3	2
163	в отношении	1	2
164	наших дней	1	2
165	в их	3	2
166	точку зрения	3	2
167	и эти	3	2
168	мы должны	13	2
169	что в	12	2
170	вплоть до	1	2
171	эти формы	3	2
172	того как	3	2
173	того чтобы	1	2
174	ничего не	2	2
175	в самой	1	2
176	к ней	1	2
177	связи с	4	2
178	здесь же	2	2
179	своей книге	1	2
180	могут быть	4	2
181	он видит	1	2
182	здесь не	4	2
183	на основе	5	2
184	культуры но	1	2
185	в пределах	4	2
186	в дальнейшем	5	2
187	еще в	2	2
188	по сравнению	1	2
189	в обряде	3	2
190	другом месте	1	2
191	в другом	3	2
192	там же	2	2
193	всего что	1	2
194	в ту	2	2
195	в формах	1	2
196	одной из	2	2
197	проникнуть в	1	2
198	очень много	3	2
199	страх перед	1	2
200	именно на	2	2
201	в качестве	5	2
202	никто не	2	2
203	в конце	1	2
204	мы можем	1	2
205	у него	1	2
206	до наших	1	2
207	ссылается на	1	2
208	и даже	4	2
209	литературу и	1	2
210	в предисловии	1	2
211	мы еще	3	2
212	связано с	2	2
213	в связи	4	2
214	формах и	1	2
215	вместе с	6	2
216	так же	7	2
217	книге о	1	2
218	xix века	2	2
219	такого рода	1	2
220	на эту	3	2
221	тому как	1	2
222	в тех	2	2
223	о человеке	1	2
224	по существу	5	2
225	старого и	1	2
226	но это	4	2
227	природу и	1	2
228	на новый	1	2
229	хотя и	1	2
230	и смысл	1	2
231	и другие	4	2
232	очень хорошо	1	2
233	в целях	3	2
234	природой и	1	2
235	совершенно не	1	2
236	из своей	1	2
237	ее в	5	2
238	в противоположность	1	2
239	во всяком	1	2
240	значения этого	1	1
241	здесь еще	1	1
242	например в	5	1
243	и то	1	1
244	утверждение что	1	1
245	а иногда	2	1
246	он может	1	1
