N	2gram	Voloshinov_1	FransuaR
1	и в	38	29
2	то есть	4	21
3	таким образом	7	20
4	и не	14	16
5	в этой	6	13
6	и все	4	13
7	но в	5	12
8	как и	10	12
9	и т.п	21	12
10	и на	6	11
11	в этом	10	11
12	так и	6	11
13	то же	14	10
14	мы уже	10	10
15	не только	27	10
16	в то	9	10
17	как мы	9	10
18	в романе	1	10
19	все эти	2	9
20	и с	5	9
21	его в	4	9
22	в конце	6	9
23	вовсе не	2	9
24	но и	13	9
25	же время	7	8
26	и его	7	8
27	в его	6	8
28	прежде всего	21	8
29	как бы	28	8
30	мы видели	5	7
31	в том	2	7
32	так как	7	7
33	еще и	2	7
34	так же	4	7
35	в сущности	1	6
36	этот процесс	2	6
37	здесь в	1	6
38	в большинстве	1	6
39	из них	3	6
40	это и	1	5
41	и до	1	5
42	что это	4	5
43	в нем	4	5
44	большинстве случаев	1	5
45	весь мир	1	5
46	в своей	2	5
47	уже говорили	1	5
48	и о	1	5
49	это не	3	5
50	все они	1	5
51	у него	1	5
52	сказать что	3	5
53	того же	1	5
54	также и	2	4
55	на самом	3	4
56	и есть	1	4
57	в которой	7	4
58	еще не	3	4
59	с его	7	4
60	с помощью	6	4
61	в нашем	5	4
62	конце концов	3	4
63	связанные с	2	4
64	точки зрения	10	4
65	но они	1	4
66	тела и	1	4
67	в результате	1	4
68	в литературе	1	4
69	и одновременно	1	4
70	что он	2	4
71	конечно не	3	4
72	руки и	1	4
73	тем что	2	4
74	связан с	1	4
75	с другой	1	4
76	по своему	3	4
77	но это	2	4
78	все это	4	4
79	один из	4	4
80	перед нами	3	4
81	мира и	1	4
82	то что	8	4
83	жизни и	3	4
84	той же	5	3
85	и здесь	3	3
86	в ней	8	3
87	в чем	1	3
88	но как	2	3
89	как к	1	3
90	в своем	1	3
91	и как	9	3
92	более или	1	3
93	то в	1	3
94	в себе	9	3
95	при этом	9	3
96	он не	2	3
97	всех этих	1	3
98	и вот	3	3
99	и сам	2	3
100	для того	9	3
101	а затем	1	3
102	том что	3	3
103	или менее	1	3
104	свою речь	1	3
105	самого начала	4	3
106	того чтобы	7	3
107	вот это	1	3
108	в разных	3	3
109	по своей	2	3
110	они были	1	3
111	здесь не	2	3
112	в ее	3	3
113	с самого	4	3
114	в дальнейшем	2	3
115	роль в	3	3
116	что у	3	3
117	он собирается	1	3
118	к нему	2	3
119	отметить что	1	3
120	слов и	7	3
121	все время	5	3
122	того что	4	3
123	с ними	1	3
124	на языке	1	3
125	и так	6	3
126	в качестве	4	3
127	же и	1	3
128	и их	5	3
129	мы можем	7	3
130	и даже	3	3
131	превращается в	1	3
132	на эту	1	3
133	там где	1	3
134	тому как	1	3
135	нужно отметить	1	3
136	все же	7	3
137	у них	2	3
138	ну и	1	3
139	мы видим	3	3
140	тот же	2	3
141	другой стороны	1	3
142	в частности	3	3
143	но вернемся	1	2
144	и то	3	2
145	перед лицом	1	2
146	которое не	2	2
147	группы и	1	2
148	в виду	3	2
149	так называемые	4	2
150	в числе	1	2
151	но не	2	2
152	если в	1	2
153	связи и	1	2
154	в одной	1	2
155	как в	2	2
156	дает нам	1	2
157	кроме того	2	2
158	хотя и	3	2
159	и наконец	5	2
160	и к	4	2
161	бы не	2	2
162	как он	1	2
163	так сказать	4	2
164	на его	5	2
165	время и	1	2
166	одному из	1	2
167	на этом	1	2
168	в основу	1	2
