N	3gram	Propp_Isto_1	FransuaR
1	прежде всего в	1	4
2	в средние века	1	4
3	после того как	1	4
4	за то что	1	3
5	но в то	1	3
6	в последней главе	1	3
7	в том что	4	3
8	дело в том	3	2
9	по отношению к	3	2
10	более или менее	5	2
11	о том как	1	2
12	но все это	1	2
13	в этом отношении	1	2
14	то что в	2	2
15	в большинстве случаев	4	2
16	можно было бы	3	2
17	в значительной степени	1	2
18	таким образом и	1	2
19	мы сейчас увидим	1	2
20	мы уже видели	1	2
21	того как он	1	2
22	в тот момент	1	1
23	никто не должен	1	1
24	что иное как	1	1
25	до наших дней	1	1
26	на этом моменте	1	1
27	что в этом	1	1
28	все дело в	1	1
29	в этой главе	1	1
30	на котором он	1	1
31	никто не видел	1	1
32	то же самое	3	1
33	с представлением о	1	1
34	из них в	1	1
35	указывает на происшедший	1	1
36	это своего рода	1	1
37	о том чтобы	1	1
38	но и в	2	1
39	на самом же	1	1
40	но он не	1	1
41	на этот вопрос	2	1
42	так например в	4	1
43	и в каком	1	1
44	в это время	1	1
45	средние века и	1	1
46	все эти вещи	1	1
47	и всей его	1	1
48	не что иное	1	1
49	содержит в себе	1	1
50	он некоторое время	1	1
51	таким образом мы	2	1
52	дело не с	1	1
53	не только в	1	1
54	и в этом	1	1
55	о том что	3	1
56	не только для	1	1
57	в тех же	1	1
58	то же что	1	1
59	в связи с	3	1
60	ее как мы	1	1
61	еще одну деталь	1	1
62	не годится и	1	1
63	было бы думать	1	1
64	это не совсем	1	1
65	так как его	1	1
66	есть не что	1	1
67	таким образом в	1	1
68	то мы увидим	1	1
69	том что они	2	1
70	в первом случае	1	1
71	содержат в себе	1	1
72	в одном из	1	1
73	но и для	1	1
74	с самого начала	2	1
75	к тому же	1	1
76	именно потому что	1	1
77	самом же деле	1	1
78	тесно связан с	1	1
79	тот момент когда	1	1
80	видим что в	1	1
81	заметить что в	1	1
82	в этом смысле	1	1
83	он действует в	1	1
84	по этому поводу	2	1
85	только в их	1	1
86	мы видим что	8	1
87	так что в	1	1
88	при помощи которого	1	1
89	с представлениями о	3	1
90	мы увидим что	5	1
