N	3gram	Vygotskiy__1	Psycholo
1	для того чтобы	15	19
2	на то что	3	16
3	в том что	15	14
4	с одной стороны	8	12
5	в сущности говоря	2	8
6	в зависимости от	2	6
7	о том что	6	6
8	заключается в том	6	6
9	к тому что	3	6
10	в самом деле	2	5
11	до сих пор	4	5
12	с другой стороны	9	5
13	так же точно	9	5
14	по сравнению с	5	4
15	мы могли бы	5	4
16	заключает в себе	1	4
17	тот факт что	1	4
18	а с другой	2	4
19	и как бы	1	4
20	друг к другу	1	4
21	не только не	1	4
22	таким образом что	3	3
23	не в состоянии	2	3
24	то же самое	3	3
25	должен был бы	1	3
26	сам по себе	3	3
27	вместе с тем	5	3
28	из того что	5	3
29	на этот вопрос	2	3
30	и то что	1	3
31	одно и то	2	3
32	и то же	2	3
33	о котором мы	1	3
34	с самого начала	8	3
35	можно было бы	3	3
36	друг с другом	4	3
37	и т д	1	3
38	в этом отношении	4	3
39	состоит в том	1	2
40	потому что в	1	2
41	и той же	2	2
42	с точки зрения	18	2
43	на первый план	2	2
44	является то что	2	2
45	в отличие от	1	2
46	котором мы говорили	1	2
47	то что в	1	2
48	бы сказать что	2	2
49	потому что он	1	2
50	одной и той	2	2
51	том что мы	1	2
52	нечто такое что	1	2
53	так же как	5	2
54	в данном случае	2	2
55	в том чтобы	3	2
56	ничего не может	2	2
57	если бы мы	1	2
58	таким образом мы	1	2
59	не только в	1	2
60	в конце концов	1	2
61	же точно как	1	2
62	указывает на то	2	2
63	мы говорили выше	2	2
64	ответ на этот	2	2
65	о которых мы	1	2
66	все то что	1	2
67	с таким образом	3	2
68	то что мы	1	2
69	само по себе	1	2
70	не может быть	5	2
71	нам думается что	5	2
72	той или иной	1	2
73	можно сказать что	4	2
74	друг от друга	3	2
75	в каком отношении	1	2
76	и таким образом	2	2
77	на самом деле	1	2
78	могли бы сказать	2	2
79	том что в	2	1
80	в том виде	1	1
81	он должен быть	2	1
82	каком отношении стоят	1	1
83	которых мы говорили	1	1
84	удалось показать что	1	1
85	мы видим таким	3	1
86	что он является	1	1
87	психологической точки зрения	1	1
88	дело в том	1	1
89	этим именем это	1	1
90	по отношению к	7	1
91	того чтобы показать	2	1
92	это представляет собой	1	1
93	было бы назвать	1	1
94	в этом смысле	1	1
95	бы для того	1	1
96	которых мы ищем	1	1
97	том что он	2	1
98	и ему не	1	1
99	влечет за собой	2	1
100	одной стороны и	1	1
101	и что самое	1	1
102	в силу того	1	1
103	же как и	4	1
104	чтобы показать что	1	1
105	и в этом	1	1
106	что с точки	1	1
107	того чтобы заметить	1	1
108	того что мы	1	1
109	в другом месте	6	1
110	что он не	1	1
111	в целом в	2	1
112	и именно в	1	1
113	только то что	1	1
114	точно как в	1	1
115	что так же	1	1
116	что только с	1	1
117	в приложении к	2	1
118	и мы сейчас	1	1
119	с мы видим	2	1
120	для чего не	1	1
121	вперед по сравнению	1	1
122	с этой точки	1	1
123	по крайней мере	1	1
124	как если бы	2	1
125	в какой связи	1	1
126	и в частности	2	1
127	проистекает из того	1	1
128	то время как	4	1
129	мы не можем	1	1
130	что между этими	1	1
131	на этом вопросе	1	1
132	мы таким образом	1	1
133	если не останавливаться	1	1
134	во внешнем мире	1	1
135	для современной психологии	3	1
136	в нескольких словах	1	1
137	смысле этого слова	3	1
138	с психологической точки	1	1
139	потому что оно	1	1
140	так как они	1	1
141	его значение в	1	1
142	и при этом	1	1
143	благодаря тому что	2	1
144	сам собой напрашивается	1	1
145	едва ли не	1	1
146	приводит к тому	2	1
147	что все решительно	1	1
148	ни для чего	1	1
149	к некоторым итогам	1	1
150	но вместе с	4	1
151	сосредоточить внимание на	1	1
152	и наконец третье	1	1
153	однако несмотря на	2	1
154	есть не только	1	1
155	не останавливаться на	1	1
156	именно в этом	2	1
157	того чтобы сделать	1	1
158	что у него	1	1
159	в своих исследованиях	1	1
160	потому что они	1	1
161	шаг за шагом	2	1
162	состоят в том	1	1
163	этой точки зрения	1	1
164	в совершенно новом	1	1
165	первой и второй	1	1
166	то новое что	1	1
167	надо сказать что	1	1
168	оказывается не в	1	1
169	собственном смысле слова	1	1
170	когда мы говорим	1	1
171	то обстоятельство что	1	1
172	что в этой	1	1
173	в то время	5	1
174	в свою очередь	3	1
175	исследование показало что	1	1
176	в собственном смысле	5	1
177	совершенно не в	1	1
178	чтобы заметить что	1	1
179	в конечном счете	1	1
180	видим таким образом	3	1
181	сказать что эта	1	1
182	лежащее в основе	1	1
183	показали что в	1	1
184	речь идет о	2	1
185	в целом ряде	1	1
186	мы видели что	1	1
187	на всем протяжении	2	1
188	следует отнести к	1	1
189	именно в силу	1	1
190	служат как бы	1	1
191	тому что он	1	1
192	в ответ на	1	1
193	вместо того чтобы	2	1
194	во всем его	1	1
195	же точно и	1	1
196	силу того что	1	1
197	в самом определении	1	1
198	и тем более	1	1
199	в жизни и	1	1
200	образом оказывается что	1	1
201	представляет один из	1	1
202	именно в области	1	1
203	в одинаковой степени	1	1
204	этих двух элементов	1	1
