N	3gram	Vinokur_Ku_1	Istorich
1	с другой стороны	6	8
2	и т д	14	8
3	с одной стороны	1	7
4	в этом случае	2	6
5	в том что	15	5
6	до сих пор	4	4
7	не только в	1	4
8	о том что	5	4
9	мы имеем в	1	4
10	о том как	3	3
11	вместе с тем	3	3
12	в тех случаях	2	3
13	тех случаях когда	2	3
14	не может быть	3	3
15	потому что он	1	2
16	с представлением о	1	2
17	точно так же	1	2
18	т е в	2	2
19	во всяком случае	5	2
20	на его пути	1	2
21	по отношению к	8	2
22	но все же	2	2
23	после того как	1	2
24	это еще не	1	2
25	можно было бы	3	2
26	что и в	1	2
27	должны были бы	1	1
28	том что она	1	1
29	таким образом если	1	1
30	на том что	1	1
31	что иное как	1	1
32	с ними и	1	1
33	лицом к лицу	1	1
34	только потому что	6	1
35	если таким образом	1	1
36	того что в	2	1
37	как только мы	1	1
38	то это значит	1	1
39	одним из таких	1	1
40	мере того как	3	1
41	более или менее	3	1
42	и в особенности	1	1
43	том что на	1	1
44	том что он	4	1
45	по мере того	3	1
46	того или другого	1	1
47	в зависимости от	5	1
48	в этих случаях	1	1
49	таким образом в	1	1
50	по аналогии с	1	1
51	с тем что	1	1
52	к тому чтобы	1	1
53	на этот вопрос	1	1
54	не может но	1	1
55	с этой точки	1	1
56	одно и то	1	1
57	все же есть	1	1
58	так же как	1	1
59	не потому что	3	1
60	вопрос этот не	1	1
61	на своем месте	1	1
62	чтобы ответить на	1	1
63	ту же роль	1	1
64	потому что оно	1	1
65	и то же	1	1
66	на первых порах	1	1
67	а с другой	3	1
68	так или иначе	2	1
69	это не значит	1	1
70	если они не	1	1
71	все же сохраняют	1	1
72	т д все	1	1
73	в том смысле	1	1
74	в свое время	2	1
75	этой точки зрения	2	1
76	вместе с ним	1	1
77	от того что	1	1
78	том смысле что	1	1
79	так и в	2	1
80	и не потому	1	1
81	и вместе с	1	1
82	что в ней	1	1
83	и тем самым	1	1
84	русской сказки и	1	1
85	что представление о	1	1
86	речь идет о	2	1
87	на то что	2	1
88	у нас на	1	1
89	не что иное	1	1
90	его как и	1	1
91	тем не менее	4	1
92	для того чтобы	15	1
93	в них не	1	1
94	смысле этого слова	1	1
