N	3gram	Vinokur_Ku_2	Myslijsy
1	в том что	10	13
2	не может быть	4	9
3	только в том	2	6
4	тем не менее	5	6
5	с другой стороны	7	5
6	языка и его	1	5
7	потому что не	1	4
8	смысле в каком	1	4
9	не в том	1	4
10	в свою очередь	2	4
11	само по себе	5	4
12	по его мнению	1	4
13	в этом смысле	5	4
14	в том смысле	1	4
15	только тогда когда	1	4
16	и т д	14	4
17	с точки зрения	8	3
18	а так как	1	3
19	в противном случае	1	3
20	с одной стороны	1	3
21	сама по себе	1	3
22	и той же	1	3
23	и в том	2	3
24	то же время	3	3
25	с самого начала	1	3
26	не только в	4	3
27	не более как	1	3
28	в то же	3	3
29	одной и той	1	3
30	все более и	1	2
31	потому что как	1	2
32	что иное как	1	2
33	только потому что	6	2
34	дело в том	1	2
35	в том и	1	2
36	бы то ни	1	2
37	на этот вопрос	2	2
38	но и для	1	2
39	одном и том	1	2
40	по крайней мере	6	2
41	но с другой	1	2
42	к тому что	1	2
43	и том же	1	2
44	и потому что	2	2
45	не могут быть	1	2
46	не только для	1	2
47	и с этой	1	2
48	для того чтобы	8	2
49	уже с самого	1	2
50	в нем есть	1	2
51	в одном и	1	2
52	не могла бы	1	2
53	не нуждается в	1	2
54	более и более	1	2
55	и т п	24	2
56	что в языке	1	2
57	они ни были	1	2
58	не что иное	1	2
59	так как во	1	2
60	как и в	1	2
61	мы будем иметь	1	1
62	несмотря на все	1	1
63	а следовательно и	2	1
64	то вопрос о	1	1
65	не следует что	1	1
66	не говоря уже	2	1
67	на самом деле	2	1
68	с тех пор	1	1
69	потому что я	1	1
70	и там где	1	1
71	так как оно	1	1
72	чтобы показать что	1	1
73	в языке можно	1	1
74	что рядом с	1	1
75	и не только	1	1
76	следовательно и в	1	1
77	говоря уже о	2	1
78	сам по себе	1	1
79	в том только	1	1
80	сами по себе	1	1
81	по себе и	1	1
82	не потому что	1	1
83	сказать несколько слов	1	1
84	не было бы	1	1
85	только то что	1	1
86	в этом отношении	3	1
87	до сих пор	1	1
88	связь слова с	1	1
89	но это не	1	1
90	можно было бы	9	1
91	несмотря на их	1	1
92	что если бы	1	1
93	что же до	1	1
94	может быть только	2	1
95	с этой точки	2	1
96	что само слово	1	1
97	было бы сказать	1	1
98	то ни было	1	1
99	и то не	1	1
100	так же как	2	1
101	это определение не	1	1
102	может быть не	1	1
103	что мы имеем	1	1
104	заключается в том	1	1
105	том только смысле	1	1
106	смысле этого слова	1	1
107	в связи с	3	1
108	потому что оно	1	1
109	язык потому что	1	1
110	мы видели выше	1	1
111	то тем самым	2	1
112	было бы так	1	1
113	и в этой	1	1
114	таким же образом	1	1
115	уже о том	1	1
116	потому что она	1	1
117	во всяком случае	5	1
118	вслед за тем	1	1
119	лежит в основании	1	1
120	не только потому	2	1
121	по себе не	2	1
122	слова и если	1	1
123	т д не	1	1
124	оно не имеет	1	1
125	видно уже что	1	1
126	убедиться в этом	1	1
127	д и т	1	1
128	в то время	1	1
129	то что мы	1	1
130	бы потому что	1	1
131	лишь в том	1	1
132	после того как	1	1
133	о том что	1	1
134	этой точки зрения	2	1
135	и все это	1	1
136	вряд ли нужно	2	1
137	отношении его к	1	1
138	потому что язык	1	1
139	но все же	2	1
140	на то что	2	1
141	которые должны быть	1	1
142	что не все	1	1
143	т п и	2	1
144	так как и	1	1
145	говорить и о	2	1
146	со стороны говорящего	3	1
147	таким образом в	1	1
148	нужно было бы	1	1
149	точно так же	3	1
150	т д в	1	1
151	так как без	1	1
152	как мы видели	1	1
