N	2gram	Voloshinov_1	Problemy
1	и не	10	31
2	и в	12	29
3	в его	2	24
4	может быть	14	24
5	в этом	4	22
6	а не	5	22
7	в нем	6	19
8	точки зрения	14	19
9	как бы	13	19
10	для него	3	18
11	не только	4	15
12	то что	5	15
13	то же	5	14
14	не как	1	14
15	и его	13	14
16	рядом с	1	14
17	но и	3	14
18	в пределах	3	13
19	с точки	2	13
20	уже не	4	13
21	точка зрения	3	12
22	таким образом	12	12
23	как и	5	12
24	не может	16	12
25	в самом	4	10
26	этом смысле	1	10
27	из подполья	1	10
28	в то	2	10
29	только в	6	10
30	в одном	1	10
31	там где	2	10
32	видения и	1	10
33	героя и	5	10
34	все эти	3	9
35	с его	2	9
36	все же	4	9
37	это не	2	9
38	если бы	9	9
39	же время	1	9
40	но не	2	9
41	по отношению	11	8
42	что в	2	8
43	по себе	3	8
44	как не	2	8
45	в том	6	8
46	до конца	2	8
47	в своем	2	8
48	в своей	3	8
49	отношению к	11	8
50	и на	4	7
51	за пределы	4	7
52	но в	5	7
53	в себе	3	7
54	зрения на	1	7
55	входит в	1	7
56	с другими	2	7
57	том что	5	7
58	не в	4	7
59	вовсе не	1	7
60	она не	2	7
61	так и	4	7
62	в форме	2	7
63	прежде всего	8	7
64	самом деле	3	6
65	так же	3	6
66	менее всего	1	6
67	в кругозор	1	6
68	в одной	1	6
69	как в	5	6
70	сливается с	2	6
71	в целом	1	6
72	выражение в	2	6
73	что она	1	6
74	его в	4	6
75	несмотря на	1	6
76	точку зрения	2	6
77	могут быть	2	6
78	к нему	4	6
79	так как	9	6
80	и потому	2	6
81	не могут	1	6
82	все это	3	6
83	на самом	4	5
84	это и	1	5
85	должна быть	5	5
86	в зависимости	2	5
87	зависимости от	4	5
88	у него	1	5
89	перед нами	1	5
90	он не	2	5
91	но все	2	5
92	сознание и	1	5
93	было бы	1	5
94	автора и	2	5
95	и это	1	5
96	и о	1	5
97	еще не	3	5
98	с ним	3	5
99	ничего не	2	5
100	между тем	3	5
101	творчестве достоевского	1	5
102	именно в	1	5
103	и др	5	5
104	более того	2	5
105	в творчестве	3	5
106	во всяком	1	5
107	тем как	2	4
108	сознания не	1	4
109	и наконец	3	4
110	стиля и	1	4
111	перестает быть	2	4
112	или наконец	1	4
113	должно быть	1	4
114	но эта	1	4
115	как мы	1	4
116	в процессе	6	4
117	в основе	1	4
118	от того	4	4
119	все то	1	4
120	в произведении	1	4
121	и с	3	4
122	из одного	1	4
123	и следовательно	5	4
124	в литературе	4	4
125	что и	2	4
126	как же	2	4
127	не было	1	4
128	не на	1	4
129	его как	2	4
130	но это	2	4
131	и для	3	4
132	в результате	1	4
133	героя в	1	4
134	они не	1	4
135	отношении к	3	3
136	и самое	2	3
137	например в	1	3
138	на материале	2	3
139	себе и	1	3
140	в особом	1	3
141	в художественном	3	3
142	и пр	3	3
143	кроме того	2	3
144	и понимания	1	3
145	все возможные	1	3
146	уже в	2	3
147	дано в	1	3
148	подобно тому	1	3
149	единство мира	1	3
150	далеко не	1	3
151	художественного творчества	3	3
152	на него	2	3
153	героев и	2	3
154	никогда не	5	3
155	как будто	1	3
156	этом отношении	1	3
157	оно не	2	3
158	если же	2	3
159	только то	1	3
160	в себя	2	3
161	и здесь	2	3
162	непосредственное выражение	1	3
163	с другой	4	3
164	все в	1	3
165	в них	3	3
166	каждый элемент	1	3
167	мы должны	1	3
168	во времени	1	3
169	героя с	1	3
170	не из	1	3
171	всяком случае	1	3
172	ни в	3	3
173	сами по	1	3
174	друг друга	1	3
175	точек зрения	3	3
176	тому как	1	3
177	как к	3	3
178	и слово	2	3
179	в пространстве	1	3
180	не знает	1	3
181	сказать что	7	3
182	другой стороны	2	3
183	была бы	2	3
184	время не	1	3
185	как на	2	3
186	нам кажется	1	2
187	по преимуществу	1	2
188	из его	1	2
189	мы уже	1	2
190	совпадает с	2	2
191	на себя	1	2
192	героя является	1	2
193	в ней	6	2
194	оценки которые	3	2
195	бы то	3	2
196	оно ни	1	2
197	то он	1	2
198	для других	2	2
199	отношение к	4	2
200	в истории	1	2
201	его к	2	2
202	и к	4	2
203	всей его	1	2
204	ни были	1	2
205	и единство	1	2
206	здесь мы	1	2
207	то ни	3	2
208	же не	1	2
209	при этом	6	2
210	в жизни	5	2
211	кажется что	1	2
212	ни одной	1	2
213	и уже	3	2
214	этого кругозора	1	2
215	в отношении	2	2
216	именно и	1	2
217	в котором	3	2
218	произведения в	1	2
219	зрения и	1	2
220	с которой	1	2
221	идеологического творчества	2	2
222	самого начала	1	2
223	какой бы	1	2
224	находиться в	1	2
225	а лишь	1	2
226	связи с	1	2
227	входят в	1	2
228	уже и	1	2
229	записок из	1	2
230	художественную форму	6	2
231	и вполне	2	2
232	что оно	1	2
233	точками зрения	1	2
234	данном случае	2	2
235	они ни	2	2
236	и что	2	2
237	в рамки	1	2
238	те же	2	2
239	с героем	3	2
240	и во	1	2
241	непосредственно в	1	2
242	в лучшем	1	2
243	как например	1	2
244	тот же	1	2
245	хотя бы	5	2
246	и ее	3	2
247	конечно не	3	2
248	в большинстве	1	2
249	ни было	4	2
250	или даже	1	2
251	его и	1	2
252	одно из	1	2
253	ведь это	1	2
254	произведения и	3	2
255	до сих	3	2
256	все время	6	2
257	себя и	2	2
258	социальной жизни	2	2
259	самое слово	2	2
260	него не	1	2
261	ему но	1	2
262	художественных приемов	1	2
263	поэтому не	1	2
264	только как	1	2
265	в данном	2	2
266	его творчество	1	2
267	с этой	2	2
268	весь этот	1	2
269	является для	2	2
270	в условиях	2	2
271	сих пор	3	2
272	лучшем случае	1	2
273	героя слово	1	2
274	в смысле	1	2
275	можно было	1	2
276	здесь конечно	1	2
277	слова но	2	2
278	человек и	1	2
279	находит свое	3	2
280	не есть	2	2
281	слово в	3	2
282	между ними	2	2
283	свое своеобразие	2	2
284	жизни и	4	2
285	но эти	1	2
286	тона в	1	1
287	художественном произведении	3	1
288	же нам	1	1
289	от этой	2	1
290	же как	1	1
291	художественного произведения	7	1
292	но чтобы	1	1
293	ее до	1	1
294	тем же	1	1
295	отношения между	1	1
296	исходит из	1	1
297	противном случае	1	1
298	и больше	1	1
299	едва ли	2	1
300	с таким	1	1
301	яркое и	1	1
302	со всех	2	1
303	к предмету	5	1
304	нуждаются в	1	1
305	мы не	3	1
306	единство и	1	1
307	является уже	1	1
308	на эти	1	1
309	время как	1	1
310	социальной действительности	1	1
311	социальной группы	3	1
312	не способен	2	1
313	и он	1	1
314	формы в	1	1
315	быть понято	1	1
316	оценок и	2	1
317	на их	1	1
318	является таким	1	1
319	во всех	1	1
320	не довлеет	2	1
321	но конечно	2	1
322	как если	4	1
323	друг к	1	1
324	сложным и	1	1
325	к которой	1	1
326	к слову	2	1
327	в качестве	1	1
328	суждений и	1	1
329	свое непосредственное	1	1
330	в свои	1	1
331	что они	1	1
332	найти только	1	1
333	сама по	1	1
334	относится к	2	1
335	к автору	4	1
336	независимо от	2	1
337	что именно	1	1
338	стороны и	2	1
339	бы действительно	1	1
340	как особая	1	1
341	в противном	1	1
342	которые определяли	1	1
343	хотя и	1	1
344	как уже	2	1
345	может получить	1	1
346	но несмотря	1	1
347	нему как	1	1
348	и художественного	1	1
349	более или	1	1
350	зрения как	1	1
351	о самом	1	1
352	к художественному	1	1
353	себе как	1	1
354	лежит на	2	1
355	та же	1	1
356	отказывается от	1	1
357	что это	1	1
358	позиции автора	1	1
359	оценку его	1	1
360	его содержания	1	1
361	в нашем	11	1
362	автором как	1	1
363	осознает себя	1	1
364	сливаются в	1	1
365	было дано	1	1
366	имеем в	2	1
367	бы разрешена	1	1
368	соприкасается с	2	1
369	высшей степени	1	1
