N	2gram	Vygotskiy__3	Vladivir
1	и в	38	31
2	не только	12	24
3	но и	5	19
4	то что	35	18
5	и не	10	17
6	и даже	4	15
7	у него	4	15
8	в этом	13	14
9	том что	14	14
10	и с	1	14
11	он был	3	14
12	что в	20	14
13	но в	3	12
14	в его	5	12
15	что он	11	12
16	с его	1	11
17	о том	6	11
18	в том	25	11
19	между прочим	1	11
20	потому что	14	11
21	и то	8	10
22	он не	6	10
23	так что	8	10
24	как мы	7	9
25	никогда не	4	9
26	в конце	2	9
27	только в	4	9
28	в течение	4	9
29	а в	7	9
30	и по	2	8
31	в то	3	8
32	так как	6	8
33	тут же	1	7
34	мы сейчас	1	7
35	кроме того	1	7
36	мы уже	7	7
37	как это	6	7
38	и его	6	7
39	для него	2	7
40	как раз	8	7
41	еще и	2	7
42	сказать что	4	7
43	того же	3	6
44	то же	10	6
45	и к	3	6
46	это было	1	6
47	он и	1	6
48	в котором	6	6
49	у нас	2	6
50	так и	1	6
51	и что	18	6
52	можно сказать	1	6
53	в качестве	2	6
54	может быть	19	6
55	и потому	1	6
56	не может	7	6
57	к этому	3	6
58	но как	2	5
59	когда он	4	5
60	это был	2	5
61	на то	16	5
62	и если	6	5
63	не в	12	5
64	что и	4	5
65	вовсе не	8	5
66	но он	2	5
67	не было	1	5
68	а с	2	5
69	что же	2	5
70	все это	3	5
71	с ним	2	5
72	жизни и	1	5
73	в своих	4	5
74	из его	1	4
75	я не	5	4
76	что его	2	4
77	совсем не	3	4
78	в этой	13	4
79	в истории	2	4
80	в своем	5	4
81	хотя и	1	4
82	и как	8	4
83	говорит что	8	4
84	в которой	5	4
85	в себе	4	4
86	в нем	4	4
87	главным образом	3	4
88	что у	7	4
89	как и	8	4
90	несмотря на	5	4
91	в своей	5	4
92	мысли и	1	4
93	и вообще	1	4
94	дело в	1	4
95	в нас	4	4
96	к ней	2	4
97	никак не	7	4
98	один из	6	4
99	и у	1	4
100	для меня	1	4
101	относился к	1	4
102	что для	1	4
103	и все	10	4
104	и особенно	1	4
105	для нас	8	4
106	увидим ниже	2	3
107	он как	1	3
108	на себя	1	3
109	и он	1	3
110	и на	6	3
111	то мы	1	3
112	но не	1	3
113	в общем	2	3
114	отношение к	1	3
115	что они	4	3
116	отнюдь не	2	3
117	как в	4	3
118	все же	8	3
119	более или	1	3
120	со своей	2	3
121	в целом	4	3
122	он в	2	3
123	все эти	4	3
124	едва ли	3	3
125	и вот	2	3
126	на его	1	3
127	это конечно	1	3
128	здесь мы	4	3
129	то есть	15	3
130	не мог	4	3
131	или менее	1	3
132	на свою	1	3
133	но это	3	3
134	что этот	4	3
135	и очень	2	3
136	и притом	1	3
137	на него	1	3
138	но только	8	3
139	и всегда	2	3
140	ничего не	2	3
141	вот что	1	3
142	таким образом	12	3
143	к тому	6	3
144	в жизни	1	3
145	здесь не	3	3
146	к его	2	3
147	и здесь	6	3
