N	3gram	Propp_Isto_2	FransuaR
1	в том что	5	6
2	в связи с	4	5
3	так же как	4	4
4	на самом деле	2	4
5	потому что он	2	3
6	до сих пор	6	3
7	есть и пить	1	3
8	связи с этим	1	3
9	и прежде всего	1	3
10	в другом месте	2	2
11	и связанные с	1	2
12	в одной из	1	2
13	в отличие от	1	2
14	можно было бы	3	2
15	о том как	1	2
16	и не могут	1	2
17	не может быть	2	2
18	роль и в	1	2
19	мы видим что	5	2
20	друг с другом	1	2
21	к тому же	2	2
22	том что в	1	1
23	что иное как	2	1
24	в ней и	1	1
25	и той же	1	1
26	по отношению к	3	1
27	он все же	1	1
28	мы обратимся к	1	1
29	по двум линиям	1	1
30	так как оно	1	1
31	на своем пути	1	1
32	очень часто в	1	1
33	что он не	4	1
34	но в сущности	1	1
35	но это не	1	1
36	так например в	1	1
37	мы видели что	1	1
38	вместе с тем	5	1
39	не похожи на	1	1
40	в это время	1	1
41	в себе в	1	1
42	может так как	1	1
43	сопровождении своего отца	1	1
44	в сопровождении своего	1	1
45	в себя и	1	1
46	не может так	1	1
47	том как он	1	1
48	во всех этих	2	1
49	в одном случае	2	1
50	мы здесь не	1	1
51	но вместе с	1	1
52	большую роль и	1	1
53	говорить о его	1	1
54	в следующей главе	1	1
55	одной и той	1	1
56	есть не что	1	1
57	мы не можем	1	1
58	не что иное	2	1
59	а в связи	1	1
60	о том что	2	1
61	в главе о	1	1
62	друг от друга	1	1
63	в другом случае	1	1
64	после того как	2	1
65	из этих двух	1	1
66	по этому поводу	1	1
67	тем не менее	1	1
68	на другой день	1	1
69	является не только	1	1
